Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10;;;;
External Fragmentation Per Link;1;<16-22>; ;0.4440737349111552;0.4411404866351931;0.44184155256544144;0.4308713270861868;0.44186116789368285;0.4426096347080346;0.43375879724959354;0.4363224774096651;0.4470854270871602;0.4434635197270782;;;;
External Fragmentation Per Link;1;<7-9>; ;0.4720868557002347;0.46246970879662824;0.47680486369949426;0.4789659070288939;0.4390327285728028;0.4666625072719224;0.46166922053007936;0.4531065551493011;0.48277581331880093;0.45951026445578674;;;;
External Fragmentation Per Link;1;<9-7>; ;0.47242895330970497;0.4701023340048914;0.4793549699432271;0.45323097254750605;0.47752084955445995;0.4587266536920284;0.45387606927576724;0.43398967484265605;0.449112058302817;0.45308896303448165;;;;
External Fragmentation Per Link;1;<9-16>; ;0.4069127871764367;0.4134101286411971;0.4178009708067311;0.42044253575010615;0.41589158120225217;0.4204733505072132;0.4109552595434715;0.41584906918036957;0.4125811132636874;0.419847497884197;;;;
External Fragmentation Per Link;1;<9-8>; ;0.4058735848117858;0.39677202924514915;0.39680441248406295;0.3973194353823658;0.37962247128201765;0.41144317998489194;0.39992434306369595;0.4002039538883324;0.39951932746726315;0.3914877409821363;;;;
External Fragmentation Per Link;1;<21-16>; ;0.43151697866093147;0.4196455723867716;0.4425122120680499;0.4230833705900184;0.41635990474596535;0.41945930322227987;0.42398748851447404;0.40405719567996656;0.428078553430808;0.4178916222824659;;;;
External Fragmentation Per Link;1;<19-14>; ;0.5009108490995118;0.4769784842414399;0.48746581804064026;0.46831395236829176;0.48615135293615314;0.48951908987152326;0.47839399010322764;0.4643338007731649;0.47929019288928243;0.4856985177650425;;;;
External Fragmentation Per Link;1;<21-15>; ;0.40331191036562686;0.39963758254595005;0.39450035445166504;0.3993812597647909;0.3912053098244491;0.39265930395588344;0.4097496796977174;0.394380358091005;0.4070098334223209;0.39761278982732284;;;;
External Fragmentation Per Link;1;<11-12>; ;0.3977251911599089;0.4167333258459904;0.41279458349521975;0.418730711458993;0.41334864590217385;0.3959954811379838;0.3888814423537455;0.3984183443901559;0.39458770011131494;0.40132303836858924;;;;
External Fragmentation Per Link;1;<15-14>; ;0.4413558852693436;0.439982567746718;0.4415589290366172;0.43587998852980053;0.420310421035985;0.4250596719858271;0.44750779840272203;0.41943896283357035;0.45038520182546526;0.4463982469201471;;;;
External Fragmentation Per Link;1;<9-10>; ;0.4044617507540145;0.3894162212407443;0.38359463589488824;0.39348225887813676;0.3907836758828973;0.3817867468330622;0.3855721033240423;0.3772924501603459;0.38405362224037803;0.3816973723323534;;;;
External Fragmentation Per Link;1;<22-27>; ;0.32758282039944425;0.322179608041182;0.3248544377593414;0.31025810312754454;0.3153936245102698;0.3212015820443063;0.3393538554633544;0.3320943752576056;0.3203731801451768;0.3193199312915264;;;;
External Fragmentation Per Link;1;<16-21>; ;0.4297642568780492;0.41778976613148766;0.41418786862667767;0.4275240127800928;0.4160961524986075;0.423787246043886;0.4110408519873429;0.4097895792942602;0.431840401460933;0.40873542011747127;;;;
External Fragmentation Per Link;1;<9-13>; ;0.5222353669935618;0.49710296965825046;0.5197159410968711;0.5098498884123869;0.47979798963850967;0.5087769039754176;0.5037605610516898;0.4881117231912903;0.5296201996012672;0.49857704357819344;;;;
External Fragmentation Per Link;1;<26-21>; ;0.4363805232055148;0.4344765478804397;0.4351957878379032;0.4444250821395686;0.4171098783451688;0.4366932404422623;0.4361015753013007;0.4234450742255238;0.43493666147644267;0.41890437486710225;;;;
External Fragmentation Per Link;1;<26-25>; ;0.2873084654226565;0.27573139544211284;0.29399595411005214;0.28768926906447007;0.3111124104745527;0.3126216120005468;0.2862263619320353;0.27695816684067415;0.2763189812677312;0.299096924273805;;;;
External Fragmentation Per Link;1;<26-27>; ;0.39366946244084955;0.39338543585371727;0.3882923316014787;0.3626285549464362;0.3701920616306646;0.3683702743439147;0.39162632098272576;0.37347730678234287;0.37803416635528275;0.39924423264582637;;;;
External Fragmentation Per Link;1;<11-14>; ;0.4690133429623238;0.4773108219461954;0.47488253516250556;0.46083590324289164;0.4619321960713256;0.4501449890328784;0.4619490947594707;0.43958307663866025;0.4518180405031887;0.4615315265924012;;;;
External Fragmentation Per Link;1;<11-17>; ;0.4844582441514179;0.4545212927026895;0.4579338543039742;0.47222321310637616;0.45064886480179095;0.4661303561411169;0.450823005028671;0.44343084148367035;0.471459540756136;0.4489525793460333;;;;
External Fragmentation Per Link;1;<11-18>; ;0.3816309366103563;0.38920601380329106;0.3788309289596423;0.36931536245780366;0.3886902360894511;0.3958997329677081;0.3781172298429794;0.3816264511228662;0.38336244705242195;0.37041512391177794;;;;
External Fragmentation Per Link;1;<14-11>; ;0.4702471955849929;0.43903201545956394;0.44862733750968614;0.4579243621776907;0.425805343803273;0.44135485825868637;0.44147413059592744;0.4273655716066767;0.45996824517490487;0.44407847616552093;;;;
External Fragmentation Per Link;1;<20-19>; ;0.41035938953786955;0.4165212473520113;0.41499084027003963;0.4226894670474786;0.4099096603773286;0.43856470656616087;0.42310006025332636;0.4355877757230522;0.4286394712387489;0.40771899708867626;;;;
External Fragmentation Per Link;1;<18-19>; ;0.48757128938204275;0.4591890214806195;0.4781611588247227;0.45438489348070904;0.47797316971048487;0.47112213064289227;0.45588238600628056;0.4448229598265504;0.4633280831491134;0.47974390050503257;;;;
External Fragmentation Per Link;1;<4-12>; ;0.46677102064107623;0.439077103074731;0.41143403946152984;0.4305988744423426;0.4301839538132458;0.4523470670352354;0.42281167234102496;0.42514630229744;0.44282243708990593;0.4382157986300273;;;;
External Fragmentation Per Link;1;<15-21>; ;0.401108297698269;0.39619021134368043;0.3820079128160071;0.37555978582143107;0.3802376928382118;0.3916603743832848;0.37941846210666025;0.36784547912841326;0.38374129648799404;0.3972981741056853;;;;
External Fragmentation Per Link;1;<14-15>; ;0.44177923849198686;0.438657965700356;0.4228202649318046;0.41963525237197835;0.4256750115195107;0.4309079724082316;0.43526354216262375;0.4140495165013994;0.43709076298441035;0.43056567844642885;;;;
External Fragmentation Per Link;1;<20-15>; ;0.3995355083319771;0.4028780759206809;0.4122217541330179;0.39980718372537644;0.3980843511924335;0.3910036377362062;0.4099573770928201;0.3783692564826253;0.3996503047174543;0.41380014998893827;;;;
External Fragmentation Per Link;1;<21-26>; ;0.43691883593266756;0.4449729725846653;0.41809410624220317;0.4249417952841375;0.4206767128530603;0.4417533030413953;0.4198825545074219;0.4266957451943857;0.4249593916739271;0.43559258812599566;;;;
External Fragmentation Per Link;1;<14-13>; ;0.5151730936414374;0.5076596147118388;0.5097858571359563;0.49925965212914153;0.5123808879291928;0.4980900655612326;0.5071451289933155;0.48043526213829574;0.48623973506411333;0.5010903146705766;;;;
External Fragmentation Per Link;1;<15-9>; ;0.3997269690913498;0.40771843218945525;0.4047522521762482;0.40506663164248863;0.3963902724187629;0.3879594370236078;0.3977269224364651;0.37816894103935056;0.3840199333059044;0.40528660732707417;;;;
External Fragmentation Per Link;1;<25-28>; ;0.42546189261628264;0.43345428108678336;0.4213664301945111;0.4442357899142864;0.44659922646559624;0.41815746962628547;0.4315508177313812;0.421347573821897;0.4438689933355077;0.42363603062261757;;;;
External Fragmentation Per Link;1;<24-18>; ;0.49907873280134446;0.47086438692939103;0.47537153042942426;0.47158499848250984;0.486593566319097;0.47409195302616763;0.46886835924730347;0.46669315324038957;0.4847348052192599;0.49001485291779817;;;;
External Fragmentation Per Link;1;<18-11>; ;0.35337202967081005;0.36118993748310496;0.3567041408814138;0.3462083943084256;0.34107784333651103;0.33581345765080983;0.35793659941497435;0.3564074047922683;0.36052117849246385;0.3614375612068051;;;;
External Fragmentation Per Link;1;<15-20>; ;0.40350381566509086;0.39912628070582484;0.4125324417558408;0.40212331745006885;0.39004648579269163;0.3903021948131528;0.40776198773782785;0.40067221841677203;0.4201109273052728;0.3940496055349026;;;;
External Fragmentation Per Link;1;<8-13>; ;0.3444263738462658;0.3404436995519874;0.3262255866251263;0.3472785243893123;0.324938179114161;0.3342213100299668;0.33574394285537135;0.33544623364511933;0.3237579507281377;0.3223723390480649;;;;
External Fragmentation Per Link;1;<19-20>; ;0.4141251974113059;0.4183981960265815;0.41356316198439463;0.4216232522473922;0.42198956440423113;0.4384013207087105;0.414066498645959;0.41226773028657465;0.43977213140426535;0.42179428030466226;;;;
External Fragmentation Per Link;1;<25-20>; ;0.4127329744152495;0.4013864970475952;0.40627183830584584;0.4075157179892254;0.4067149711628658;0.4124636905348079;0.40411425514564553;0.40706315339377985;0.40438288205230566;0.4050174676039398;;;;
External Fragmentation Per Link;1;<11-3>; ;0.32294557935147855;0.36145295531840443;0.3435484436714899;0.35131283521471607;0.32160922302401856;0.3555181299457036;0.34164391915897335;0.3516301880244373;0.3451922468240089;0.3387691115915117;;;;
External Fragmentation Per Link;1;<2-1>; ;0.27521398681858034;0.29109422120192546;0.294642411202464;0.28923896736903243;0.2908971221318518;0.3007592020032431;0.29853976696073753;0.28830535122171025;0.28794468150464825;0.27966406229245167;;;;
External Fragmentation Per Link;1;<25-26>; ;0.2902554312514382;0.2836766172678876;0.2986015821530425;0.273798145609201;0.2764921291602213;0.2816031661310914;0.30552048591039294;0.2835546571236417;0.27686000900227953;0.29824652123894774;;;;
External Fragmentation Per Link;1;<14-19>; ;0.5071223695453667;0.4904142725366691;0.5199956264532155;0.502240768481344;0.4798844847221001;0.4995407066170123;0.5002858461993798;0.4916637177182968;0.5209747287183851;0.5053120905274945;;;;
External Fragmentation Per Link;1;<2-3>; ;0.4521833855898535;0.4388410719697456;0.4144245718680702;0.425453554598562;0.43752501167129715;0.4464911077740198;0.4380520462333862;0.446457376892733;0.43660321638013416;0.441710156070079;;;;
External Fragmentation Per Link;1;<4-1>; ;0.41077720772425286;0.4099623107089693;0.41524625028639206;0.43162793787494796;0.41279712667385277;0.4239001678480769;0.4297241027171466;0.41950491952904106;0.40744683027684125;0.43731688177057976;;;;
External Fragmentation Per Link;1;<13-9>; ;0.505605584543879;0.5071846940815729;0.5078306165927043;0.4975085490497219;0.5167641161297438;0.5053722821012074;0.493333434933947;0.4791199891545344;0.47854963660186967;0.4990211458412623;;;;
External Fragmentation Per Link;1;<13-8>; ;0.32851259704349417;0.32036457104933375;0.30586064745436065;0.34972308129103546;0.3288858828353588;0.36105001249401925;0.30935700073365247;0.3328043484492702;0.33721063406016094;0.333120874490686;;;;
External Fragmentation Per Link;1;<4-3>; ;0.3902279780638046;0.3869693876029815;0.39432624112316306;0.39226237049294677;0.3675480504556212;0.39181144161178816;0.3778802793879963;0.37156307106239683;0.3838178436248225;0.3685200304307889;;;;
External Fragmentation Per Link;1;<6-5>; ;0.4898290908554019;0.46346606341677654;0.48869793772357095;0.46887761314295345;0.48240667860334147;0.47877183132132567;0.4726675615496631;0.4844589296362428;0.4856934867877809;0.47830138169929026;;;;
External Fragmentation Per Link;1;<4-8>; ;0.40576640516161144;0.39962535813902567;0.40552818711020383;0.4076578602890285;0.40103234392085196;0.4207676946650179;0.39969019192980076;0.3992657032193357;0.4015272823659326;0.39885024828694166;;;;
External Fragmentation Per Link;1;<8-4>; ;0.42541394975862834;0.41283540497380183;0.4167488818642272;0.4067851807871824;0.3943581055170014;0.42432631205906973;0.4054528945932942;0.40864077011535604;0.4171130659307226;0.4134027546559289;;;;
External Fragmentation Per Link;1;<13-14>; ;0.5270428833656334;0.49769145368374246;0.5276241908741789;0.515900925397619;0.4802546293283854;0.5057807933904596;0.5089937372782827;0.4917662429649268;0.5320954638012693;0.5049432042501433;;;;
External Fragmentation Per Link;1;<18-24>; ;0.5165058047494284;0.509479435197614;0.5274152133935593;0.5244500170275983;0.4918136935448548;0.5118383264203744;0.5284711440535205;0.5188137798087816;0.5280101885654004;0.5139513762163448;;;;
External Fragmentation Per Link;1;<8-9>; ;0.3972845101590605;0.37912316134188867;0.3952862623143618;0.3983359067800197;0.38877784090151163;0.4110158720166514;0.38757648075702195;0.3830465001611263;0.3863006867690592;0.38558867561881943;;;;
External Fragmentation Per Link;1;<13-15>; ;0.39626673314178756;0.3985659224407332;0.3879029080502911;0.38525169971090756;0.38893737457292177;0.41246586986562167;0.3788488339468641;0.3785239019620943;0.3984461022376057;0.4084091462603721;;;;
External Fragmentation Per Link;1;<20-25>; ;0.40256488148871267;0.4177770574014088;0.41703833704043614;0.41826461552033684;0.41040953622939474;0.4113777295201232;0.4099120707536989;0.407465831009834;0.4388335934066396;0.41865437832494257;;;;
External Fragmentation Per Link;1;<13-12>; ;0.4147690719037054;0.3843191157667053;0.3972441859360727;0.39885669665305296;0.3906067903011512;0.3943054124430025;0.4087694164617009;0.40710831828054417;0.40855637644455206;0.3929569751008383;;;;
External Fragmentation Per Link;1;<10-22>; ;0.20552106480569196;0.20051286167588597;0.2099823066222492;0.20232563145895308;0.20253896061103088;0.20783719123720573;0.21930267789914998;0.20544340733000405;0.21472784662370611;0.20346017362518243;;;;
External Fragmentation Per Link;1;<23-17>; ;0.47299294909682776;0.4660341575488002;0.4716389088607154;0.48064192368031383;0.4756345548069314;0.48206266891637034;0.4690889779088777;0.46559627345131177;0.4581520714177808;0.472770915520504;;;;
External Fragmentation Per Link;1;<17-11>; ;0.4877977397046754;0.49778952801215776;0.4948427137692692;0.48376238263038934;0.4767178717564237;0.475845835852149;0.4653230201267208;0.45869456533583985;0.47016293151221417;0.4755217909214618;;;;
External Fragmentation Per Link;1;<3-12>; ;0.4496667314988333;0.45139061270110037;0.42263564780479534;0.42346121213957044;0.43545986434904516;0.4462207704526253;0.42865764092886616;0.4404666245925895;0.4460400721087806;0.45062830131933934;;;;
External Fragmentation Per Link;1;<3-11>; ;0.3730605585021702;0.372912639171263;0.3610615775351557;0.3664932047703426;0.39274587167923575;0.37271162406204644;0.36744792428346107;0.38426000169825014;0.3750273707671886;0.3787699529581464;;;;
External Fragmentation Per Link;1;<28-25>; ;0.4387148032163501;0.41481878778664916;0.4328664914299675;0.43095895588208943;0.4166247989188903;0.4182717872281867;0.4435982623620289;0.43104310700953496;0.43369587529831044;0.43385222463837136;;;;
External Fragmentation Per Link;1;<24-23>; ;0.456120169469876;0.4385216472048435;0.46795663571619023;0.45908323417718594;0.43957259993757897;0.435758315497152;0.44432842024510927;0.4475791048071632;0.47083896110438905;0.4445507273961317;;;;
External Fragmentation Per Link;1;<28-27>; ;0.280295993951253;0.2844058426246887;0.29080512317547524;0.2711970053435564;0.26671556878786784;0.29339012861547775;0.2967925428277822;0.29170058165803175;0.2853675039049878;0.27441941812423754;;;;
External Fragmentation Per Link;2;<17-23>; ;0.4661644226393022;0.5101350750482453;0.47674627159129546;0.4788570284824199;0.47517170426769856;0.4728429548913176;0.49568847623186496;0.4858679088939614;0.5054884657467412;0.47802528408769346;;;;
External Fragmentation Per Link;2;<12-11>; ;0.4732954579081789;0.47324344936976614;0.46408213329991105;0.4598414818713548;0.4716331527411966;0.46617637791560046;0.4614490869338208;0.4817071428425971;0.49825243696534305;0.48716401493044714;;;;
External Fragmentation Per Link;2;<16-9>; ;0.49583523827164294;0.5040943685297828;0.49881987224261676;0.49835789350147;0.4978724861987792;0.49807634420194646;0.4824211570513699;0.4891048133658156;0.4991816785701801;0.4984685289950733;;;;
External Fragmentation Per Link;2;<12-13>; ;0.45326705503701886;0.46170937538953266;0.48306304069667017;0.4752604893183001;0.4664440874785035;0.46231267575259877;0.47381310341882316;0.46126788013102843;0.47772263048911195;0.47044683731210063;;;;
External Fragmentation Per Link;2;<22-16>; ;0.5171793936643762;0.5248451320422196;0.5152059732862481;0.5257210488895496;0.5114715071841269;0.5247276241997543;0.5025875622096879;0.5043425135442307;0.5095775217860086;0.5191996229970216;;;;
External Fragmentation Per Link;2;<6-10>; ;0.36052385566864537;0.3788252171127575;0.3583861548086387;0.38301033858418465;0.3633448561463083;0.350162249872105;0.3907066236066282;0.3638681466856655;0.3908689567478077;0.37356462864943873;;;;
External Fragmentation Per Link;2;<12-3>; ;0.5016075303348683;0.5118543429496594;0.5130867981824003;0.513115140238536;0.4967912391644176;0.4916091184149748;0.5084620112096929;0.5123899343335206;0.4924675379629696;0.514075867197129;;;;
External Fragmentation Per Link;2;<27-22>; ;0.40641220631893266;0.38823630463658865;0.39659044368990454;0.4022012254259337;0.39933505258856306;0.38933484504203775;0.39395543881813916;0.39137271666953966;0.40280149272900784;0.40692938563077735;;;;
External Fragmentation Per Link;2;<22-10>; ;0.24542059019947432;0.2454399755733196;0.24984035963061413;0.24679899770622593;0.24220251743208923;0.24681394211740568;0.26193751136161575;0.24834436046727432;0.27284966478554545;0.2710299558894382;;;;
External Fragmentation Per Link;2;<27-28>; ;0.31350842617929514;0.3081844879237869;0.2986353809434671;0.3064632706492434;0.30656822513943455;0.30566485350415395;0.312000065305751;0.3076903961651846;0.2948004662573884;0.3089563532332616;;;;
External Fragmentation Per Link;2;<23-24>; ;0.4406085527312322;0.43864513001531874;0.4301099266252695;0.4249577104902468;0.4366761221817469;0.40572079257167404;0.4357432446628358;0.4383041270560876;0.42603737214020454;0.44262237441938534;;;;
External Fragmentation Per Link;2;<27-26>; ;0.417245560359801;0.44698003374440337;0.41726336332315733;0.4204964120673191;0.4110390542854686;0.425570088124203;0.43604960573675383;0.46246701674475477;0.4462326727168355;0.4371759934271515;;;;
External Fragmentation Per Link;2;<1-2>; ;0.3253410890844497;0.33404609873880725;0.3237847270709733;0.3378116398252692;0.3199862252677989;0.3310209716951836;0.30647629416654515;0.34322601471108616;0.309542036582314;0.3280851486137136;;;;
External Fragmentation Per Link;2;<1-4>; ;0.48412338065381966;0.4838009923168187;0.4768613362313519;0.48917937957449165;0.4781232728517701;0.47619862843344407;0.4894023417442278;0.4807119976099026;0.47608743862906394;0.48721804489100584;;;;
External Fragmentation Per Link;2;<3-2>; ;0.5038759845733135;0.5065037380349084;0.493487296269917;0.4877319719177303;0.4989790103965042;0.4940841579901786;0.5021040298143958;0.4989711016520218;0.48622938998659787;0.49107480936695674;;;;
External Fragmentation Per Link;2;<3-4>; ;0.4376519889335535;0.4168916745525037;0.4517240908129367;0.44411754729795055;0.4344356475934728;0.43306929888041507;0.4176005108512596;0.4232123479224003;0.4201644170252139;0.4224243137491361;;;;
External Fragmentation Per Link;2;<10-9>; ;0.45504355959927234;0.4636381321128942;0.4572162170782246;0.45521809649968575;0.45188014079835837;0.4572191320327807;0.46076674936361883;0.45455620188758233;0.4735794256146136;0.46159466097838675;;;;
External Fragmentation Per Link;2;<5-6>; ;0.5153374855503043;0.5203407993885428;0.5301032510239629;0.5298154971143159;0.5321317691722449;0.5112948938343952;0.5273636836608271;0.514281610656605;0.5371385713597014;0.5249765103390993;;;;
External Fragmentation Per Link;2;<10-6>; ;0.3730660953387181;0.36831999698956314;0.34895928536420023;0.37317771257090476;0.3640542382091385;0.36193121325982625;0.35312197591719885;0.35410896173349204;0.4006253187910094;0.3828917920216625;;;;
External Fragmentation Per Link;2;<12-4>; ;0.48986872013499155;0.49470409190175785;0.47527435836709514;0.4896166167549167;0.49430474911938;0.5137558305905163;0.5009894760787996;0.4779890598441387;0.48197358563126014;0.5021183225571454;;;;
External Fragmentation Per Link;2;<5-7>; ;0.6094364232249418;0.6299462830018899;0.6228628851328158;0.6374306946758086;0.5954815752487641;0.626743613043676;0.6255561171898473;0.6261375443581197;0.6257289551380929;0.6220320215947038;;;;
