Metrics;LoadPoint;Bandwidth;src;dest; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
average SNR geral;1;all;all;all; ;10.177649777884344;10.170383664867975;10.144463865376771;10.185974145148405;10.171205365071511;10.18452094018328;10.180271539012113;10.148873185619165;10.170017960771458;10.178031854678398
average SNR geral;2;all;all;all; ;10.20088895917839;10.199494590494737;10.185418971995192;10.195673783892948;10.179077818455564;10.197062818690053;10.19362711371032;10.201919239989985;10.215136206772705;10.179200442239276
average SNR geral;3;all;all;all; ;10.226966709766437;10.226037335866076;10.215094209426054;10.217411947941233;10.22308778677904;10.222238806938984;10.208729046954282;10.22422134515129;10.212077598560638;10.214760802242244
average SNR geral;4;all;all;all; ;10.246449448713868;10.249978629076056;10.227264551527874;10.233567384441688;10.25470059415256;10.245911822448743;10.247635592640956;10.246525697228538;10.238996613593688;10.224715140365184
average SNR geral;5;all;all;all; ;10.27376157510277;10.28866343759272;10.271657032467802;10.30633125966189;10.300782937395992;10.290342978466052;10.275768664546835;10.277376483024195;10.282833403583952;10.259233589376054


average SNR established;1;all;all;all; ;10.166856479933909;10.160625622043506;10.163556423433795;10.161674866593136;10.16518615116412;10.175649706305249;10.180664412591241;10.153035213549662;10.163154332338106;10.167026462416954
average SNR established;2;all;all;all; ;10.19120445724062;10.188213338107502;10.18932035861934;10.186342764228296;10.170466592020077;10.193701440835092;10.177448141064689;10.180826826010986;10.190161916956612;10.16771469764895
average SNR established;3;all;all;all; ;10.205154797834995;10.199835218221745;10.1989705612626;10.201789186656082;10.213669672241467;10.208507874358773;10.198783878322285;10.198909957270613;10.193368251239498;10.181062062033968
average SNR established;4;all;all;all; ;10.208028748208188;10.21230580007507;10.202258508673498;10.206186897292287;10.215695382417062;10.215694851103512;10.206176049721106;10.20966379469361;10.220026548106407;10.21236118891202
average SNR established;5;all;all;all; ;10.212113454837716;10.239418754913666;10.227234593813924;10.239964018283585;10.232565069397594;10.239202064792595;10.221490422642296;10.231901921301993;10.23127600772312;10.224270789683292


average SNR per pair;1;all;8;14; ;11.803237214361733;11.820587133024096;11.822732678138001;11.799975391633195;11.757872868591745;11.812614351945468;11.777826686059164;11.780844425154461;11.762928901821853;11.799879090801102
average SNR per pair;1;all;13;12; ;14.646373762675237;14.617916111004002;14.67207519615882;14.597589513277004;14.852801443892028;14.76008036724131;14.683679029945822;14.743630215206931;14.848560232211675;14.660646605092085
average SNR per pair;1;all;2;13; ;7.407571880363642;7.406286679412875;7.40967123972364;7.418912908999139;7.397805396329042;7.4031950275574125;7.415848055350935;7.403722973940914;7.422330751612482;7.403753216481442
average SNR per pair;1;all;13;4; ;8.45038989681922;8.429111368546154;8.452285757373769;8.435035169149;8.447356395444253;8.439918250166262;8.438699662443543;8.438575966276552;8.45639126262244;8.451735998414875
average SNR per pair;1;all;6;7; ;9.690714069764931;9.551621925634256;9.633864466606228;9.585642595615317;9.616611161932711;9.568471541519234;9.629183273760399;9.562775026784312;9.576226667172099;9.624362521670475
average SNR per pair;1;all;11;7; ;8.69357551110203;8.70780116384383;8.702591878561948;8.65352558559743;8.677869220611965;8.688905618983668;8.687640249407906;8.724892878295433;8.693342683500655;8.703716149453172
average SNR per pair;1;all;6;14; ;10.276455965864574;10.286909629941771;10.246184068447533;10.279256373983689;10.276143706837207;10.263559502941062;10.25683795183828;10.262805410214483;10.260969007649257;10.256972703666499
average SNR per pair;1;all;8;1; ;9.073323696924202;9.030241675542825;9.051371051822297;9.051684616730768;9.056435880320704;9.019683566834976;9.058763225092003;9.047810287789773;9.04478575422591;9.018943476872597
average SNR per pair;1;all;11;2; ;8.41131828997187;8.45015963397758;8.396188263017914;8.39873634942187;8.379433184489264;8.378798446168515;8.438630302697026;8.466801512079234;8.415680980202998;8.419930033946313
average SNR per pair;1;all;10;14; ;11.756633181178703;11.714289654918797;11.774630095024932;11.721831906758297;11.759222368174276;11.741224714137726;11.7562899762416;11.739416432230188;11.756827608015;11.714173553090262
average SNR per pair;1;all;7;9; ;10.205361595237926;10.101572172625396;10.20203911520428;10.114111151951796;10.134631753879772;10.200874274713675;10.134946435283247;10.147095866659463;10.16225449098239;10.185967153838833
average SNR per pair;1;all;4;7; ;11.488029291348973;11.513660387260911;11.464397780956828;11.619467148658735;11.622113872235515;11.710262053592642;11.593765501352653;11.422016801578463;11.49723762723953;11.51235676195672
average SNR per pair;1;all;8;11; ;10.442185561227113;10.475888865323377;10.467454315993791;10.465870288353983;10.462385703228342;10.443069986378514;10.473726008546079;10.4423651786041;10.480619503013987;10.452987662973868
average SNR per pair;1;all;12;9; ;17.354789787330134;17.3671182487856;17.429924546834812;17.359935932176985;17.373053776640468;17.43862315114493;17.31082251389991;17.278621453565393;17.18551335031409;17.3294367310917
average SNR per pair;1;all;12;5; ;8.45612741901106;8.367622206039636;8.34997966440171;8.366170814714181;8.332613792085217;8.350240090959023;8.372970846193743;8.394937562812217;8.374543020487108;8.348262452447248
average SNR per pair;1;all;5;9; ;8.795371767953407;8.781962953599178;8.83256595919742;8.82960060032683;8.841225279154033;8.786447823612846;8.816939513659976;8.847903327394523;8.84926633451522;8.848363921733615
average SNR per pair;1;all;13;9; ;17.406726198037987;17.479324991558514;17.41819700678617;17.46165651008199;17.42834642882655;17.533891006540326;17.467001900371933;17.38145603369526;17.442891166126284;17.44803460167
average SNR per pair;1;all;9;5; ;8.686475545700615;8.691709272868742;8.70874558559731;8.748540943030717;8.74398221095794;8.727393221298703;8.691726468217002;8.684279159656437;8.770745937511213;8.757917019610456
