Metrics;LoadPoint;Bandwidth;src;dest;;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Energy Efficiency Geral;3;all;all;all; ;1.8343287030761886E8;1.8339132319953337E8;1.8315131321117592E8;1.8355486556717888E8;1.832312156335054E8;1.831495236471387E8;1.8314954102394927E8;1.832899373832934E8;1.8307872049098274E8;1.8334518149788257E8
Energy Efficiency Geral;4;all;all;all; ;1.8351453980203703E8;1.8312915790811822E8;1.8348140239329144E8;1.8359997124005473E8;1.8346633670556027E8;1.8278701572275245E8;1.8310622931602395E8;1.8334878672621354E8;1.836069273904914E8;1.834267241004747E8
Energy Efficiency Geral;5;all;all;all; ;1.8272090791195372E8;1.8336654738348326E8;1.831964100043715E8;1.831943960771081E8;1.8312255883187467E8;1.8277446781783876E8;1.8303995150078207E8;1.8299646577029106E8;1.828949557498045E8;1.8314792283359516E8


Energy Efficiency Established;1;all;all;all; ;1.4687244581385976E8;1.4653265728545222E8;1.4656977143957812E8;1.4673163210917276E8;1.464103856365469E8;1.4650679886987516E8;1.4675460158616814E8;1.4669132502878898E8;1.468659688324191E8;1.470994188047251E8
Energy Efficiency Established;2;all;all;all; ;1.4696766822453743E8;1.4689775318317115E8;1.4737071335170797E8;1.46858430587988E8;1.4690856860457677E8;1.470061817571166E8;1.469244526281962E8;1.471581707827986E8;1.4716487205549663E8;1.4694136580099452E8
Energy Efficiency Established;3;all;all;all; ;1.4738082552118385E8;1.4727537969004104E8;1.4688984907161653E8;1.4723983830925477E8;1.471514214066853E8;1.4699009395650473E8;1.4702540903108573E8;1.4720337212133592E8;1.468573038043389E8;1.471044233526132E8
Energy Efficiency Established;4;all;all;all; ;1.47585946885932E8;1.4715652713946927E8;1.4737265718482175E8;1.476814971411841E8;1.4746005058797505E8;1.4683241508952963E8;1.4719290818307292E8;1.473568703312637E8;1.4740705872539216E8;1.4726966200848374E8
Energy Efficiency Established;5;all;all;all; ;1.4712083505051962E8;1.4777557771101052E8;1.4743271201284167E8;1.4760764837252513E8;1.4751762982129413E8;1.4717102241577315E8;1.4729909782097784E8;1.4731060833862382E8;1.473164165377787E8;1.4738072983846313E8


Average Power Consumption Established;1;all;all;all; ;3701825.370637133;3708720.0455328673;3718202.7002608837;3732723.7620662614;3687142.61931048;3718052.506445998;3722859.1031437255;3705493.855419375;3709839.3309346642;3722686.495746058
Average Power Consumption Established;2;all;all;all; ;3726704.3856265335;3720046.3887423673;3734399.6994141717;3736440.560127459;3722785.6013520546;3736429.706535121;3713623.323651571;3726666.2907430995;3723384.297054997;3705207.165828914
Average Power Consumption Established;3;all;all;all; ;3709546.251725002;3723404.892236526;3703009.3798936564;3708906.009506686;3704078.8597418284;3704371.54457349;3692339.2217311766;3718423.027097492;3721397.450132176;3714874.950155072
Average Power Consumption Established;4;all;all;all; ;3709143.047074454;3714434.515024351;3696272.1416004067;3718527.476439964;3731690.015981348;3687401.394402694;3679913.9089019606;3717047.6237587617;3706757.026987663;3729409.579708014
Average Power Consumption Established;5;all;all;all; ;3667413.0132776243;3665333.4162324714;3684869.9408023786;3700257.1723021166;3689557.0316551677;3652284.946089127;3670861.1272314466;3669535.7058692705;3655366.07184412;3661798.762924289


Average Data Transmitted Established;1;all;all;all; ;5.436961461612736E14;5.434486033997544E14;5.449761199432599E14;5.47708649820674E14;5.3983597279019506E14;5.4471997074951906E14;5.463467044432967E14;5.4356380353750394E14;5.448491475503329E14;5.4760501991644394E14
Average Data Transmitted Established;2;all;all;all; ;5.47705053717689E14;5.464664562434235E14;5.5034114764307025E14;5.4872779664562144E14;5.469091039163589E14;5.492782645615918E14;5.456220740948098E14;5.4840939446367156E14;5.4795137368954394E14;5.444482015225325E14
Average Data Transmitted Established;3;all;all;all; ;5.4671598888824406E14;5.4836586924389075E14;5.4393448892335956E14;5.460987211439877E14;5.450604692134642E14;5.445059213866598E14;5.42867684356547E14;5.4736440856237656E14;5.4651439591075306E14;5.464745373696296E14
