Metrics;LoadPoint;Bandwidth;src;dest; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
average SNR geral;1;all;all;all; ;10.144029684472947;10.13844532142528;10.1171727584142;10.165245289882511;10.138866414087413;10.14723119411518;10.143784559636543;10.147078152345067;10.140091005314934;10.153191557678243
average SNR geral;2;all;all;all; ;10.129642554486493;10.148634057773492;10.164335867115986;10.169058554694745;10.181773350597103;10.147682213125401;10.146657740138235;10.149529700642155;10.173050134735144;10.161661794569524
average SNR geral;3;all;all;all; ;10.142194802634181;10.162077037251224;10.17164937795146;10.164435151657072;10.169780718934069;10.164741076594483;10.162690345928121;10.192429037514419;10.188293438291412;10.189889064597166
average SNR geral;4;all;all;all; ;10.187311890335796;10.180459072688574;10.187820727751467;10.198868345006792;10.18668389450572;10.17806112762914;10.238733521394764;10.19750307811794;10.191838793872224;10.226550726754681
average SNR geral;5;all;all;all; ;10.214209944371953;10.202347864187141;10.193875789386356;10.198650953708594;10.188869091280845;10.20611769727677;10.210640363355958;10.190819567974426;10.189495618102983;10.207373980005661


average SNR established;1;all;all;all; ;10.159331673834096;10.161189190818288;10.133322122729465;10.164324310249901;10.154657630249101;10.157595666418274;10.144171116559301;10.163793324048035;10.152588056752036;10.158931501152171
average SNR established;2;all;all;all; ;10.156947786275751;10.159927775856543;10.17035452087235;10.173073809043311;10.188650423252687;10.170732013602048;10.161753439022041;10.168377303189308;10.165792926653468;10.170588210545754
average SNR established;3;all;all;all; ;10.161292211888336;10.18487073964772;10.19885864724462;10.174663631831;10.184431361061735;10.16872688425484;10.175574973806842;10.194480135128472;10.178324421345245;10.18802207241195
average SNR established;4;all;all;all; ;10.193010328586814;10.187408256654633;10.186998360980121;10.187399343715006;10.189676443747175;10.1913928708465;10.2079496415832;10.191237203981121;10.189518733645057;10.211629780416244
average SNR established;5;all;all;all; ;10.193415722530501;10.190445295131802;10.184915179851094;10.19021978569899;10.195723419765581;10.203487493823145;10.19885149018548;10.193341143787498;10.188863037523323;10.176960535796333


average SNR per pair;1;all;8;14; ;11.80149627300813;11.783196565914658;11.802876992986082;11.790797116247456;11.783694797645731;11.811263888930581;11.743801085050254;11.739709427571263;11.782876896745332;11.770146369953324
average SNR per pair;1;all;13;12; ;14.640407917722593;14.782126138539695;14.739780192854191;14.58665710113211;14.753633699149983;14.760031307622235;14.835861922272525;14.67970717225322;14.667602399407512;14.664846952185114
average SNR per pair;1;all;2;13; ;7.406918187342041;7.405279238772212;7.407046017291987;7.406727334777548;7.3988752602347025;7.408854236924944;7.404072008852353;7.407250420575008;7.413154252199706;7.412613681362138
average SNR per pair;1;all;13;4; ;8.4468513033587;8.442708461899132;8.434982726035113;8.459849295634797;8.448661496165979;8.441893154420049;8.440994548596578;8.455428851747984;8.434134207917715;8.435685940850716
average SNR per pair;1;all;6;7; ;9.626391293670581;9.63514968202764;9.666472790765289;9.600209152155122;9.600404276189192;9.533265585359818;9.635959264925908;9.620281507217879;9.567045368794107;9.687083810064582
average SNR per pair;1;all;11;7; ;8.676592507875478;8.682347194611399;8.698209440012103;8.668161035259846;8.715807729372523;8.668717286478486;8.698709328234626;8.68534009873275;8.677127644910538;8.673012908384733
average SNR per pair;1;all;6;14; ;10.259976757637686;10.247107353969625;10.270202080931519;10.256507147468312;10.260274117491257;10.271588477527102;10.257258761814901;10.266831299105284;10.265135912740584;10.270304923669373
average SNR per pair;1;all;8;1; ;9.044374269177908;9.061383491938471;9.034824458940848;9.024131542416322;9.052108866104875;9.06623273720205;9.038111630262454;9.066910630843589;9.028324220966402;9.033151487536902
average SNR per pair;1;all;11;2; ;8.369636480113831;8.408930692554769;8.376918626708465;8.422480909226785;8.443492006732782;8.427050752733578;8.445005629290147;8.46154212603906;8.448329695069528;8.420019757962987
average SNR per pair;1;all;10;14; ;11.75955682224558;11.746602711810786;11.729144108299366;11.70919948359491;11.752351799183618;11.714858541987008;11.733204361229758;11.761665092214376;11.790267703055951;11.745776521844252
average SNR per pair;1;all;7;9; ;10.230947243424454;10.236554084950413;10.253927029821412;10.160623593076899;10.151089217842117;10.177764823558247;10.131109811594783;10.141309195828471;10.058457185213747;10.149263039256269
average SNR per pair;1;all;4;7; ;11.606050619418191;11.409488013067609;11.543859325637897;11.518648925122163;11.561378882128166;11.483743951264207;11.494693345323505;11.59390810647595;11.506186838367656;11.603697975648409
average SNR per pair;1;all;8;11; ;10.4575147201591;10.48260673184513;10.44216369277727;10.47407083839193;10.428581692436637;10.467816777905025;10.427228845253332;10.477152877041854;10.474479723961599;10.472106200000345
average SNR per pair;1;all;12;9; ;17.435661908469957;17.441766342893168;17.30604621278719;17.433771156443942;17.267513023723343;17.396049625833175;17.341722676196806;17.378312729825694;17.35820579144982;17.309768657747632
average SNR per pair;1;all;12;5; ;8.34849320281221;8.329445613619166;8.396005384471582;8.379212700097781;8.343919451955935;8.386082750981847;8.380614269642852;8.395104752060336;8.368171891012656;8.406510398487963
average SNR per pair;1;all;5;9; ;8.792164292576874;8.816559371438832;8.833184061397345;8.76440478972687;8.781174477125651;8.77795870097174;8.772477875411031;8.770718997178115;8.792317214490723;8.79397706889552
average SNR per pair;1;all;13;9; ;17.4011278136714;17.42623741333959;17.600736679447877;17.4215874470407;17.25136559868984;17.506876261178;17.403631047000328;17.227304352282058;17.312833847905925;17.342682341039406
average SNR per pair;1;all;9;5; ;8.725096765395381;8.667926418996373;8.705120759921554;8.722104557385585;8.671147219724276;8.731230860584944;8.748876374903096;8.639912184078527;8.748807372783434;8.722390609343195
average SNR per pair;1;all;8;3; ;6.939109743893845;6.941178304879191;6.959768987837759;6.937917341158625;6.936777811422764;6.961412040567255;6.959548911324865;6.959704476072212;6.945522141528234;6.952357616783276
average SNR per pair;1;all;9;2; ;7.226905691094226;7.224198935550424;7.252743105596601;7.230826551792775;7.2325290058047464;7.237481156317837;7.236538615772217;7.228685688189885;7.22023654704177;7.2165518169815615
average SNR per pair;1;all;4;3; ;10.473619930001126;10.44141531080758;10.25394186429924;10.40594267188057;10.45883323568272;10.465544265567635;10.459533182158582;10.619787250429981;10.471829056765591;10.335545848870009
average SNR per pair;1;all;11;13; ;13.976374097320011;13.94690501477108;13.934872748014008;13.948231819074191;13.928725778049555;13.910061953566164;13.979910607935487;13.960069176010226;13.93144565630627;13.966671492058202
average SNR per pair;1;all;5;7; ;14.700262856442757;14.564226342619998;14.698855010504081;14.764646629837504;14.633216550279483;14.538045256383114;14.620827156514581;14.693025165561696;14.468166183806401;14.616828936600038
average SNR per pair;1;all;5;11; ;8.547563869665195;8.58204143978197;8.550504386397394;8.57256261451226;8.567454014954087;8.55774524361031;8.565636659881386;8.570195064537044;8.57594689788806;8.59770028732701
average SNR per pair;1;all;13;7; ;9.580979052122785;9.591942972142617;9.524660857244267;9.539419081970475;9.529915599567722;9.522422176952333;9.552062445572854;9.522376134364926;9.526488394878992;9.533438679358948
average SNR per pair;1;all;11;4; ;9.904375306443196;9.872715843532065;9.902389415275003;9.89862279303739;9.882594913013486;9.898842546899155;9.89642807989356;9.938074310204764;9.883842868621945;9.921060669966
average SNR per pair;1;all;12;7; ;9.537383694351782;9.565066087533575;9.50172936475464;9.506727881594786;9.534904558418194;9.547820071132096;9.531574327334276;9.566449440596541;9.53296018602085;9.55548733864927
average SNR per pair;1;all;3;13; ;7.003030470578179;6.994859649684072;6.994171796773487;7.006137833207074;7.006835207058782;6.995375206601623;6.99801914503674;7.00557259801367;6.983819623818451;6.997632093157324
average SNR per pair;1;all;14;11; ;13.23278847276206;13.219024288219238;13.271897583132864;13.241216503760251;13.252833563746197;13.25047120283193;13.209572591082173;13.299593666345189;13.276306004893275;13.276217577941472
average SNR per pair;1;all;7;5; ;14.6976403841649;14.751978698268113;14.64080970672844;14.693094290402433;14.592911513719779;14.60902183521787;14.583400520762286;14.619331539833922;14.709828915794406;14.64094104829578
average SNR per pair;1;all;14;6; ;10.252692885180794;10.255815379006764;10.261057568889813;10.282213427171607;10.253105204016013;10.25366514094109;10.26403307035015;10.251475522081629;10.266628078313559;10.26703757108743
average SNR per pair;1;all;12;4; ;8.623498144750984;8.571724300804679;8.558442027652875;8.572503398098057;8.600326499411635;8.587894347222283;8.627291875541616;8.604534285455804;8.592957950306666;8.618091790599832
average SNR per pair;1;all;13;14; ;20.216466189995746;20.075256743348532;20.208618319232418;19.904052858343928;20.246995798183452;20.176807393288307;20.28173579132445;20.191514624007414;20.235972599082867;20.424857219750475
average SNR per pair;1;all;9;4; ;8.125423088129542;8.191493178004817;8.166952838054465;8.136065624004837;8.158706744671864;8.157895845490916;8.153685836338115;8.144565829427538;8.142505461371858;8.134900896846878
average SNR per pair;1;all;13;1; ;7.011541449184949;7.024199363391372;6.989332889574323;7.026027766963035;6.97947242819603;7.017528806769333;7.0191111337069625;7.022557440806497;6.973866633544803;6.983027892903287
average SNR per pair;1;all;2;1; ;11.923292271519333;11.913668244056094;11.977104948030615;12.07421440316655;11.951806601359404;12.02914232904595;12.039186885343508;12.03649417914958;11.989405044261842;11.983523415894764
average SNR per pair;1;all;10;9; ;13.544489249122481;13.53363727104904;13.60050451835485;13.586413380423894;13.665397906347321;13.622069031130218;13.564626024258638;13.72146362387527;13.759636810918701;13.620204199680078
average SNR per pair;1;all;7;10; ;11.323560531544633;11.385612734531557;11.291610515099247;11.372173633320266;11.347623126331788;11.334180267803605;11.357845606485972;11.350679769405284;11.350903782047308;11.382406538399437
