Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
External Fragmentation Per Link;1;<12-11>; ;0.3374945424801858;0.3215666756280998;0.33008681921290317;0.3186117921763576;0.3326840194542071;0.3233089026916373;0.326207871143571;0.32017347415924924;0.32080574206609275;0.3110679899744614
External Fragmentation Per Link;1;<12-14>; ;0.29566288546500813;0.2840859645003963;0.29502339024544155;0.27810158189709605;0.28559373948706146;0.2922375809979045;0.29201832291550917;0.2866524541714514;0.2948059720958438;0.2845392504991076
External Fragmentation Per Link;1;<14-13>; ;0.29255087761003695;0.2884793220323039;0.29407353475846554;0.2784183527181886;0.29296275841575964;0.28681734932589037;0.2901412502394115;0.29297362914974057;0.2917277238001442;0.28434495545793276
External Fragmentation Per Link;1;<6-10>; ;0.21778315038429508;0.23809285573299915;0.2294928680604831;0.21815120733448734;0.22410038420461942;0.24003662890355118;0.2376277943678477;0.22934241615436832;0.23012059783118072;0.23264032047505165
External Fragmentation Per Link;1;<11-4>; ;0.3053611665794156;0.3063038191426451;0.3171066798897709;0.29126175996469716;0.30788774182784767;0.3041948620476014;0.30179404988081815;0.2989055987259688;0.30105318039743334;0.2912193510238664
External Fragmentation Per Link;1;<1-2>; ;0.241351128686056;0.23732556971789856;0.2422029575766864;0.23094335785146866;0.2498093615798873;0.2550641429060029;0.2486663006627474;0.25442937551645495;0.25385885441730227;0.24540847501205432
External Fragmentation Per Link;1;<2-1>; ;0.24969100011706583;0.25420284667880044;0.2566702404663296;0.23810383547300393;0.24680729873473184;0.2503342880225382;0.26152152521933036;0.2467929381786823;0.24050911970277095;0.24217783843158605
External Fragmentation Per Link;1;<1-3>; ;0.14218846681635278;0.14055598092609708;0.1420345706251764;0.13157190477607422;0.13323694504343067;0.1602670719861772;0.14519204589411444;0.15180181855505848;0.14433292783170257;0.14058093394224558
External Fragmentation Per Link;1;<3-1>; ;0.16377543031819825;0.1477879599640265;0.15723393818727455;0.14920072537299472;0.15721623772188673;0.16010482831201014;0.15490129247421158;0.14911800663468516;0.1461278614948449;0.15434651862611962
External Fragmentation Per Link;1;<2-3>; ;0.290104104615075;0.28158158138614225;0.2862386936249733;0.27162159220961757;0.28020940977367403;0.2768311898253496;0.296394933016947;0.2752396892351568;0.2732974623746546;0.2773178174483775
External Fragmentation Per Link;1;<3-2>; ;0.30369189453261947;0.27241713919382593;0.27833439961547896;0.28527267237185117;0.30523850700761945;0.29129168485705353;0.2995444061252394;0.29791794081927137;0.3097382745931376;0.294291382781472
External Fragmentation Per Link;1;<13-9>; ;0.2571040816183467;0.2538690129296379;0.24752697290884496;0.24755469223396295;0.2552043336499523;0.2547818481668902;0.2628137923015752;0.24544831393626448;0.2541978629507542;0.2468226712108198
External Fragmentation Per Link;1;<2-4>; ;0.2999624972388806;0.2890591654970281;0.2931433249694415;0.2797621726494545;0.30044617230344584;0.2889083604790075;0.3088810733332686;0.31545500622112493;0.30917763606047344;0.2960529377180327
