Metrics;LoadPoint;Bandwidth;src;dest;;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Energy Efficiency Established;3;all;all;all; ;1.5843083519762313E8;1.584205513198055E8;1.5815359077957603E8;1.583849062343908E8;1.586192037197411E8;1.5843093674570447E8;1.5833798225200868E8;1.5868560551136243E8;1.5850258970058396E8;1.5855220117577693E8
Energy Efficiency Established;4;all;all;all; ;1.5823820002674896E8;1.5833392177980807E8;1.5834829967358077E8;1.5828895696332026E8;1.5819683987862816E8;1.5857402107124376E8;1.58655193947576E8;1.583720873031399E8;1.584678753916568E8;1.5853618784754068E8
Energy Efficiency Established;5;all;all;all; ;1.5879030294467133E8;1.579583384573191E8;1.5858201322754863E8;1.585656005899486E8;1.5828524221857458E8;1.5833735586989036E8;1.5829590260704604E8;1.5815538852680376E8;1.5856261778248236E8;1.5845294528651008E8


Average Power Consumption Established;1;all;all;all; ;3429745.942915193;3455324.305512663;3435003.510072845;3426588.91003063;3465584.720680935;3416333.1976106227;3453443.8618844906;3456865.382476796;3442050.90077818;3409977.9481650726
Average Power Consumption Established;2;all;all;all; ;3438628.929418451;3449871.915316321;3453502.897023094;3461736.3882156094;3432091.5363327106;3426427.674936277;3454802.1179633318;3428019.393463984;3453068.9112801044;3453584.0134723624
Average Power Consumption Established;3;all;all;all; ;3450000.4456623127;3471981.650139406;3460889.262411448;3456686.191981484;3453852.2278971532;3457190.3062499766;3440970.9971669456;3458841.6494490667;3441054.4174337955;3433010.8078578203
Average Power Consumption Established;4;all;all;all; ;3447789.4926912575;3458061.7658963227;3479780.56128876;3437216.492156284;3482578.6970933243;3456027.9582852516;3453351.8537263;3465912.7129217614;3445921.8757698117;3452139.942581722
Average Power Consumption Established;5;all;all;all; ;3461000.9647322525;3440121.574365848;3457304.5691453773;3451401.692148027;3443969.117269804;3441334.7676790594;3452914.5251867217;3447355.5779107832;3461777.7975168657;3458263.659177418


Average Data Transmitted Established;1;all;all;all; ;5.432423241500667E14;5.4764493367530325E14;5.435799421350377E14;5.426116275147786E14;5.487507806516151E14;5.414934954965036E14;5.4725780689167675E14;5.472163313731993E14;5.443461522332783E14;5.3845846999439406E14
Average Data Transmitted Established;2;all;all;all; ;5.445300769975376E14;5.4707585144184106E14;5.4617419948639675E14;5.4862167593272106E14;5.436579865230588E14;5.4308163834937175E14;5.472465410981177E14;5.4326922768068756E14;5.4719377349180475E14;5.469503165834905E14
Average Data Transmitted Established;3;all;all;all; ;5.4658645203845225E14;5.5003324718733275E14;5.473520641408489E14;5.474869183987008E14;5.4784729015470025E14;5.477258987273527E14;5.4483640467909644E14;5.4886838151074475E14;5.454160364638908E14;5.443114202460896E14
Average Data Transmitted Established;4;all;all;all; ;5.4557200339460256E14;5.475284811511733E14;5.5101733511725356E14;5.440734134005406E14;5.509329445087941E14;5.4803625027993306E14;5.478922081221671E14;5.489038307559076E14;5.4606791841887475E14;5.472891064131341E14
Average Data Transmitted Established;5;all;all;all; ;5.4957339168163406E14;5.433958879780062E14;5.482663189158765E14;5.472735821926167E14;5.451294859203414E14;5.448918477774256E14;5.465822213894119E14;5.4521786081452406E14;5.489085497555503E14;5.4797206237396556E14


