Metrics;LoadPoint;Bandwidth;src;dest;;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10


Energy Efficiency Established;1;all;all;all; ;1.470036349914313E8;1.4643605387649357E8;1.4659688717390296E8;1.4680398630181268E8;1.4662413734378043E8;1.4676480376693484E8;1.4646054896555975E8;1.4622309146174973E8;1.467417962325106E8;1.4635864481587508E8
Energy Efficiency Established;2;all;all;all; ;1.4705121792669806E8;1.4653035230745608E8;1.4668696596116734E8;1.4682028436602807E8;1.466860550842698E8;1.47128073503117E8;1.465330398254552E8;1.4695479589316067E8;1.4674022110922828E8;1.4688851564834303E8
Energy Efficiency Established;3;all;all;all; ;1.468270354430931E8;1.46774242415859E8;1.4675874544089448E8;1.468466090176217E8;1.472133494475129E8;1.468192794059464E8;1.4706658022563794E8;1.4703286128725928E8;1.469001124858811E8;1.468292958809716E8
Energy Efficiency Established;4;all;all;all; ;1.4698281983909556E8;1.4676751127634317E8;1.472704108949682E8;1.470954932581931E8;1.4677006204391047E8;1.471129011348797E8;1.4684406963091603E8;1.4703555829326037E8;1.4709973201367888E8;1.471321321710684E8
Energy Efficiency Established;5;all;all;all; ;1.4702877548461506E8;1.4688963099101955E8;1.4703618491747862E8;1.469355602078808E8;1.4690182880494177E8;1.4694484704118994E8;1.4707145212171495E8;1.4687669543703654E8;1.4705896570907444E8;1.4714716797035846E8


Average Power Consumption Established;1;all;all;all; ;3749623.1914787586;3723303.3441616204;3728162.909589434;3713660.162396612;3720725.8164743693;3731272.736139335;3709360.0967445825;3713658.644493465;3754618.5149546945;3723250.8329773056
Average Power Consumption Established;2;all;all;all; ;3741656.4623363963;3732727.3980374984;3762876.0033937837;3732177.3290574867;3727036.872706342;3736679.1733932816;3747413.180901511;3726818.596528745;3727679.6821384844;3695579.931211844
Average Power Consumption Established;3;all;all;all; ;3714152.328211728;3729978.2511961153;3722002.370082206;3707265.075637371;3738577.8646753156;3701195.829535577;3724758.0449008876;3706573.7542335824;3732355.781592473;3702343.831004296
Average Power Consumption Established;4;all;all;all; ;3703505.3236912508;3694699.6099693826;3721818.8472124888;3673338.724854652;3730336.468030774;3709449.735853456;3713618.00026958;3730163.6657958394;3740982.1804110757;3729161.4313446125
Average Power Consumption Established;5;all;all;all; ;3677401.26672756;3724511.1173057454;3744512.705474932;3698091.8208794976;3756698.7442166056;3731924.9119929518;3715194.233567897;3728721.3545293575;3707933.311372102;3704947.3536076965


Average Data Transmitted Established;1;all;all;all; ;5.512082389955491E14;5.4522584910417975E14;5.4653707742301206E14;5.451801156100597E14;5.455482131332875E14;5.4761951092040356E14;5.4327491608015344E14;5.4302264763148544E14;5.509594650522933E14;5.449299462241365E14
