Metrics;LoadPoint;Modulation;Bandwidth; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Percentage of cicuits by modulation;3;BPSK;all; ;0.18017003167634288;0.17861991276970623;0.17986193350856416;0.179274621376236;0.17810962517932277;0.1784080952793584;0.18122911912808218;0.18073808767318486;0.17862954083744934;0.17953630779303306
Percentage of cicuits by modulation;3;64QAM;all; ;0.002512925680945091;0.002570694087403599;0.0025803221551466836;0.00267660283257753;0.0029365606616408154;0.0027728835100083765;0.0028210238487237998;0.0024166450035142447;0.0025610660196605144;0.002368527469141746
Percentage of cicuits by modulation;3;8QAM;all; ;0.2095548944282372;0.21088356777678288;0.20753300020218943;0.2074367195247586;0.20568441119551717;0.20850543504424096;0.20757151247316177;0.20683977932468733;0.21008443815410685;0.2074868575609944
Percentage of cicuits by modulation;4;QPSK;all; ;0.49097368649085815;0.49188835292645117;0.4940065278299298;0.49337107535888625;0.49012150738479904;0.493866861797385;0.48998199551332045;0.49422797338802077;0.4912432723876645;0.49469488359554026
Percentage of cicuits by modulation;4;16QAM;all; ;0.10784398679029106;0.10907637946140589;0.10722779045473364;0.10772844997737405;0.10767171824151278;0.1094047871213726;0.10833501824518837;0.10755514475799852;0.10892233037751653;0.10876932853209066
Percentage of cicuits by modulation;4;32QAM;all; ;0.00910815208495807;0.008010552362246421;0.008905962662353292;0.008665260968776177;0.008809766805954054;0.008780882324623058;0.008848194255894785;0.008828938120408615;0.009348853778535185;0.009291174828137336
Percentage of cicuits by modulation;4;BPSK;all; ;0.1803433368957184;0.17885098639554028;0.1798523054408211;0.18029519655700296;0.18186632262040014;0.17866977335310316;0.1827310976960034;0.178591028566477;0.17898577934394347;0.18065317440449827
Percentage of cicuits by modulation;4;64QAM;all; ;0.0027536273745222073;0.002647718629348276;0.0025899502228897684;0.002570694087403599;0.002599603319789721;0.0026573722824517147;0.002657346697091361;0.002811395780980715;0.002647718629348276;0.0029558452562053494
Percentage of cicuits by modulation;4;8QAM;all; ;0.2089772103636521;0.20952601022500794;0.20741746338927242;0.207369323050557;0.20893108162754423;0.2066203231210645;0.20744634759250166;0.2079855193861144;0.20885204548299202;0.20363559338352813
Percentage of cicuits by modulation;5;QPSK;all; ;0.49212401309455034;0.4886145906548175;0.4896304712021721;0.49195085786909554;0.49141657760704005;0.4915898828264156;0.4922589590032928;0.4907522409327672;0.4912529004554076;0.49270659824188096
Percentage of cicuits by modulation;5;16QAM;all; ;0.10879067976121702;0.10918439067599965;0.10825903602857638;0.10899077622229497;0.10725667465796289;0.10791138326449265;0.10925073655427395;0.10922080047755216;0.10896084264848888;0.10888591482847267
Percentage of cicuits by modulation;5;32QAM;all; ;0.008886963219718852;0.009426059829965049;0.00904084265660203;0.00904084265660203;0.009060011746242647;0.009348853778535185;0.00875199784329206;0.009098524017214985;0.008982987204297969;0.00936829031108886
Percentage of cicuits by modulation;5;BPSK;all; ;0.18026189100712497;0.1807511963104534;0.18060503360227995;0.18130788931466754;0.18249039600242628;0.17980416510210565;0.1798058962854557;0.17936127398592377;0.18081511221512955;0.1777760660883296
Percentage of cicuits by modulation;5;64QAM;all; ;0.002532254958598113;0.002744052146619039;0.0025610906780150584;0.00258034699890239;0.00267660283257753;0.002541809884174345;0.00266700044289538;0.0027921396454945457;0.002512925680945091;0.002233754729879358
Percentage of cicuits by modulation;5;8QAM;all; ;0.20740419795879067;0.20927971038214538;0.20990352583235447;0.20612928693843754;0.2070997371537506;0.2088039051442766;0.2072654098707901;0.20877502094104733;0.2074752317957309;0.20902937580034855


Average of slots by modulation;1;QPSK;all; ;3.0490742612865023;3.0452230341892688;3.048015173834763;3.055236224642077;3.056179775280899;3.052434961776203;3.0391958637820977;3.0564975015164206;3.045242290324755;3.056931312703395
Average of slots by modulation;1;16QAM;all; ;0.47899637021846087;0.4788615772700577;0.49376582613635267;0.47981475597662304;0.4888458835196364;0.4828233617685005;0.4949019381300367;0.49747263221744026;0.4928126474297873;0.4866938822668541
Average of slots by modulation;1;32QAM;all; ;0.03666368196566631;0.037183597623792884;0.03875297266591568;0.036731078439867906;0.035604594513927;0.03680845737613372;0.03630744345917218;0.03841599029490771;0.036885127523757257;0.03655812520459841
Average of slots by modulation;1;BPSK;all; ;1.5762976228300742;1.6130864696764007;1.591615878609322;1.5992027959908726;1.5954671057065557;1.5928732356395987;1.6002329992393827;1.5608734583056527;1.5686721931775511;1.5806454718761433
Average of slots by modulation;1;64QAM;all; ;0.01056199031416385;0.011110790175519676;0.010051702723780365;0.011235955056179775;0.009589555472112302;0.009830351812982611;0.011563309359444654;0.011852151391737193;0.011091534040033506;0.011062756349771812
Average of slots by modulation;1;8QAM;all; ;1.135572821890375;1.1211018360725187;1.1275718975958715;1.1216987762725898;1.1222090638629734;1.1254838150622941;1.1363238111743355;1.1249819473729816;1.1237976950405824;1.1116192640234157
Average of slots by modulation;2;QPSK;all; ;3.043576634605201;3.053223958483772;3.0372895063689667;3.029577424106756;3.0452230341892688;3.0448090272763157;3.021971462132445;3.0456370411022213;3.0358067839365317;3.045386711340901
Average of slots by modulation;2;16QAM;all; ;0.49506561528166915;0.48746906983237537;0.4967120148657366;0.4944590470138548;0.484474740764276;0.490049391987522;0.4994223103733801;0.4880467538969604;0.49077149706825335;0.486862501564561
Average of slots by modulation;2;32QAM;all; ;0.0376072326044886;0.03458401933316003;0.03808863599164284;0.03490174556868182;0.037587976469002436;0.039330656730500756;0.03650998440238008;0.03642298027208919;0.037154713420563625;0.03790570270452423
Average of slots by modulation;2;BPSK;all; ;1.5798407517595294;1.5751229985654178;1.5961506985163147;1.5972675543745125;1.581612316224257;1.6013883673685527;1.6001039841327915;1.5889970441832029;1.5962277230582593;1.5629434928704158
Average of slots by modulation;2;64QAM;all; ;0.009223688897875086;0.011101162107776591;0.011187814717464353;0.009551043201139963;0.010302032485100565;0.010157611468954296;0.009608904122778301;0.010918228820657983;0.010427197365760666;0.009974678181835688
Average of slots by modulation;2;8QAM;all; ;1.1281206974572273;1.1261180593666658;1.1236917862954083;1.1250974841858987;1.1323763033996708;1.1331850610900898;1.1276020103599007;1.1340323310514813;1.13434042921926;1.1428035007654314
Average of slots by modulation;3;QPSK;all; ;3.0003947507774664;3.008289766326796;3.0266890037838308;3.0377035132819192;3.0612922792524766;3.0318207638908947;3.017513455224671;3.0322540269393334;3.0140377227694173;3.018062428992317
Average of slots by modulation;3;16QAM;all; ;0.4964424289689302;0.4989457265821322;0.49214831075551446;0.4994656422402588;0.5002262595919625;0.5002455157274487;0.5005343577597412;0.48827782752279447;0.5029124904922831;0.49872908282143613
Average of slots by modulation;3;32QAM;all; ;0.04114073346620067;0.03468992807833396;0.035489057701009984;0.03782867816257955;0.03543128929455148;0.03730876250445298;0.0353542647526068;0.038406362227164634;0.037626488739974775;0.03908070324083881
Average of slots by modulation;3;BPSK;all; ;1.5859160625054158;1.5769812156398333;1.601532788384699;1.597209785968054;1.5834512771631861;1.5878416760540328;1.614723241192725;1.6055669487690516;1.5841348699729452;1.5772659875604167
Average of slots by modulation;3;64QAM;all; ;0.010879716549685644;0.010080586927009619;0.01058124644965002;0.011149302446492013;0.012526116133753117;0.011688474240104753;0.011688474240104753;0.009589555472112302;0.01045608156898992;0.009474109876566984
Average of slots by modulation;3;8QAM;all; ;1.1367955864937467;1.1548097012410579;1.1296130479574054;1.130248500428449;1.1215736113919297;1.139337396377921;1.1290449919605634;1.128419167557263;1.1360734814130151;1.1261000173306888
Average of slots by modulation;4;QPSK;all; ;3.015713006556714;3.0240797974254545;3.0417665578695012;3.0419013508179042;3.014057114247752;3.0214130288267125;2.999460828206387;3.027853999980744;2.994627538199359;3.0297895284127017
