Metrics;LoadPoint;Bandwidth;src;dest;;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Average Power Consumption Established;1;all;all;all; ;3443975.4281543153;3443721.461840393;3463580.659145276;3466481.9737065937;3461773.5648975726;3439603.1122711035;3458015.6742963498;3435315.932807462;3440717.6497619413;3440270.6584007605
Average Power Consumption Established;2;all;all;all; ;3452012.488807179;3456887.6633201162;3450695.774162486;3462891.109511987;3438788.1613783664;3477189.986398402;3446585.7118579103;3445329.783641213;3446060.5260918285;3446363.320355421
Average Power Consumption Established;3;all;all;all; ;3437495.1990504162;3457046.651588499;3469487.950836728;3482881.628449189;3431660.725117535;3455641.071679313;3447652.409956551;3448730.2374770115;3443866.6632275325;3435132.588571484
Average Power Consumption Established;4;all;all;all; ;3459245.1403828487;3466615.747674868;3457348.385719336;3454004.0191608225;3456857.273834491;3441003.137930134;3447938.4660802567;3454120.9187609646;3438068.6928449785;3455636.216420269
Average Power Consumption Established;5;all;all;all; ;3438781.822202077;3449113.4248375115;3460617.986146975;3443125.3180224393;3448048.604228168;3447334.824433853;3449295.131662744;3453760.937233697;3453282.137961654;3445967.4803362517


Average Data Transmitted Established;1;all;all;all; ;5.4575576815593106E14;5.447440384691676E14;5.487500389911042E14;5.4896259282433656E14;5.48677021852455E14;5.444597842351666E14;5.4809509453817406E14;5.4509467238988175E14;5.4475716417846994E14;5.440727245259293E14
Average Data Transmitted Established;2;all;all;all; ;5.4618377457633225E14;5.472648167625144E14;5.458923928476242E14;5.4788923900143706E14;5.4483390337028375E14;5.507564740485984E14;5.4511118747835806E14;5.457365138055785E14;5.460947153438629E14;5.46019079793865E14
Average Data Transmitted Established;3;all;all;all; ;5.4384361456361175E14;5.4812879566731944E14;5.490086882072227E14;5.525143793073426E14;5.446806859225659E14;5.482660606018936E14;5.456717895811054E14;5.461361416551187E14;5.458898299208197E14;5.437035261145028E14
Average Data Transmitted Established;4;all;all;all; ;5.4779605875420856E14;5.502342824556072E14;5.4834638261437075E14;5.4849762870349994E14;5.4743330678567594E14;5.44858163923449E14;5.452414280797753E14;5.4732257726537256E14;5.445113841821627E14;5.4751797048251394E14
Average Data Transmitted Established;5;all;all;all; ;5.441213684028481E14;5.4677995794363294E14;5.492207900738673E14;5.454586662547081E14;5.457995600576593E14;5.459567630675244E14;5.4617766357060725E14;5.466415785372199E14;5.4726928318812025E14;5.468249318929848E14


