Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
External Fragmentation (Vertical);1;all; ;0.2926068324207119;0.2902749987457302;0.29277474435279965;0.2946967538686839;0.29827512573493586;0.29127687193634066;0.29376724056180864;0.28789409252795334;0.2902164922304066;0.29065898789682165
External Fragmentation (Vertical);2;all; ;0.33815112352797255;0.33764984031589784;0.3385335181651022;0.3394451313160801;0.3314253876188374;0.3424362115436543;0.33848413456657284;0.3309384090066495;0.33605613740570406;0.3345543411683975
External Fragmentation (Vertical);3;all; ;0.37866627389026053;0.3763411007887699;0.38328399828525594;0.38517619718050855;0.3757234274674437;0.3820679927780169;0.3860032660746967;0.3879368680987796;0.37746853712673684;0.37967825079006007
External Fragmentation (Vertical);4;all; ;0.42693037959055435;0.42894886280753874;0.43147353665098276;0.42678379895083396;0.43125279538083644;0.4262146479115957;0.4278017882340289;0.4257124991355088;0.4192968115446567;0.4319946467974474
External Fragmentation (Vertical);5;all; ;0.47525814775978875;0.4729628123142776;0.46819905775406356;0.47093819471055537;0.47303908585027643;0.4734515238305285;0.46925533988027396;0.471495778414424;0.470232893723625;0.4691313832586763


External Fragmentation (Horizontal);1;all; ;0.2645741577909639;0.2597825179611783;0.260141727961581;0.2640016222529539;0.27220081205985314;0.2618012393852487;0.263663651215977;0.25619669596935873;0.2613938015586368;0.26239786796538145
External Fragmentation (Horizontal);2;all; ;0.3116139362492037;0.31309457343599345;0.3147745008641551;0.3147497214292793;0.30262084182008353;0.3202088815302707;0.3182327553788067;0.30732957719968174;0.31025320027762204;0.31040342254224706
External Fragmentation (Horizontal);3;all; ;0.358596209047373;0.3575387819604436;0.3669376560383844;0.36665607302171355;0.357170902609869;0.3650746886307771;0.37065980933439335;0.36803018537767124;0.3576762371985117;0.3592053654377023
External Fragmentation (Horizontal);4;all; ;0.4159568144096415;0.41985453703291264;0.42388924678629836;0.41141195078281095;0.42429504111730304;0.42165273209253573;0.4229135544273579;0.41399932267829004;0.4077961192890849;0.42366362339444086
External Fragmentation (Horizontal);5;all; ;0.4794912311158883;0.47631178349760767;0.46426635540528755;0.46627185111113484;0.4746068623053693;0.4748359697458893;0.46869409296567177;0.4745807158742788;0.47164605280702987;0.47274076344052773


External Fragmentation Per Link;1;<16-12>; ;0.37126155315750836;0.35857105137174605;0.35911761674118875;0.3650526169598506;0.38731853879123906;0.35533806797349876;0.359143729286771;0.3509801345122612;0.3651289297669912;0.37324425963149954
External Fragmentation Per Link;1;<17-23>; ;0.28213493127153644;0.28688877940772883;0.2892100943836378;0.2654537525536957;0.27541703579161203;0.28725326384007754;0.2949690423032268;0.2804969221632528;0.2729173656821197;0.26121208621106806
External Fragmentation Per Link;1;<12-11>; ;0.2577657085064277;0.2520361712142071;0.25794703963967086;0.2604224563405406;0.26642875250697723;0.2575482738460903;0.2369621285044359;0.25397611641722945;0.2505868500866191;0.25863110889742175
External Fragmentation Per Link;1;<16-17>; ;0.25408121232278424;0.24756540808416336;0.25190662220012405;0.24319542998270813;0.26255708511378384;0.2629920266966879;0.2663492179640882;0.2510674856436324;0.2375254510317529;0.24925711651293622
External Fragmentation Per Link;1;<12-13>; ;0.32637201374021685;0.2919318429172872;0.29753987541619403;0.31681636824171666;0.30349830293746166;0.3168006971439489;0.2992296294513913;0.31266071368194737;0.2961950127917488;0.29788415671130336
External Fragmentation Per Link;1;<16-15>; ;0.2934658874258185;0.29229635157356665;0.30227741220240145;0.28262272923285764;0.2895367301091389;0.2836809244727403;0.28473685068995686;0.2902480510186351;0.28396324574937976;0.3009118781642837
External Fragmentation Per Link;1;<22-16>; ;0.40824696992982323;0.4257020087778707;0.4366271862534611;0.43223207657444457;0.44954999398050355;0.4236260190704647;0.42691348996431766;0.4000341392705826;0.4137482522727703;0.4284781623606544
External Fragmentation Per Link;1;<22-17>; ;0.2936055928103901;0.31619719938430274;0.31808482688464823;0.3141041752490631;0.31212969252772027;0.30177393745321984;0.3080076135797585;0.30391147182965317;0.3077409188458969;0.3142549805280252
External Fragmentation Per Link;1;<17-22>; ;0.2928931220791355;0.31048198552099043;0.3015877352108166;0.31062594150696354;0.31340140762683893;0.3064628246187017;0.3118235197432496;0.30886405296277003;0.3170562362089026;0.30778701514651147
External Fragmentation Per Link;1;<6-11>; ;0.27774780242006625;0.2783862849177973;0.2754949224062055;0.2673382396038054;0.2741611146883535;0.27416998238305573;0.27147069145205965;0.27527981888933634;0.2663619882461843;0.26722793927284877
External Fragmentation Per Link;1;<23-22>; ;0.3805491564991834;0.3840328419526108;0.3970226607181078;0.3922731744167898;0.4059803264064062;0.38339406944524757;0.3928359533681588;0.3731423227733705;0.38782860566266125;0.38787508734269144
External Fragmentation Per Link;1;<23-24>; ;0.21870800846057822;0.20208145758315418;0.21665281929919497;0.21698283674774027;0.20575708272908405;0.2111717295983576;0.2179263304056377;0.2194133506857519;0.20411456340627648;0.20206464499773422
External Fragmentation Per Link;1;<1-2>; ;0.16841921046225983;0.18620258235371048;0.18846498376029736;0.20096586714462034;0.18763869468117425;0.1952194084857177;0.19054265961444108;0.18735903483035557;0.17704394363442746;0.18554036907903354
External Fragmentation Per Link;1;<12-16>; ;0.3667254917783091;0.3698333813946964;0.359937711852286;0.3577757356151276;0.3673814616968811;0.3660607446222502;0.3622424022889017;0.3676740740513248;0.3606923067077726;0.3589516685655024
External Fragmentation Per Link;1;<3-2>; ;0.1499077484699006;0.13210550183418043;0.12728339535171118;0.13677146749818941;0.15799715781967516;0.12753246272690089;0.16051979044089867;0.1472771075839525;0.15409552597787946;0.14485740163008506
External Fragmentation Per Link;1;<12-9>; ;0.3866060785883753;0.37996715720923036;0.38274798828378737;0.3877429282579275;0.40446332252713874;0.37017997764450256;0.379018633080407;0.3714943720828708;0.38046201357293763;0.3905023671946316
External Fragmentation Per Link;1;<1-6>; ;0.3527482438687353;0.3266078041604006;0.33088495417528235;0.34314716688378066;0.33649641936764135;0.3494359230101726;0.3443036591809144;0.3382810473480388;0.336298071344169;0.34018005383735755
External Fragmentation Per Link;1;<3-4>; ;0.20920309024824932;0.17758933257975798;0.20277482649259704;0.20836405949617393;0.19710390982716347;0.20243882457069426;0.1958863493865422;0.19399787083767628;0.1874300240942257;0.1948665952048524
External Fragmentation Per Link;1;<3-5>; ;0.05897476155851567;0.045977551704866476;0.04393517551177102;0.05540015266478595;0.045080114133328825;0.04435645989436763;0.049945265741981784;0.04922595170448993;0.04669389139197335;0.04740673085257551
External Fragmentation Per Link;1;<5-3>; ;0.04561204529317891;0.05386655019318796;0.05703333628151389;0.05083452795381672;0.04855300956004562;0.04865729706314693;0.052403340972749984;0.051776373125138754;0.051054193771680606;0.04478761188946054
External Fragmentation Per Link;1;<5-4>; ;0.343293933511809;0.3115406850940667;0.31301294772487137;0.3309970673823388;0.31885524286712974;0.3291872340173168;0.3061451206042127;0.3232369661464547;0.3431659740489979;0.3246707092055923
External Fragmentation Per Link;1;<10-9>; ;0.32362535544684556;0.3294548159215922;0.32806788620474864;0.3309591076043688;0.3452158089502828;0.32714388468072586;0.33127269135131376;0.30864358127007635;0.3220950414563225;0.3209756272340932
External Fragmentation Per Link;1;<3-7>; ;0.4364139474533467;0.43172134182706223;0.43472938507290043;0.4155129918326165;0.4226025117825889;0.42707943033929935;0.4265848037908855;0.42857317877520146;0.4290598433432473;0.42301873404869156
External Fragmentation Per Link;1;<7-3>; ;0.4347960883336918;0.4223195990016432;0.4241792765059841;0.4323785635312547;0.4484590151570687;0.4102918563332481;0.4296409447523912;0.408176732590983;0.43532117941032933;0.43044406580584055
External Fragmentation Per Link;1;<10-8>; ;0.2946277680705522;0.2821702653527944;0.2981879243668174;0.301919257167318;0.2964856002780348;0.29716362543824126;0.2869435397059646;0.28289982306138284;0.29170727624602905;0.2962541302553937
External Fragmentation Per Link;1;<7-4>; ;0.42417464432430885;0.4225173586999501;0.41951025152288773;0.4264706342846864;0.43539746325436357;0.41942776436010637;0.4217771790656844;0.4170164849326699;0.4185388937540333;0.4233411477154556
External Fragmentation Per Link;1;<5-8>; ;0.3575222762113607;0.3763902135978178;0.36491231607908536;0.3630700197132972;0.3548042328482145;0.35926900288543584;0.3587059771207109;0.36100312778112226;0.3702639712855319;0.3616817312247447
External Fragmentation Per Link;1;<7-6>; ;0.16835576731966254;0.1574925696015698;0.16315726012095336;0.16837601041461026;0.17798690554545593;0.15729463641422017;0.16341802218112544;0.1718144534387009;0.1735091136535702;0.16314336350164735
External Fragmentation Per Link;1;<15-11>; ;0.2700813613838241;0.26440864660236935;0.26472888006613315;0.2740582378075034;0.27916054337729856;0.2560457416610217;0.2726591396547236;0.265892006356656;0.263031381987027;0.2742870954705931
External Fragmentation Per Link;1;<7-8>; ;0.2638992009068908;0.2735292503760532;0.2646384008969409;0.2720691961550696;0.27025886538069954;0.24096413750547876;0.2630989808990974;0.26582140849807195;0.2786756817589469;0.2462021334259624
External Fragmentation Per Link;1;<9-6>; ;0.34419206729424273;0.3570712026054779;0.36169088443134995;0.3538755595635112;0.3782268326301404;0.35898339755693315;0.3727651866264327;0.32418777984076763;0.339436709353718;0.36393441106545155
External Fragmentation Per Link;1;<16-22>; ;0.4069744376542777;0.41984716592038857;0.4112595561932563;0.4092392953155285;0.42052150908589386;0.4192200388393564;0.41853755802498066;0.4185733200047775;0.41932035114361554;0.4055748495864229
External Fragmentation Per Link;1;<7-9>; ;0.38492319363996386;0.36678765998552776;0.375249200403305;0.36428928523267184;0.37786680941139217;0.3806746446361282;0.3819140199773494;0.37079936579647865;0.3779934529664203;0.3639460633355863
External Fragmentation Per Link;1;<9-7>; ;0.37724320261311084;0.3808223908764638;0.3691026701995982;0.3811460429340014;0.39383711723133175;0.35467457258538454;0.3654942252787961;0.36962881269929404;0.37766508211593564;0.3742911234507088
External Fragmentation Per Link;1;<21-16>; ;0.42688779152407264;0.40360544222784517;0.40389593599814355;0.4276848643523789;0.436556146992338;0.39883183077558515;0.4210088260945721;0.4121383476310603;0.421139909880356;0.422890368589176
External Fragmentation Per Link;1;<15-16>; ;0.292199814155116;0.29736863305665606;0.28927358100868356;0.28615235483784657;0.3015047629276872;0.3000101293458094;0.3010768524005894;0.29368995475243187;0.2935287550944499;0.29059259809083093
External Fragmentation Per Link;1;<11-12>; ;0.26078408285581994;0.26153369117555764;0.2574723096251239;0.2663855938559764;0.26402378331387427;0.2611589870429591;0.27150745284916517;0.24853798062970453;0.2471823412815723;0.2523910017950707
External Fragmentation Per Link;1;<19-11>; ;0.24137942411684757;0.23057957815000463;0.24809123311597236;0.2558374485806566;0.26319685933435283;0.24199731054528661;0.2493401496033462;0.24587592232615724;0.24313371652810561;0.25866232165015846
External Fragmentation Per Link;1;<9-10>; ;0.3128339974587825;0.3112366319862813;0.32456109615364565;0.3359739609742642;0.32878539131316603;0.3235970140222735;0.3314285649712015;0.3070660009162177;0.32595104143761927;0.31881046047070144
External Fragmentation Per Link;1;<16-21>; ;0.42123151769399964;0.41700875246216157;0.4203325644468709;0.39724472613241524;0.4203953434207645;0.3924587115394001;0.42133320989835693;0.4155263361619648;0.41107856406017435;0.40833462031793283
External Fragmentation Per Link;1;<9-11>; ;0.27211354178909486;0.2918947326691765;0.2718122282113896;0.2645211245728478;0.2633881071481035;0.26661217297289946;0.2580052059324667;0.26126306892871975;0.27789677410308333;0.26291088545809466
External Fragmentation Per Link;1;<9-12>; ;0.3815644261212436;0.3744634206695612;0.37257890402288507;0.3730621425856088;0.3802599848106866;0.3834907726495029;0.3833121107555667;0.38056202766570835;0.3759854956384832;0.36955331758766374
