Metrics;LoadPoint;Modulation;Bandwidth; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Percentage of cicuits by modulation;3;8QAM;all; ;0.35354350902856274;0.3549928287155327;0.3551496846744168;0.35547175546415644;0.35351664529610105;0.3527131414672152;0.3527478581333941;0.3538490763166643;0.3551135554099108;0.35511417607051937
Percentage of cicuits by modulation;4;QPSK;all; ;0.42735351423276147;0.42598014982697646;0.42440313260340634;0.4261860412073291;0.42898680172176246;0.424466447480948;0.4283989121959569;0.4265045581147751;0.425556178547331;0.4267490494296578
Percentage of cicuits by modulation;4;16QAM;all; ;0.15237371097277005;0.15307829790470395;0.15476733576642335;0.15398578271116856;0.15135736072443248;0.15332864554628556;0.1516364604529981;0.15302717758110973;0.15429500033261426;0.1529847908745247
Percentage of cicuits by modulation;4;32QAM;all; ;0.03402556669676377;0.03493744533596988;0.034243841240875914;0.03348095491522846;0.035043376630780776;0.03436971436173245;0.03454538539071563;0.03370818559464624;0.034097712564265824;0.03409695817490494
Percentage of cicuits by modulation;4;BPSK;all; ;0.025718766335598536;0.024660607673879148;0.02524330900243309;0.02432905040675131;0.02441063843939149;0.025551606834033333;0.024256889108647282;0.02597982832210044;0.02571583338876904;0.0260361216730038
Percentage of cicuits by modulation;4;64QAM;all; ;0.006491469847455211;0.006939955127961364;0.006519920924574209;0.007108644415722649;0.006518372117330698;0.0067751192535015865;0.0058669151626951676;0.006435544739869008;0.006281657749436931;0.006235741444866921
Percentage of cicuits by modulation;4;8QAM;all; ;0.35403697191465094;0.3544035441305092;0.3548224604622871;0.3549095263437999;0.3536834503663021;0.3555084665234991;0.3552954376889869;0.3543447056474995;0.35405361741758296;0.35389733840304183
Percentage of cicuits by modulation;5;QPSK;all; ;0.4251417139046349;0.4244500918496521;0.42642648360960095;0.42624058790492236;0.4265034998333413;0.42695485000761385;0.4282164786520063;0.42439595813373204;0.4269262642523075;0.4296941234746659
Percentage of cicuits by modulation;5;16QAM;all; ;0.1539846615538513;0.15380295632144522;0.15368795879311822;0.15435359968015536;0.15260225703537927;0.15311405512410536;0.1529439763910705;0.15247473833582537;0.15243420363296914;0.15209998380597656
Percentage of cicuits by modulation;5;32QAM;all; ;0.03462106416424522;0.0341509380086234;0.033923317877579;0.034621279188203825;0.035445931146135895;0.03417656464138876;0.033985434813651294;0.034028247350025236;0.03399598030157264;0.034779046838831366
Percentage of cicuits by modulation;5;BPSK;all; ;0.02368408517124756;0.02400464483214833;0.023878664394321677;0.023969310144596433;0.024208371029950954;0.024383280036546367;0.024608501118568233;0.024342625308330396;0.02414676661935742;0.023576592967983465
Percentage of cicuits by modulation;5;64QAM;all; ;0.0065926737483923215;0.006986284419824296;0.006740866982129085;0.006749102816727114;0.0061044712156563975;0.0063765798690421805;0.006797086962730258;0.006447557642308169;0.006534391282398103;0.0059155815083303965
Percentage of cicuits by modulation;5;8QAM;all; ;0.35597580145762875;0.35660508456830664;0.35534270834325105;0.3540661202653949;0.3551354697395362;0.3549946703213035;0.3534485220619734;0.3583108732297788;0.35596239391139517;0.35393467140421236


Average of slots by modulation;1;QPSK;all; ;2.6147723927021302;2.589395104994729;2.607297869713461;2.6399122432116706;2.6172607345357153;2.6185808853558235;2.6132527946358186;2.6304052578093096;2.6031664624706763;2.620128975885878
Average of slots by modulation;1;16QAM;all; ;0.6988061657691541;0.6913791302200568;0.6867443561178068;0.6862409892583412;0.6875041551509625;0.6928227483830527;0.6963843063509702;0.6846739037524575;0.6958999344673333;0.6893561652942797
Average of slots by modulation;1;32QAM;all; ;0.1367733234559459;0.14421935398087207;0.14319362528611182;0.14371598712140637;0.14032538393594896;0.1466507108869704;0.14118015784824914;0.1415790523406559;0.13989799697979885;0.13824543408268514
Average of slots by modulation;1;BPSK;all; ;0.22308649362243688;0.22359935796981698;0.22815815216875138;0.22447312685794607;0.22799669487420576;0.22248815188382673;0.22463458415249166;0.2215289056044676;0.22675252395741327;0.21745448328917003
Average of slots by modulation;1;64QAM;all; ;0.027314775241948506;0.027894122004729748;0.025795177175637046;0.02572869476023592;0.025025880654566866;0.026944373213285085;0.02667844355168058;0.02614658422847157;0.025928142006439298;0.02495939823916574
Average of slots by modulation;1;8QAM;all; ;1.9247324082780104;1.9457693440085098;1.9347617555156662;1.9241245690514859;1.936100901311603;1.930316931171705;1.934609795709035;1.9341729112649704;1.9392350723233704;1.93735456971631
Average of slots by modulation;2;QPSK;all; ;2.6244811898678875;2.625311045683351;2.577908633298509;2.6260649058324073;2.6132206287396715;2.5952607085193278;2.602245206142975;2.5864698787170792;2.601855809138483;2.586374903837935
Average of slots by modulation;2;16QAM;all; ;0.6900056036243102;0.6951562351600342;0.6939975306296894;0.6870197832673258;0.6988128027353026;0.7102288916326337;0.696422296302628;0.6968876732104359;0.6971725978478692;0.7019213418050926
Average of slots by modulation;2;32QAM;all; ;0.14204712743021589;0.14427770918415803;0.14414474309051192;0.14347854992354522;0.13984234020324818;0.1444391680121569;0.13801749437273841;0.14213940412760825;0.1421678965913516;0.14352603736311745
Average of slots by modulation;2;BPSK;all; ;0.2164518610681078;0.22682116060404597;0.2182543451419888;0.2212439809670342;0.21831133061069427;0.2150726564725995;0.21707458377259214;0.22856654414907257;0.22094955884168638;0.22858553912490145
Average of slots by modulation;2;64QAM;all; ;0.025444253435781515;0.026051856776521987;0.02739101529110077;0.02551975002611809;0.024769683730648685;0.026137334979580207;0.02594713698226819;0.026270051571359376;0.027314775241948506;0.025624222393177003
Average of slots by modulation;2;8QAM;all; ;1.9309234582909895;1.9273055370880425;1.9402602336404218;1.9254067299199362;1.9358248646595118;1.9341627884889354;1.943774871546476;1.9389881376375948;1.9299180366792983;1.9408686402446553
Average of slots by modulation;3;QPSK;all; ;2.595372208554575;2.6056268462495606;2.592223235316465;2.598981733901992;2.6068765731110792;2.59780326280084;2.6092494443494614;2.6179607731395738;2.5885219274499187;2.6047437212660056
Average of slots by modulation;3;16QAM;all; ;0.707704436866552;0.69449378330373;0.7004976825469189;0.692230971627231;0.6908391508761932;0.6993548509696238;0.6981915237172546;0.6908011587595574;0.7009660046163052;0.7034366807249516
Average of slots by modulation;3;32QAM;all; ;0.14355462256713242;0.1456673093910582;0.13881923865967633;0.1470216666508354;0.141672602934891;0.14567636132146283;0.14492505841454378;0.14877712874578525;0.14832967638370426;0.14375546183365628
Average of slots by modulation;3;BPSK;all; ;0.2190032010790581;0.21356180127468394;0.22674948712103943;0.22816949571131395;0.22611008215795222;0.2285290792136593;0.22177580213141848;0.21909103860948853;0.22037633336182905;0.2225673467836924
Average of slots by modulation;3;64QAM;all; ;0.026216552523343182;0.02525621907086749;0.025900387508547982;0.02574161497763044;0.025321745737759416;0.026737104145486332;0.02805797762200566;0.027924205727311583;0.0261970573428699;0.025475891941183177
Average of slots by modulation;3;8QAM;all; ;1.9344301224388993;1.930291315622002;1.9372388116404529;1.9377261890061457;1.9297335802820914;1.932397122958374;1.9284588058737486;1.924766111031961;1.9343933737972434;1.9374501310840078
Average of slots by modulation;4;QPSK;all; ;2.6171173311790144;2.5967791002775984;2.5867168491484187;2.5940945031551736;2.6203095751655723;2.5903570953457877;2.6245079208109083;2.602431628278373;2.5875773328138214;2.5934980988593157
Average of slots by modulation;4;16QAM;all; ;0.6888846647341158;0.6947180286724721;0.7116313108272506;0.7035372158442941;0.6882488763884798;0.7018377392196735;0.6968792195196166;0.701407834824187;0.7044009617303544;0.7069866920152091
Average of slots by modulation;4;32QAM;all; ;0.14067385829016776;0.1453302658097882;0.14279197080291972;0.1408043792290732;0.1460552446289944;0.14630646724567173;0.1422608067246068;0.142456533931576;0.14448763150142074;0.14210076045627376
Average of slots by modulation;4;BPSK;all; ;0.2221356270493751;0.2168783511427159;0.21934876824817517;0.21289819812970426;0.20981366577664598;0.21984454284574012;0.2118460338892798;0.22749698185309467;0.23025459245250743;0.22521863117870722
Average of slots by modulation;4;64QAM;all; ;0.02734400988452217;0.028149598813552876;0.026602417883211677;0.028890747358017183;0.026596098478729773;0.028117220015583724;0.02279253751212369;0.026255501582744756;0.025174147319604285;0.02600760456273764
Average of slots by modulation;4;8QAM;all; ;1.9355795276338925;1.9308000912651633;1.935466088807786;1.9414392153881244;1.9247631626457369;1.9399836560938064;1.9316984576764353;1.925130944798806;1.9230995847073469;1.9316730038022814
Average of slots by modulation;5;QPSK;all; ;2.582203591673415;2.5793761838135216;2.5888261560872503;2.587010118894632;2.5912194657397265;2.5974474645957057;2.6198867152172878;2.59184198245731;2.597553889677376;2.62562275546072
