Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10;;media;desvio;confianca
External Fragmentation Per Link;2;<7-5>; ;0.6002773652496979;0.6227345060699083;0.6143607754103272;0.6052089082840426;0.6038028184871095;0.6126738336545026;0.6019123523878408;0.6309579302284469;0.6102372639934436;0.6195127787348955;;;;
External Fragmentation Per Link;2;<15-13>; ;0.4684182857388885;0.46360793712706894;0.45636881278833147;0.48041179278634405;0.4518829083264253;0.4663889765488864;0.46101923076248935;0.45768290420191704;0.4578494960480256;0.45901012394287943;;;;
External Fragmentation Per Link;2;<19-18>; ;0.5799140818453565;0.5855804650559621;0.5566086405743952;0.5722864367231115;0.5752970026924269;0.5775170496923635;0.5681819965817414;0.5761808524341154;0.580235668169873;0.5699187311344655;;;;
External Fragmentation Per Link;2;<9-15>; ;0.45700316566961285;0.4555700345621848;0.4335858931537976;0.4493470348869065;0.4626339254262248;0.44240071654947155;0.4469479523398752;0.43407594729276056;0.4524864894912807;0.4737380246854961;;;;
External Fragmentation Per Link;2;<16-22>; ;0.518537371831255;0.5211280017983073;0.5100762364024329;0.5403337885937937;0.4947105688460273;0.528221520157481;0.5140064571584961;0.5247490604172168;0.5151794095139787;0.5241245222733649;;;;
External Fragmentation Per Link;2;<7-9>; ;0.5330939978534484;0.5664212558105546;0.5125678168860225;0.5596992619353198;0.5429019393093947;0.5631421080795177;0.5517475849299229;0.5482547540228516;0.5412730617380761;0.5410532809792179;;;;
External Fragmentation Per Link;2;<9-7>; ;0.532293628980238;0.5542512637910505;0.5440385316512464;0.5570422943090326;0.5380652856441065;0.53752740440524;0.5482021427698723;0.5694819650871866;0.5506459524253157;0.5503596936117678;;;;
External Fragmentation Per Link;2;<9-16>; ;0.4984791970871481;0.5033647451884963;0.49386230564216316;0.5272871595617006;0.4890932386039852;0.4866905895344166;0.49157192815181844;0.5148152246419339;0.49556736235849097;0.48236673736099644;;;;
External Fragmentation Per Link;2;<9-8>; ;0.46982372083908863;0.4966075981737693;0.47492591753124047;0.47952580222619784;0.49084147124036714;0.48898663679310306;0.48415924861785364;0.47805395775345944;0.5046046817594817;0.47224587074630425;;;;
External Fragmentation Per Link;2;<21-16>; ;0.48293733116679627;0.48226613461705586;0.45791729091508926;0.4991843452445809;0.4910338230449786;0.4813102141198211;0.46616815701790315;0.5061995947520758;0.49343103729266535;0.4854152388344619;;;;
External Fragmentation Per Link;2;<19-14>; ;0.5687464235821482;0.5830798793158638;0.562577623067929;0.5909184842967189;0.577321127673917;0.5577541848130728;0.5856576965265601;0.5833139826519669;0.5827904558735119;0.577225289760157;;;;
External Fragmentation Per Link;2;<21-15>; ;0.47603254144333035;0.47737433232016235;0.48571417967618785;0.4827163822048768;0.4897162171191979;0.49034671594841284;0.4588176716705059;0.4555480665101632;0.4765631178210666;0.4960997477976124;;;;
External Fragmentation Per Link;2;<11-12>; ;0.4910666735967274;0.5089623464546682;0.493381665980134;0.5016824606374152;0.46151807528579997;0.5036402446481458;0.4864108251834874;0.4900925095806546;0.49635496013519015;0.49899098915893536;;;;
External Fragmentation Per Link;2;<15-14>; ;0.5202615491498722;0.5133544094230026;0.5283495443567451;0.5257760110392548;0.5306133178508592;0.5327740728596735;0.5003221076901156;0.5069847321492814;0.5221585679042893;0.5384565520011385;;;;
External Fragmentation Per Link;2;<9-10>; ;0.48005818513874404;0.5075599114794214;0.4906629497115497;0.5086389230198524;0.4931090226642624;0.5096753143605846;0.49557701632749834;0.5217363392289117;0.4942912605628065;0.47881425335049604;;;;
External Fragmentation Per Link;2;<22-27>; ;0.3951924779160723;0.40458176801014917;0.4003738669649469;0.4009614971650406;0.4028130749404702;0.38435937395729836;0.39138791239378584;0.3936913465844987;0.41242389713367095;0.3981676984231866;;;;
External Fragmentation Per Link;2;<16-21>; ;0.4632379159279702;0.49032206088269864;0.4636354074274453;0.476915986775124;0.4865487516083271;0.5015426159019725;0.4663688675055625;0.4802888378635227;0.48577334634878505;0.4855006157734803;;;;
External Fragmentation Per Link;2;<9-13>; ;0.5861561081241059;0.6127057352062607;0.58206575368841;0.5983855451506829;0.590515244379937;0.6008233491210399;0.6011956596002751;0.6006267871725134;0.582324718431335;0.6039190632838236;;;;
External Fragmentation Per Link;2;<26-21>; ;0.4987110074242465;0.5176882666509891;0.5203510533350708;0.491916199366487;0.513332905400362;0.5060690482851261;0.4928685379684187;0.48567718059097026;0.4959583241066655;0.500611057471667;;;;
External Fragmentation Per Link;2;<26-25>; ;0.327113745218625;0.3667877044892602;0.35401769430030244;0.34772193168837795;0.366299379155029;0.3317032497523994;0.34510126974991845;0.361006551786553;0.33354832932321665;0.36084158853826603;;;;
External Fragmentation Per Link;2;<26-27>; ;0.4804408102402334;0.46040792138914755;0.4465447925317226;0.4713174981386413;0.4616231858050693;0.45919347746528066;0.4697144464855083;0.47060674072144554;0.46678346698352075;0.4674058530688297;;;;
External Fragmentation Per Link;2;<11-14>; ;0.5563282933298394;0.5460535149487692;0.562341648891389;0.5740043825526574;0.5468328647249375;0.5297288083476575;0.5590351214744484;0.5764726889225706;0.5485058968903872;0.5387355914145534;;;;
External Fragmentation Per Link;2;<11-17>; ;0.537485558531778;0.5679879022513694;0.5332785361082579;0.5485093243871518;0.5300661521333704;0.5403030250417117;0.5405604177888654;0.5606588277668972;0.5578349593646248;0.5511611028243725;;;;
External Fragmentation Per Link;2;<11-18>; ;0.441113411914126;0.45824769538544047;0.44631481945060614;0.4472662964095832;0.4361899586864657;0.44362585744860444;0.43673127107706533;0.4667279952161152;0.4553428767638491;0.4514876677732952;;;;
External Fragmentation Per Link;2;<14-11>; ;0.524900640631435;0.5393400357814642;0.5246886598791843;0.5355359307129544;0.5219573756879036;0.5410342446701666;0.5216388604960729;0.5376573101529543;0.5185256938341699;0.5366025007295817;;;;
External Fragmentation Per Link;2;<20-19>; ;0.4732074754285305;0.47555054913823847;0.4755625690213608;0.480597046981352;0.48174628948306086;0.46175666652351177;0.48631171368019205;0.49856534266558683;0.47153032915029036;0.4995158756189372;;;;
External Fragmentation Per Link;2;<18-19>; ;0.5541572275671116;0.5591383596306664;0.5455799132478184;0.5765371958015783;0.5598282065593572;0.5642410346713148;0.5724991244041019;0.5650674035283465;0.5750797948661526;0.5623696767654661;;;;
External Fragmentation Per Link;2;<4-12>; ;0.5071606297767425;0.530431348997255;0.5029409880221126;0.5119269630762706;0.5145488660839959;0.52488115866213;0.5133065013911864;0.5261747051413442;0.5280401732728822;0.5183269456616086;;;;
External Fragmentation Per Link;2;<15-21>; ;0.4740044556548399;0.4741599072317867;0.47763573670094095;0.5016361394752956;0.4763342959666955;0.4662429154603073;0.4895494624051735;0.4959377364590834;0.49308541914427906;0.4787675845179454;;;;
External Fragmentation Per Link;2;<14-15>; ;0.5222802514326162;0.5248225736358716;0.5203216459043287;0.5496240804386906;0.526575742510301;0.5143623898420298;0.5484323915773844;0.5476486523447524;0.5268847188441872;0.5278969793672111;;;;
External Fragmentation Per Link;2;<20-15>; ;0.46906752576307825;0.4815761462100665;0.4644635726094971;0.4971320178927138;0.46453102608173724;0.46521402589613947;0.4655012758780756;0.47668245742617005;0.4670167399637272;0.4842385097473328;;;;
External Fragmentation Per Link;2;<21-26>; ;0.5039304019510014;0.516957865650841;0.5207219178426559;0.5189258275271477;0.5079003686165374;0.5031769160236842;0.5205198058750765;0.5145627532546274;0.5184602052807763;0.5074216526035342;;;;
External Fragmentation Per Link;2;<14-13>; ;0.5939888070037047;0.5960803314526454;0.5933708278469446;0.6035953463696063;0.5913791044737063;0.5768806101283998;0.5969290824389791;0.6033108605847906;0.5948570103386068;0.5889900013627459;;;;
External Fragmentation Per Link;2;<15-9>; ;0.47829420303730474;0.4714971796542737;0.4783215664054728;0.4742424301539048;0.470614193188313;0.4671295952305913;0.4503134110880701;0.49402851506343726;0.4500559958112207;0.4605274159311819;;;;
External Fragmentation Per Link;2;<25-28>; ;0.48215656620989555;0.5114713315966108;0.5077111751942305;0.5040375019032702;0.4735368312876427;0.45917339647628996;0.4975967278403801;0.47807590194147254;0.461315351926901;0.4914007818894851;;;;
External Fragmentation Per Link;2;<24-18>; ;0.5658135056160707;0.5837560145667959;0.5591532302630935;0.5766086489869214;0.563178885224277;0.5727007314827528;0.575589567208279;0.5621059286768442;0.5702661703711974;0.5699303419660412;;;;
External Fragmentation Per Link;2;<18-11>; ;0.42579517692144575;0.4333112185382471;0.4122422955981544;0.4347933160827618;0.4151693884513799;0.4214947512076056;0.44240195336577054;0.4316723880424087;0.4272029320746912;0.44293352617342885;;;;
External Fragmentation Per Link;2;<15-20>; ;0.4399983794741728;0.48370632425731175;0.47877739645562895;0.44148990751918255;0.45071172461745895;0.45526259396027896;0.4600819655784819;0.4564394586197613;0.4520906476730785;0.4741442392112261;;;;
External Fragmentation Per Link;2;<8-13>; ;0.38737856572087564;0.40149511268630994;0.3804568421464946;0.39122398330517694;0.42322181986112883;0.38855621327284023;0.4111595995060901;0.41541413813765865;0.4034610552148593;0.3893654543119705;;;;
External Fragmentation Per Link;2;<19-20>; ;0.4868988981111889;0.4956187616946476;0.4914862233356627;0.5023245516800329;0.47846750814266814;0.484166279028432;0.4973538548312636;0.5086079940589986;0.4728094066205779;0.505824469434563;;;;
External Fragmentation Per Link;2;<25-20>; ;0.48463500322099795;0.4824217661129655;0.4745734075584308;0.4928349107976061;0.48270645641017473;0.4627398447033049;0.48372733462640377;0.49825160834237353;0.4777720674203497;0.4930761697622387;;;;
External Fragmentation Per Link;2;<11-3>; ;0.3966148813501627;0.4208308858385662;0.4077823457704179;0.4097007611572526;0.38948850867940055;0.38723881937665366;0.41119831133249096;0.3967583888770262;0.4067013141556991;0.4024602589704793;;;;
External Fragmentation Per Link;2;<2-1>; ;0.37046375206730786;0.39153427690234327;0.3645335575342545;0.36295062480212376;0.3634188433830894;0.37812929057598493;0.37768641301630057;0.38863982984963663;0.3830755778616059;0.39321741824239365;;;;
External Fragmentation Per Link;2;<25-26>; ;0.3598253295261267;0.34049039986776286;0.3275182790448083;0.34722593090608056;0.37132559033921203;0.3475460002165422;0.36625908405002383;0.3466500471271881;0.33956719291291204;0.3280209477561422;;;;
External Fragmentation Per Link;2;<14-19>; ;0.5990189505631294;0.6060683104067542;0.5799047558554541;0.6007265695215656;0.5976341164073824;0.5921118988891432;0.5817660073048802;0.5847391052536084;0.5802944129051955;0.5972122007260979;;;;
External Fragmentation Per Link;2;<2-3>; ;0.5030040205749298;0.5145445616093078;0.4834198891217476;0.5203177754760213;0.4874189923769814;0.5208922132456517;0.49691247720537407;0.5143080604774068;0.5056271542051873;0.5163021906508319;;;;
External Fragmentation Per Link;2;<4-1>; ;0.47878297780462714;0.4852157302223443;0.4986303273267563;0.499662332576382;0.4832466270520521;0.47333623723923746;0.47473960495022616;0.49240489991717773;0.48608366453609386;0.49638158866682297;;;;
External Fragmentation Per Link;2;<13-9>; ;0.5915088658650437;0.5984901711046025;0.588620045318493;0.6093568927688264;0.5902813213898146;0.5759877384053245;0.5951220258708834;0.605626968568809;0.5960698821867323;0.6016643856614003;;;;
External Fragmentation Per Link;2;<13-8>; ;0.40673797026163555;0.38822120505181434;0.40160791884806385;0.384165277668202;0.39820254565137175;0.3810565600036991;0.3780228137637639;0.39044703143296017;0.3876448422148436;0.36506486363686486;;;;
External Fragmentation Per Link;2;<4-3>; ;0.4476859259825155;0.432122692765008;0.43673183696727125;0.44927108398316257;0.4523650633011453;0.4485370570411417;0.44407176645233454;0.4199333812303536;0.4511406199107844;0.450535159731755;;;;
External Fragmentation Per Link;2;<6-5>; ;0.5270450798567229;0.5351010121681535;0.5132532881974946;0.536366300827425;0.5382071918353435;0.5387270766378354;0.539933799675689;0.5447747172319507;0.5208044471580124;0.5475318937404334;;;;
External Fragmentation Per Link;2;<4-8>; ;0.4845086233709842;0.5031727431778868;0.4866797065716336;0.5084448565944002;0.4679413300578057;0.49904501900153675;0.49216241201112454;0.5099890804533318;0.49798871909402;0.48250089964296444;;;;
External Fragmentation Per Link;2;<8-4>; ;0.48514345318611163;0.4973939252282184;0.48365570997489793;0.4952957961099213;0.49242063075759135;0.49945172616166683;0.49283172760580135;0.4823896990352697;0.519348633941924;0.4830535991476227;;;;
External Fragmentation Per Link;2;<13-14>; ;0.5961905415562551;0.6163845314983986;0.5866084278895642;0.5986139729271026;0.5910509650170952;0.6101387806952641;0.601011845682951;0.5926229945764414;0.5803885442805493;0.5965200579815403;;;;
External Fragmentation Per Link;2;<18-24>; ;0.5945785626209055;0.599683696471753;0.5707214724887321;0.5869361885750278;0.5923163316087334;0.5877790253015378;0.5823561655248775;0.5927284407091638;0.5934392239230579;0.5958905528055284;;;;
External Fragmentation Per Link;2;<8-9>; ;0.46522897077315406;0.4858230946622619;0.4798662883039563;0.49795964404955256;0.46732862051352514;0.48970772344427477;0.4776434543415221;0.5083092189714689;0.48621663584063896;0.4690319059877809;;;;
External Fragmentation Per Link;2;<13-15>; ;0.45229097624016523;0.48013270572157163;0.48940530985077335;0.4615464730685321;0.47048148566730397;0.4601471955244788;0.4701632133568825;0.474119519994214;0.4750056192939466;0.4649793631951147;;;;
External Fragmentation Per Link;2;<20-25>; ;0.45644896046536765;0.4995575666755722;0.4949433530822549;0.49334804888216754;0.482231008015773;0.4663180626517107;0.4862352653223152;0.48705577513361203;0.47506705105163743;0.48502492887041154;;;;
External Fragmentation Per Link;2;<13-12>; ;0.47156837632655013;0.4895579909515991;0.4642361637204034;0.48846041286808034;0.46690456953013154;0.46889268601328243;0.4766782537146243;0.5017420672997125;0.4614014566184238;0.4988006812816948;;;;
External Fragmentation Per Link;2;<10-22>; ;0.25773090154211786;0.27763338138544186;0.2769634543986591;0.25661669384725355;0.28062017933365957;0.26759003811174104;0.28324482163823095;0.26657806537783013;0.2574823513802964;0.2518883524627605;;;;
External Fragmentation Per Link;2;<23-17>; ;0.5726266793559959;0.5628784257496801;0.5592038838958533;0.5570390777256417;0.5418665345696656;0.5434297110109;0.5391448390194615;0.567038898117277;0.5607296307507011;0.5437066531068996;;;;
External Fragmentation Per Link;2;<17-11>; ;0.5751165798338884;0.5739201766519195;0.5790069526189745;0.583147710596558;0.55681934153486;0.5527027974569629;0.5742013502652904;0.5855651728118545;0.5604629139284371;0.5611991993754257;;;;
External Fragmentation Per Link;2;<3-12>; ;0.48024794543567645;0.47443300700919244;0.48039309582568573;0.48064853068063296;0.4863722863177865;0.4775470995108829;0.4754752934608416;0.503350088511452;0.5070041698513643;0.5053692981647557;;;;
External Fragmentation Per Link;2;<3-11>; ;0.4207756410037264;0.44242420842038954;0.4140248847297128;0.4434691081278916;0.40273286994697743;0.45213196935436856;0.42917216003294817;0.46379819944170736;0.43153724232013463;0.44911399298116494;;;;
External Fragmentation Per Link;2;<28-25>; ;0.4874811615633826;0.47602422209694917;0.4819044340579961;0.5168308853270996;0.48759144666152937;0.47739897708776197;0.4846651098249878;0.4971900572951801;0.4895475282699123;0.4969769688434048;;;;
External Fragmentation Per Link;2;<24-23>; ;0.5324732951159302;0.5151406405713254;0.5200884897378291;0.4991769141607182;0.5250323674687271;0.4945720850114202;0.5044319430589062;0.5205819010240217;0.5327131664785472;0.5116256716998299;;;;
External Fragmentation Per Link;2;<28-27>; ;0.32533542826694556;0.32974458448839655;0.3500996994037129;0.3552535050357569;0.34773020549257355;0.32672971967737247;0.33259680562031907;0.3496707661545543;0.3389046751919331;0.34417138999208524;;;;
External Fragmentation Per Link;3;<17-23>; ;0.5800995819073465;0.5649438569830104;0.5748257956015225;0.6081975258850151;0.5870990102787627;0.6008452743417853;0.586570126346829;0.6007063465138981;0.5706552389415749;0.5806950545837055;;;;
External Fragmentation Per Link;3;<12-11>; ;0.5395239263033631;0.5636028204989129;0.5574240873403762;0.5682232535049178;0.5719190152729344;0.5773002309352967;0.5676528338685917;0.5730782404300826;0.5690499944146469;0.5605049268706753;;;;
External Fragmentation Per Link;3;<16-9>; ;0.5792369492280519;0.5791416065423263;0.5899309158003586;0.5963408738980901;0.5748047234544796;0.5846344678174831;0.5640342405753954;0.5844332510398774;0.5621633072745198;0.5791196171024812;;;;
External Fragmentation Per Link;3;<12-13>; ;0.5739673634354967;0.5608045878129059;0.567635640602676;0.5744945952638072;0.5766378814056143;0.5744535625083641;0.5845451093636795;0.5437522558486049;0.5694104557041131;0.589499257633984;;;;
External Fragmentation Per Link;3;<22-16>; ;0.6038015375451238;0.5880632423664255;0.5971480036370074;0.59665819399303;0.6049007369789985;0.5996496941579536;0.5931313793587307;0.5950971985400605;0.5638334620062037;0.5887093467432211;;;;
External Fragmentation Per Link;3;<6-10>; ;0.48335152741542087;0.4910300445878034;0.502167568279699;0.5125248668653227;0.49122282631415665;0.5365369481754508;0.49913366020806904;0.5131697889433476;0.5023603490431183;0.4768745798381541;;;;
External Fragmentation Per Link;3;<12-3>; ;0.5269634184678762;0.5511322889686715;0.5553117742569276;0.5405827827528983;0.5448011405915921;0.5491514825935399;0.5534006421010446;0.5659594399910939;0.5461594928897416;0.5451103489767712;;;;
External Fragmentation Per Link;3;<27-22>; ;0.49215094651316804;0.4876402019371664;0.4929056945637863;0.47964967383952806;0.5011199380553093;0.5079452903622848;0.48082087113307076;0.4789101199642232;0.4731000689285898;0.4785781494943821;;;;
External Fragmentation Per Link;3;<22-10>; ;0.33351077413465074;0.3208263216667931;0.30154957797350457;0.35057418237917926;0.32231343939508605;0.35501205006267694;0.30831175202059447;0.3430467961081772;0.3335561721053569;0.3513801582819918;;;;
External Fragmentation Per Link;3;<27-28>; ;0.40731764935764314;0.3684226118050068;0.3903716957436217;0.3825965335332025;0.39988166853016405;0.3997241134207547;0.3993609933082464;0.38795345047351554;0.39207969043302876;0.3774559158361558;;;;
External Fragmentation Per Link;3;<23-24>; ;0.5403458993503819;0.510794613574683;0.5156671642787278;0.5650534713495627;0.5470811535337222;0.5641323265420196;0.5368149054039493;0.5627614174004311;0.5371137851772335;0.5477364906600958;;;;
External Fragmentation Per Link;3;<27-26>; ;0.5154334708508758;0.5106087299106095;0.5022752606979334;0.5043421079798586;0.530260707499403;0.5571624552748221;0.5077926366029124;0.5389466531938366;0.5161537511232546;0.5225104189873249;;;;
External Fragmentation Per Link;3;<1-2>; ;0.4609475561111565;0.4494047789584929;0.4620830220501893;0.43866404540703363;0.4483513330320951;0.4290168477886417;0.436469575180635;0.4337727609187071;0.43303295369707384;0.44796632732888536;;;;
External Fragmentation Per Link;3;<1-4>; ;0.5774005427797154;0.5625814601525966;0.561027819794111;0.5705314281353919;0.5656080226264295;0.5806219104831962;0.5665110452540949;0.5698012393217458;0.5571269817172249;0.5611598442383905;;;;
External Fragmentation Per Link;3;<3-2>; ;0.5482375507559559;0.547968660541824;0.5584495017623491;0.5692016156197446;0.556415723295956;0.5803946049248224;0.558019833508499;0.565555696243022;0.5473171096164954;0.5634844065341659;;;;
External Fragmentation Per Link;3;<3-4>; ;0.4933788497128763;0.47685054456400333;0.49875194177376164;0.503827311443224;0.47885483197150064;0.4863965640569024;0.49306975519226204;0.4879068318610069;0.4883586812065042;0.4913574957352436;;;;
External Fragmentation Per Link;3;<10-9>; ;0.5601047576772439;0.5856557763839136;0.5753853923499839;0.5937071214580428;0.5631733312061385;0.5975803031778668;0.5707175965879193;0.599097786755132;0.5840761622291688;0.5691286925425886;;;;
External Fragmentation Per Link;3;<5-6>; ;0.5911883390172696;0.5789608161358908;0.589101960021592;0.579942520348496;0.574591685273017;0.5929325772453291;0.5778603953264957;0.5891310414940321;0.5836366694217844;0.5884782461319149;;;;
External Fragmentation Per Link;3;<10-6>; ;0.5170803260213543;0.4830011940202419;0.49514349181156503;0.499705418743818;0.5164260686584805;0.5313382821065462;0.5026139616790064;0.4949804460304623;0.5181157258818887;0.48913347274871516;;;;
External Fragmentation Per Link;3;<12-4>; ;0.5876902408119244;0.5702293133655979;0.5925465232335203;0.5789176849828078;0.5934467344393828;0.5866586299573071;0.5853624350614997;0.5956001206999523;0.5939210008174339;0.5812808860686551;;;;
External Fragmentation Per Link;3;<5-7>; ;0.6524723873132547;0.6718700677230431;0.659402694882124;0.6702436966783296;0.6632009509077811;0.6820481939504832;0.6742824066320754;0.6724844515485457;0.6749761832414537;0.6610070029320027;;;;
External Fragmentation Per Link;3;<7-5>; ;0.6705629872835871;0.652107309519571;0.6682569089687298;0.6798510015038427;0.665669341861789;0.6680424075359088;0.6696455732681934;0.6587061715637826;0.6693965844902604;0.6677377552607017;;;;
External Fragmentation Per Link;3;<15-13>; ;0.5085070544197987;0.526095437070495;0.5331551948372389;0.517062482826961;0.5351989946317135;0.5297470238711853;0.5213873642192794;0.5518938556658686;0.5174712210937107;0.5346541182220036;;;;
External Fragmentation Per Link;3;<19-18>; ;0.6225338925132391;0.6376273785411107;0.6395257576036976;0.6585539707182525;0.6449520428267308;0.6513313353490064;0.6462603396554731;0.6623025124394805;0.6487939181714881;0.6432670875508066;;;;
External Fragmentation Per Link;3;<9-15>; ;0.5204207683909535;0.5370538699583632;0.5160553227182885;0.5248983160097737;0.4989978919475324;0.5410105518348237;0.5139682770660462;0.5411042491537237;0.5135860126783649;0.5352505967345288;;;;
External Fragmentation Per Link;3;<16-22>; ;0.5998105170612283;0.5923315321743218;0.5864159722021319;0.6087769441413066;0.5992717490227829;0.5897077160483495;0.5928322913979637;0.5888378296002209;0.5854912393172205;0.5894688812887905;;;;
External Fragmentation Per Link;3;<7-9>; ;0.6235960907605226;0.6210252361424112;0.6290544941583984;0.6321268178962691;0.6333218868578208;0.6460149802238042;0.6473159541686323;0.6293396868534293;0.6266553239275725;0.6173580858043163;;;;
External Fragmentation Per Link;3;<9-7>; ;0.6295367652098698;0.6145494692999983;0.6300655647801413;0.635999459703084;0.6361214390195217;0.6234128094983478;0.6275363940853054;0.6133343391963583;0.6268425320963283;0.619414218049328;;;;
External Fragmentation Per Link;3;<9-16>; ;0.5854975585143884;0.5704891484158604;0.5677253097311897;0.5744995316994312;0.5857479605952739;0.5848789324193491;0.5864406193174101;0.5659902473216748;0.5712521221761062;0.5727279047027682;;;;
External Fragmentation Per Link;3;<9-8>; ;0.5455561627437323;0.5592648029271318;0.5910224500094223;0.6012989431876057;0.5974443801535253;0.5933471155029268;0.5816878473366797;0.5629090720195205;0.5683057690552299;0.5704512498148778;;;;
External Fragmentation Per Link;3;<21-16>; ;0.5572852339305499;0.5601662209031794;0.5477198387014567;0.5682004463586514;0.5524005099932071;0.5478775476491303;0.5325787115014757;0.562046298203722;0.5669598984092504;0.5579486529607665;;;;
External Fragmentation Per Link;3;<19-14>; ;0.6683277218166134;0.6618708549756074;0.6595226630578089;0.6628931522852524;0.6643425980164577;0.6752474292844781;0.6502211103695098;0.6467450893795017;0.6596836983769963;0.66319836092846;;;;
External Fragmentation Per Link;3;<21-15>; ;0.5434225036895175;0.5620741506931834;0.5647974314386593;0.5589349208000405;0.5678495913537823;0.5941822839704769;0.5583950678406078;0.5923955305178552;0.5745174050414013;0.5793820573941685;;;;
External Fragmentation Per Link;3;<11-12>; ;0.568996218886762;0.5433922504136404;0.5667773802161447;0.5719810940333808;0.5554164307399951;0.5526605838087314;0.5792563668473224;0.5582711056251;0.5802858924990034;0.5495134498797369;;;;
External Fragmentation Per Link;3;<15-14>; ;0.5854544311120843;0.6025931460448982;0.5882988447162806;0.6139967400248657;0.6069963513820095;0.6112389542422676;0.6039683151124157;0.6272708489826567;0.6080261582514954;0.6201426826927223;;;;
External Fragmentation Per Link;3;<9-10>; ;0.5854563583281028;0.5582676117252049;0.5686814511356761;0.5993495477194654;0.5814869647195927;0.5906069843156095;0.5822392670912997;0.569999572720551;0.5818540146835119;0.5701248306991378;;;;
External Fragmentation Per Link;3;<22-27>; ;0.4769208516594178;0.47056110457572625;0.4753555054668066;0.46094871305271007;0.5031588287705332;0.4997005960957094;0.47843130804075606;0.49115902459924954;0.48004589049428625;0.48566276082672566;;;;
External Fragmentation Per Link;3;<16-21>; ;0.5388226859119069;0.5557890271519937;0.5459264097550182;0.540585701873827;0.5258218778581757;0.5672523055515942;0.5337569345949212;0.5474243193452305;0.530775490399118;0.5441458801856168;;;;
External Fragmentation Per Link;3;<9-13>; ;0.6613167429779624;0.677604127757528;0.6834546139303801;0.6821496293688615;0.6756038612833607;0.6933024772522957;0.6811630283860505;0.6873676140477811;0.6815284204830567;0.6726622604623091;;;;
External Fragmentation Per Link;3;<26-21>; ;0.5496494766601555;0.5809030924787183;0.5617563328215914;0.5812130487775743;0.5829795507737241;0.5941521303137722;0.5744509714417004;0.5950045777841626;0.5732040288367639;0.5844512998408241;;;;
External Fragmentation Per Link;3;<26-25>; ;0.42102144605421843;0.4176452565174157;0.37314293000122045;0.41792924158356554;0.41382095688331016;0.44956999810919435;0.4090349936948653;0.42990121611929466;0.4363579897944797;0.41239567709940383;;;;
External Fragmentation Per Link;3;<26-27>; ;0.5561341806302482;0.532580167705794;0.5036930093015297;0.538515728017621;0.5604605733198821;0.5611401402192616;0.5172166910783027;0.5307830393231256;0.5583822496845158;0.5385234266277695;;;;
External Fragmentation Per Link;3;<11-14>; ;0.6421347359339561;0.6197613984908725;0.6406975988586308;0.6432451611741533;0.6430650950319766;0.6403938692275614;0.6275005961130999;0.6281093001529271;0.6513997970416062;0.6281413783004883;;;;
External Fragmentation Per Link;3;<11-17>; ;0.6180337849293372;0.6203487328364541;0.609848445616073;0.6402403471134663;0.6165019776159426;0.6314554167891459;0.6209838819064171;0.6382851820907587;0.6305353346583442;0.625167771666449;;;;
External Fragmentation Per Link;3;<11-18>; ;0.5043827289000351;0.5127807310671513;0.4922430987506409;0.5145565031679666;0.5217518045462853;0.5317289892918339;0.5187409231341021;0.5124545756702319;0.5172681541348965;0.5097830995607799;;;;
External Fragmentation Per Link;3;<14-11>; ;0.6033305919237326;0.6080090151056664;0.6012480729986013;0.625904384322557;0.626277270961755;0.6249171361634632;0.6168824077970098;0.6131194072423064;0.6081592543440584;0.6215365835657072;;;;
External Fragmentation Per Link;3;<20-19>; ;0.5348306325701236;0.5371238055817544;0.552551948795116;0.5607565211689018;0.544269846508098;0.5533412002613614;0.5402622299810255;0.5665550664914942;0.5430876929856031;0.5594339004599842;;;;
External Fragmentation Per Link;3;<18-19>; ;0.6565275290940972;0.6264834031601214;0.6419268657768832;0.6510138485297361;0.6357326191779782;0.6574816562610045;0.6359936072453145;0.6270759655054234;0.6457871818510629;0.6521524791453565;;;;
External Fragmentation Per Link;3;<4-12>; ;0.5817038909834928;0.591011438264456;0.58216772341273;0.6141509923171413;0.604163398812365;0.6100243446315514;0.5941805767058916;0.5913948442938217;0.5898427103182549;0.6099863093290783;;;;
External Fragmentation Per Link;3;<15-21>; ;0.5941402080184767;0.5816514578669002;0.5582725536937884;0.5908107063983371;0.5788152688608807;0.5990995186585008;0.5712649309524375;0.5802402909702807;0.5949103063354079;0.57177952808244;;;;
External Fragmentation Per Link;3;<14-15>; ;0.6354954906012726;0.6108008808790429;0.6093934797333279;0.623014001228719;0.6311206026415226;0.6317787094602547;0.6032672515514295;0.6029807032363196;0.6289091657526359;0.6135664949859363;;;;
External Fragmentation Per Link;3;<20-15>; ;0.5373589964077429;0.5275621859525911;0.5231297636287869;0.5252558626475619;0.5460636115396538;0.5358888198451108;0.5332173238963785;0.5257926054209099;0.5303097673080177;0.5208157421980824;;;;
External Fragmentation Per Link;3;<21-26>; ;0.6148331745713506;0.5857188821938907;0.5609362153183299;0.5821434696944123;0.583541430476182;0.6095677484017351;0.5848558063726441;0.5865920115783043;0.5985465006184004;0.5868487034359707;;;;
