Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10;;;;
External Fragmentation Per Link;2;<15-13>; ;0.455492476346395;0.47487090741187793;0.46538952310441406;0.46110876563570846;0.46662089785690175;0.45290740461724055;0.46066617785503156;0.4598852204522664;0.4677813240935898;0.4571203963120874;;;;
External Fragmentation Per Link;2;<19-18>; ;0.5578140833342563;0.580909816403556;0.5466751927499204;0.5890963952731159;0.5757834132950885;0.5715998414595234;0.5684147166045479;0.5675170314926792;0.5751911429784484;0.568663439180907;;;;
External Fragmentation Per Link;2;<9-15>; ;0.4577843644698185;0.47656055141458387;0.46523125747844063;0.4637139439317009;0.4594771671755186;0.4413119944253695;0.44405894774050564;0.47228915160882295;0.48513570631200276;0.46322314977359014;;;;
External Fragmentation Per Link;2;<16-22>; ;0.50668868585171;0.5088876900226996;0.49523125338892543;0.5061053206861261;0.5128608837789946;0.5178804948549098;0.5212170086316071;0.4968208350847513;0.5141526002061539;0.49666391600631443;;;;
External Fragmentation Per Link;2;<7-9>; ;0.5518390374142901;0.5706162334487893;0.5420432223746054;0.5813898644263032;0.5681441542370282;0.5707376971846752;0.5670904762443615;0.5669669515001934;0.5656381678418659;0.5682684980103677;;;;
External Fragmentation Per Link;2;<9-7>; ;0.5574852470142484;0.5429799545287156;0.5530382726014218;0.561041195495372;0.5655131377406794;0.5583401393916051;0.5600552731480888;0.5542032507612651;0.561885705014034;0.5530396026991671;;;;
External Fragmentation Per Link;2;<9-16>; ;0.47003846020376666;0.4863787692073353;0.47910867577203453;0.49720513097296765;0.48485729614628076;0.5095303233112748;0.4887852394475512;0.4655522532298238;0.47192387537522656;0.46984375111546567;;;;
External Fragmentation Per Link;2;<9-8>; ;0.48339959875947075;0.4852979376092134;0.456751064567124;0.4773387117428289;0.4900285959235628;0.4863682549215952;0.4856170664254967;0.4856911154272605;0.4960091540787712;0.490070433309712;;;;
External Fragmentation Per Link;2;<21-16>; ;0.5051015016812365;0.48721897947622944;0.4839991075670788;0.48078009937574534;0.49230964799422045;0.47830999011835507;0.4942251486818551;0.4735554099257961;0.5007286748567147;0.5012892618966721;;;;
External Fragmentation Per Link;2;<19-14>; ;0.5770984692180282;0.5695746914739336;0.5685113830786943;0.5664148188868405;0.580260857792864;0.570405308003052;0.5648504226413497;0.5570656496479875;0.5862160516979826;0.550727236640727;;;;
External Fragmentation Per Link;2;<21-15>; ;0.49243134701070745;0.48757721697350714;0.4540628909717127;0.49229748312640037;0.4699210691250931;0.4724790613705335;0.4836471743721605;0.4546827238322744;0.4828173424568748;0.47560257032868225;;;;
External Fragmentation Per Link;2;<11-12>; ;0.4742772085852106;0.482971044642127;0.4732831935848416;0.47433351280317215;0.48537582061380913;0.4714637525727446;0.48452059924863583;0.48819807323044195;0.49455891243056715;0.4736100698898606;;;;
External Fragmentation Per Link;2;<15-14>; ;0.5259564074568046;0.532035012510096;0.5001779435068684;0.5367485091020662;0.5085333133653276;0.5221584558274524;0.5288228172674352;0.5057288039993874;0.529945417601671;0.5288322687387007;;;;
External Fragmentation Per Link;2;<9-10>; ;0.4690643115865532;0.4714887968258284;0.4745608884273853;0.4579803012616614;0.4693888583090978;0.46106161654818806;0.46428260149814965;0.4822675147346714;0.47688691040715614;0.4676528358844083;;;;
External Fragmentation Per Link;2;<22-27>; ;0.36804128569062733;0.37853186653747517;0.38808614241815453;0.38398153821491804;0.3838306393792719;0.3799496993185131;0.38048703472194945;0.3623243860072026;0.3835924024793664;0.379314694683629;;;;
External Fragmentation Per Link;2;<16-21>; ;0.4863424110392387;0.5073030071976431;0.4733318700592222;0.4826806975199969;0.49186210011070347;0.49367634698615886;0.5012916097636246;0.4858842379040057;0.48278564951651487;0.47967658531602075;;;;
External Fragmentation Per Link;2;<9-13>; ;0.5816128911353848;0.6056069848337434;0.5852574685330785;0.6095351885752819;0.5965407045499671;0.6054690805371881;0.5972194769110238;0.6105859896097814;0.5954977893156366;0.5990556817172599;;;;
External Fragmentation Per Link;2;<26-21>; ;0.510587828554439;0.5006062174681615;0.4851031013478738;0.5187623499111362;0.507192085631959;0.5011385634315185;0.5075060256229764;0.47538956713116043;0.5088384580839344;0.4919885112355823;;;;
External Fragmentation Per Link;2;<26-25>; ;0.3347188687668215;0.32722632386082;0.3406210020261897;0.365218664255666;0.32579602959319504;0.35566963253711803;0.32457901966452185;0.34441436200839143;0.3349725839927044;0.3543982611970488;;;;
External Fragmentation Per Link;2;<26-27>; ;0.4645727703368702;0.4552769540471652;0.4370117804687876;0.44112544700518835;0.46146012937233033;0.4256163966129408;0.4526863690799829;0.4225564713605639;0.4627071924208397;0.4561604511816124;;;;
External Fragmentation Per Link;2;<11-14>; ;0.5632916284701247;0.5322101248686107;0.5509652045499004;0.5489712680226273;0.5565000713574638;0.5618749195434468;0.5668512333290645;0.5221109322174784;0.5551944690171395;0.544333474030829;;;;
External Fragmentation Per Link;2;<11-17>; ;0.5406438271394322;0.555861215076991;0.5297949523209988;0.5330356046099545;0.5398546385749332;0.5561255285236021;0.53158437917135;0.5475235014097869;0.5401963338410335;0.5248930133841304;;;;
External Fragmentation Per Link;2;<11-18>; ;0.4352918107337063;0.4390678695866;0.4335849961624431;0.44390863142120723;0.43299647557121845;0.44663573518538924;0.4505160431866857;0.42990980503689896;0.44617984390163024;0.44663601868930264;;;;
External Fragmentation Per Link;2;<14-11>; ;0.5150851938326511;0.5406690451334256;0.5150505050486357;0.5283228212571695;0.512172086498239;0.5459870476688551;0.5305442113202405;0.5233609241816586;0.528808909389025;0.5306496102955408;;;;
External Fragmentation Per Link;2;<20-19>; ;0.4668139031308023;0.4926012042356176;0.4812811201172384;0.49011796974711264;0.4825641904323632;0.483878441813992;0.47370106093010145;0.4753892483232309;0.4941993060659896;0.4718127080308822;;;;
External Fragmentation Per Link;2;<18-19>; ;0.5541067778304648;0.5567463833305091;0.5432409566303602;0.5449912649607039;0.5604024183567234;0.5546801060597779;0.5421562602581083;0.5327938179816112;0.5522976339340364;0.549564920246376;;;;
External Fragmentation Per Link;2;<4-12>; ;0.49947330527650413;0.5112207525309654;0.49442575794288085;0.5090593186910407;0.5125519293421197;0.5145649389356758;0.4992857859212895;0.5136967404483018;0.5165031873005411;0.5051308628762333;;;;
External Fragmentation Per Link;2;<15-21>; ;0.4886529410814933;0.4645917686486374;0.4722757954457397;0.4663228651912738;0.4790720680186478;0.4725909212239385;0.47763112935247304;0.44340340834813635;0.4686227978433117;0.4698315036339993;;;;
External Fragmentation Per Link;2;<14-15>; ;0.5340932710614215;0.5108748851345578;0.5065008217556443;0.520524704800904;0.5307985106269927;0.5103811042854255;0.5362935309016306;0.49615912170490095;0.5193393806154313;0.5232793145158197;;;;
External Fragmentation Per Link;2;<20-15>; ;0.4617716740665866;0.48038728252058505;0.47323269081378266;0.4738125785875395;0.4859266446890546;0.4785314992821988;0.4648850964729277;0.4756380218039605;0.49113453392042244;0.4781015111294513;;;;
External Fragmentation Per Link;2;<21-26>; ;0.4990448131539509;0.4894344553030514;0.4888917271700526;0.5001481226491666;0.49361429252416855;0.49815500403724916;0.5080758902993404;0.47618818785346184;0.5042466024641633;0.5022214805346481;;;;
External Fragmentation Per Link;2;<14-13>; ;0.5932884341002791;0.568536179352001;0.5977122312119367;0.5846031749587383;0.6110023341664292;0.5953957710360334;0.5932258982877004;0.5727813470238139;0.5989801698155857;0.572392020748753;;;;
External Fragmentation Per Link;2;<15-9>; ;0.4489317882719111;0.47551881703213;0.45355833944835316;0.4728639371266714;0.49150765992920603;0.4716194975832969;0.47938266706622173;0.45815774810256416;0.47863734287904325;0.46667728520883645;;;;
External Fragmentation Per Link;2;<25-28>; ;0.4983300557721263;0.4950974502919828;0.48788259553039753;0.47565707407350816;0.483265425477641;0.4950127820744483;0.4840761128938758;0.490944610675865;0.5011711771993718;0.4946091132841663;;;;
External Fragmentation Per Link;2;<24-18>; ;0.5577814866702964;0.5576928061181954;0.5583599998171422;0.5523308052271537;0.5648322594151831;0.5722926588680675;0.5377139567028625;0.5463842562233776;0.5596980584409195;0.5397438003438955;;;;
External Fragmentation Per Link;2;<18-11>; ;0.4207936736560108;0.4338759221397151;0.4309793057870167;0.4334887310739697;0.453776719762588;0.43335277540251915;0.41556574495956305;0.41602812553465973;0.41492717187753225;0.4002128491985657;;;;
External Fragmentation Per Link;2;<15-20>; ;0.4650675707060803;0.47075227043499074;0.4501310564456687;0.4761488570925431;0.44661836175700864;0.463397035890547;0.48038132148371737;0.4687061988948139;0.45752910697054894;0.4751447630182454;;;;
External Fragmentation Per Link;2;<8-13>; ;0.3875071397512703;0.4063865121634533;0.3741502146696119;0.41083907160182837;0.3968625234110579;0.3993426435211175;0.3714083565716869;0.3890913053713781;0.400468623192136;0.4089355567265772;;;;
External Fragmentation Per Link;2;<19-20>; ;0.48022005952129265;0.4983259876611082;0.4903858317468113;0.47671805125939876;0.4873607206286807;0.5015324666558528;0.47831603880664464;0.46473914861933646;0.4984055919053039;0.48254665871863234;;;;
External Fragmentation Per Link;2;<25-20>; ;0.4636945508420367;0.48362958170334513;0.4752348174186699;0.496673373402118;0.48804662248150643;0.48639381841995144;0.48450608004789725;0.47106533265187833;0.4946732266040947;0.48627320107191757;;;;
External Fragmentation Per Link;2;<11-3>; ;0.3850112247749365;0.3947346331811311;0.4191260122723268;0.41412701584972045;0.42592169172612265;0.39526352826501815;0.3774288741049082;0.4028764234318923;0.4280955866969389;0.4076897253056761;;;;
External Fragmentation Per Link;2;<2-1>; ;0.3346020952751481;0.34889561286592735;0.35336396521921926;0.3719565131182187;0.35093245102491094;0.33963918172285135;0.3182929111966236;0.3621166748186657;0.3543955870378883;0.3275328360845686;;;;
External Fragmentation Per Link;2;<25-26>; ;0.34120778696858844;0.3458690471728038;0.3294136487443289;0.33868222570302786;0.3513314530915018;0.3417246050519583;0.3350338365766316;0.300673656864146;0.3635844706867684;0.3424063662308263;;;;
External Fragmentation Per Link;2;<14-19>; ;0.5897577434803578;0.5938302989068773;0.5754182421845115;0.6035726760075016;0.5945710564479444;0.5956590568410692;0.6016263124901136;0.5913113434288864;0.5988367361770959;0.590282565999752;;;;
External Fragmentation Per Link;2;<2-3>; ;0.5042900082018739;0.503989332674377;0.4952205563678797;0.5113480463786165;0.49437078818416647;0.5142052821092223;0.497905236873891;0.4840625516664358;0.49896519136410494;0.49532307289625666;;;;
External Fragmentation Per Link;2;<4-1>; ;0.4793466181947942;0.48322397254857746;0.4651729430971705;0.4823937919097583;0.47000526041178814;0.47233990626640876;0.47616816730031897;0.48538719133500047;0.48534157228625047;0.47965138537165797;;;;
External Fragmentation Per Link;2;<13-9>; ;0.5968776345938418;0.5683644979328958;0.5984949520631895;0.5906299997263453;0.6024503935429653;0.6030101558181553;0.5882317565288652;0.582553405794381;0.6050352603819209;0.5864691195340916;;;;
External Fragmentation Per Link;2;<13-8>; ;0.38481390868630616;0.38992548084402673;0.36618965556738803;0.38535123409337;0.39451036622257;0.3907787158550187;0.37040739792789534;0.4017657457491657;0.37326756117383564;0.384003416640404;;;;
External Fragmentation Per Link;2;<4-3>; ;0.4556639985183816;0.4735843797786283;0.443716623812587;0.4494673996213137;0.4516879376137617;0.4409643858369361;0.437881107416475;0.46288798677537396;0.456676292330502;0.44574169581686396;;;;
External Fragmentation Per Link;2;<6-5>; ;0.5556130948380092;0.5198903102267799;0.48972873138128026;0.5483806504391763;0.5294764584186813;0.5117341336214999;0.5328406154270945;0.5382191435867927;0.5379925724237432;0.5376949386181478;;;;
External Fragmentation Per Link;2;<4-8>; ;0.4766213892711173;0.48316521930330286;0.47718121571275823;0.4951008386995278;0.5004377831199529;0.47660268633384123;0.4877117614132758;0.4796217950842411;0.48082298380359784;0.48591051985774153;;;;
External Fragmentation Per Link;2;<8-4>; ;0.4986338891417882;0.4975958539419335;0.46534356426698587;0.49141972680112034;0.504254374013668;0.4935099742387114;0.49005078437592836;0.4966623520685643;0.5017879657897372;0.5033791769523773;;;;
External Fragmentation Per Link;2;<13-14>; ;0.5768805883203448;0.6005655743084277;0.5804976053147001;0.6151930597082218;0.5973652050323839;0.6003448272850572;0.5969770908802027;0.5974333085031969;0.5928835212412698;0.5996111704715424;;;;
External Fragmentation Per Link;2;<18-24>; ;0.575429158939367;0.5839765852029934;0.5760309983026661;0.6041447905386023;0.5920696744434896;0.5786154421973445;0.5800679103210067;0.5789827192005079;0.5880235139583991;0.5845452924970297;;;;
External Fragmentation Per Link;2;<8-9>; ;0.46847755546657227;0.47173143142904667;0.46344817606306304;0.48782791395516484;0.4845766160950794;0.4625327429631394;0.47925421844817073;0.4648499904944077;0.45989349732296775;0.47192946476167563;;;;
External Fragmentation Per Link;2;<13-15>; ;0.45636696489412354;0.45488585859714614;0.4587784872573358;0.46813594248641166;0.4487943878450354;0.4695288565604953;0.46800126640590206;0.43666608952021824;0.4559276541070907;0.453383358783494;;;;
External Fragmentation Per Link;2;<20-25>; ;0.4847951105285342;0.49563214820091667;0.4711779926087346;0.4719047742800324;0.4857280454696504;0.48657365407076747;0.47876774268146205;0.4751435582056877;0.48446248701042677;0.4803726885593239;;;;
External Fragmentation Per Link;2;<13-12>; ;0.47006281613706236;0.46899658735334676;0.46710829732972076;0.4708957261928273;0.4708233314841911;0.48276523394136417;0.4590208185867879;0.47416348085057886;0.4928852708133812;0.4781713405326516;;;;
External Fragmentation Per Link;2;<10-22>; ;0.24239413077635133;0.25962828280936884;0.2713593219519459;0.25803813006842574;0.24963611485607337;0.2530003346469038;0.27745642585446245;0.24947962303505397;0.2559337706598864;0.26124255634746;;;;
External Fragmentation Per Link;2;<23-17>; ;0.5364130928800959;0.5292002159277566;0.5321810117676092;0.5227012959169012;0.5338604633242968;0.5295533871497594;0.5658820127395217;0.533894525217704;0.5436481318995527;0.5464323107756502;;;;
External Fragmentation Per Link;2;<17-11>; ;0.5617633857227271;0.5471574499702958;0.5651657827647185;0.5612323935600892;0.5683823585779454;0.5679545610944395;0.5869772280777119;0.5432381450035467;0.5663487024837919;0.5633683202004018;;;;
External Fragmentation Per Link;2;<3-12>; ;0.47617180066362413;0.4853652369395295;0.48482886020577776;0.4715269444070365;0.47215002621059393;0.5011422311798039;0.4838402632992479;0.4903222223896562;0.48775816652345894;0.47511476452486223;;;;
External Fragmentation Per Link;2;<3-11>; ;0.41933155827123614;0.4214169205729312;0.4181643397225238;0.4117368709751736;0.42095154742504926;0.4262563800827463;0.42706595331218417;0.3945725559261513;0.4212643012876763;0.42474739197408545;;;;
External Fragmentation Per Link;2;<28-25>; ;0.4815617458690413;0.488841755981105;0.490264964699418;0.4862333604563599;0.49862080595132396;0.4738603495217752;0.4995912499288023;0.4958519937849437;0.4915421470742744;0.48023411066841915;;;;
External Fragmentation Per Link;2;<24-23>; ;0.4788812116065518;0.4914203296986049;0.47297895191073425;0.4874116004589237;0.490548720839579;0.4911105181375394;0.47936622482666186;0.47589533243507687;0.46345094556421973;0.4819663737383094;;;;
External Fragmentation Per Link;2;<28-27>; ;0.3025091004800331;0.3386078712518991;0.32422126187751366;0.2941461189405236;0.33443230566042464;0.3279206876137782;0.28320070706844686;0.31630641975600393;0.3276827472578766;0.336321075942522;;;;
External Fragmentation Per Link;3;<17-23>; ;0.5368318721803327;0.546841846661104;0.5344288921160439;0.5389296137906536;0.5358467415454566;0.5535236973848685;0.5387600921740181;0.5334456304220546;0.5715253317891645;0.5522794110634649;;;;
External Fragmentation Per Link;3;<12-11>; ;0.5357889721308351;0.5705350338926838;0.5424159707162396;0.5451221071779888;0.5325112406546443;0.5516161160887101;0.5552217307551321;0.5415917497366625;0.5431563140165179;0.5492841311982014;;;;
External Fragmentation Per Link;3;<16-9>; ;0.5474489601362772;0.5370770534380743;0.5683110597149619;0.5676156002666604;0.5664565860756249;0.5600056470488147;0.5725020628317201;0.5637909388601086;0.5782800736871777;0.5608171370067154;;;;
External Fragmentation Per Link;3;<12-13>; ;0.5719701749234603;0.5288579487635773;0.5574007092423038;0.547837453488897;0.5641790819127549;0.5446213855184374;0.5399953408800553;0.5364315147364798;0.5560231735518992;0.5460010915279501;;;;
External Fragmentation Per Link;3;<22-16>; ;0.5723437014917425;0.5858412634941231;0.5771293589531898;0.58466747741573;0.5862943587640448;0.579252437085322;0.5810450662099467;0.5940609307276928;0.6035309806969968;0.577312470876833;;;;
External Fragmentation Per Link;3;<6-10>; ;0.46492618128076363;0.43517845704857216;0.4551985989250226;0.44310961440737234;0.42465957371596025;0.4336649955077974;0.4375860670237756;0.43251045426047546;0.4350801288675187;0.43651367820705356;;;;
External Fragmentation Per Link;3;<12-3>; ;0.552515157006224;0.5492423596249867;0.5496684754207485;0.5494816092513648;0.5433962266980248;0.5575270923287494;0.5605639741465016;0.5646919287619991;0.5542224049464275;0.5674596119561255;;;;
External Fragmentation Per Link;3;<27-22>; ;0.4415652159823885;0.4517261004129361;0.46106026493553953;0.45009316979150127;0.4581615314383191;0.4585189818227004;0.4354878976489093;0.4658285327366779;0.4557266894362109;0.4441569503606998;;;;
External Fragmentation Per Link;3;<22-10>; ;0.29498008708617457;0.29890763191282466;0.2949080652317327;0.30000871343097235;0.320302686100721;0.29749006850839316;0.29443408164789064;0.29464381925893346;0.30879754657906267;0.290705477177347;;;;
External Fragmentation Per Link;3;<27-28>; ;0.34834051905548585;0.35618135370222215;0.37778123194060903;0.3325482775614136;0.33976810321305656;0.34448527522659234;0.3507308858189044;0.3416367346167418;0.35581870967634505;0.3504419520175292;;;;
External Fragmentation Per Link;3;<23-24>; ;0.4529688602377397;0.4529095925370118;0.4778947537655149;0.4799160196891586;0.4717002134711202;0.4637264159361237;0.48324598290148757;0.4498897697331736;0.4794271079412402;0.47549235682125246;;;;
External Fragmentation Per Link;3;<27-26>; ;0.48251646275893234;0.4878413607599246;0.4870323765561452;0.49596521351553857;0.5030504370084731;0.49765366971207703;0.48639014186600227;0.4984808270572;0.5064092641970954;0.49933274319232873;;;;
External Fragmentation Per Link;3;<1-2>; ;0.3872539155533968;0.3841119292552073;0.37622752361828526;0.3826080354161539;0.39645493572136953;0.3577343188582573;0.367252936352683;0.36308673816796505;0.3594997202980217;0.35942191621848496;;;;
External Fragmentation Per Link;3;<1-4>; ;0.5443265352856616;0.5309523526820685;0.5439030094810243;0.5434016804360445;0.524502471760014;0.5230557844066475;0.5254281071811842;0.5272199364630029;0.5545019209621822;0.5158464938489754;;;;
External Fragmentation Per Link;3;<3-2>; ;0.5407058901024172;0.5476125241772808;0.569504008239854;0.5547703620612697;0.5394368344833641;0.5763894611637201;0.5695510535058719;0.5708961132543191;0.5589312006729353;0.5665604970005517;;;;
External Fragmentation Per Link;3;<3-4>; ;0.5181813464788826;0.5066325674840598;0.493031688127993;0.48773652896622977;0.4906914763347085;0.49381541747064506;0.485365595354063;0.5025346456805899;0.5232621541186825;0.4975242386198678;;;;
External Fragmentation Per Link;3;<10-9>; ;0.5386638935226855;0.5327790595227935;0.5454220976861419;0.5395329318774112;0.514954180172465;0.5281570701790659;0.5546315270457344;0.5392969331471817;0.5589699396772552;0.5316657084353577;;;;
External Fragmentation Per Link;3;<5-6>; ;0.5605357251792868;0.5702461571150383;0.5440121871410847;0.5299863835561127;0.5397776509491888;0.5427429039843851;0.5523250986375287;0.5477776792663192;0.557068527730256;0.577156011319201;;;;
External Fragmentation Per Link;3;<10-6>; ;0.42987812715912915;0.4325861438287929;0.4314870865716665;0.44844367517465494;0.42511487959938254;0.43998049043196286;0.4477457559369311;0.44717467278776235;0.46224159337149373;0.43141664813400266;;;;
External Fragmentation Per Link;3;<12-4>; ;0.5560163053046584;0.5522271760991777;0.5687757012218121;0.5743971316757193;0.5648739031861669;0.5672355137572822;0.5753648760060798;0.5806610063773269;0.5712632204267198;0.5717740689175932;;;;
External Fragmentation Per Link;3;<5-7>; ;0.6788351849915267;0.6638130035253613;0.6827416390759115;0.6830554510834549;0.6403018950077303;0.6825882971602151;0.6763703119231202;0.6679577201979845;0.6820970530392138;0.6675159269041973;;;;
External Fragmentation Per Link;3;<7-5>; ;0.6726702984976884;0.6652716264829441;0.6719293560693842;0.669618291527317;0.6579212550442981;0.6689147595704387;0.6817910278494501;0.6634688943583168;0.6867999939950554;0.6697613698436674;;;;
External Fragmentation Per Link;3;<15-13>; ;0.5029758626626962;0.5128890187700331;0.5419807513108407;0.5204711466397991;0.5230170343013526;0.5196548927338179;0.5331338925634006;0.5362598609458978;0.5201693080080664;0.5248199305946791;;;;
External Fragmentation Per Link;3;<19-18>; ;0.6403371144884433;0.6459419309207214;0.6266878928581074;0.6519503865014518;0.6316247910716031;0.6507290688830646;0.6598821421926141;0.6348203077468774;0.6403188439907432;0.6273117806613183;;;;
External Fragmentation Per Link;3;<9-15>; ;0.5248841559506193;0.5180831193992665;0.5220529245983068;0.5254873289944318;0.4961498141261895;0.5279548997400257;0.5326832779855879;0.500457098103823;0.5488718630633478;0.5081769436360188;;;;
External Fragmentation Per Link;3;<16-22>; ;0.596570628213561;0.5761288883781528;0.5724186334856818;0.56639457872414;0.5730242532093872;0.5774092659685798;0.5848289624849836;0.5767421572242132;0.5697226358423721;0.5903456311054197;;;;
External Fragmentation Per Link;3;<7-9>; ;0.6453758868543399;0.626831681993114;0.6440686240203246;0.6419208565168023;0.6037706347081796;0.6505464300624019;0.6487105471120665;0.623988751416812;0.658056000306066;0.6180281211251837;;;;
External Fragmentation Per Link;3;<9-7>; ;0.6222975670410623;0.6172101385515492;0.6356546565744988;0.6232103511813877;0.6307115414168799;0.6396046120097834;0.650323003058761;0.6238952163050737;0.6548532782917875;0.6305744231891338;;;;
External Fragmentation Per Link;3;<9-16>; ;0.5662901103958794;0.5459244423175491;0.5578347401355489;0.5525103644850405;0.5399923635773148;0.546708175441699;0.5771264446039841;0.5334598232255665;0.5580062433922203;0.5702070719057452;;;;
External Fragmentation Per Link;3;<9-8>; ;0.5510972822888094;0.5578579410850165;0.5529690015850306;0.5541986848761262;0.5142843310563654;0.5623552011545281;0.5577528734688808;0.5553747004103884;0.5701911837023261;0.5483592618507755;;;;
External Fragmentation Per Link;3;<21-16>; ;0.5518221155956817;0.5455211605178847;0.560213313386497;0.530408771360723;0.5432821871555308;0.5450305189658424;0.5470041320464281;0.5467236807091684;0.5504281917344028;0.546777725592933;;;;
External Fragmentation Per Link;3;<19-14>; ;0.6361368211904241;0.6371475309188485;0.6622525711104086;0.6477537029686555;0.6572527116626647;0.6408705801629105;0.6552386643470223;0.6379518267141769;0.6553423902319762;0.6572321918829299;;;;
External Fragmentation Per Link;3;<21-15>; ;0.5467241731587914;0.5345622447129321;0.5648400778845176;0.5584523452461272;0.5471364676102853;0.5567172862990115;0.571457598068313;0.5573111702388543;0.5636792982674705;0.5464087739977681;;;;
External Fragmentation Per Link;3;<11-12>; ;0.5469256311698042;0.5369034768547291;0.5485736857666267;0.5564386609817895;0.5678305472284167;0.5320141806631031;0.5519548783771241;0.5394641389135972;0.5549951778544155;0.5464880129039454;;;;
External Fragmentation Per Link;3;<15-14>; ;0.597094696276065;0.586489280394695;0.5913140094506373;0.599921244715213;0.5912469313285686;0.6094856008071816;0.6125311141585804;0.583579085062492;0.6077537196941358;0.595347350326662;;;;
External Fragmentation Per Link;3;<9-10>; ;0.5439447454936879;0.5132158505496291;0.5287508746134969;0.5223399650521959;0.5261966460050786;0.5337262694793932;0.5230524885839579;0.5463521675081068;0.5471963109197829;0.5266925501419013;;;;
External Fragmentation Per Link;3;<22-27>; ;0.43528479779698703;0.42339336556318463;0.4431045259317177;0.42616411383357045;0.415701992579772;0.42367692127082346;0.43471003512206585;0.4250598321878497;0.41494908380575946;0.42828666463592924;;;;
External Fragmentation Per Link;3;<16-21>; ;0.5306705373209321;0.5393191216289677;0.5386429283210773;0.5272142142619223;0.5195996556500223;0.5318671640289331;0.551745589539836;0.5561871291551849;0.5384798759840732;0.5151423572934312;;;;
External Fragmentation Per Link;3;<9-13>; ;0.6582205135340586;0.6541586549341386;0.6668298417761908;0.6745007102435012;0.6496673100440146;0.6736524548170224;0.6692398492025144;0.6715187102163432;0.6869949397941819;0.6519859459088578;;;;
External Fragmentation Per Link;3;<26-21>; ;0.5539110700141149;0.5458945062234695;0.5687010597459066;0.5711174487683266;0.5705370766308192;0.5727342938322553;0.5661666799356535;0.5747965964192187;0.5800390215039886;0.5508312256933143;;;;
External Fragmentation Per Link;3;<26-25>; ;0.3735299811519409;0.3959641378632432;0.3914580256336575;0.4007010345279988;0.36165458735013434;0.39280366203915323;0.3685132598173399;0.39183187660710733;0.38876397580204486;0.39401006865894667;;;;
External Fragmentation Per Link;3;<26-27>; ;0.49632932748261893;0.49706455355627077;0.5191979694774175;0.5211236452543607;0.5169926889854747;0.5154904025221041;0.49848190353175276;0.49629318494945096;0.5055989835270638;0.5000367313785598;;;;
External Fragmentation Per Link;3;<11-14>; ;0.6066279176196941;0.61133213957161;0.6162450817137518;0.60352577390068;0.6158630296246907;0.6044993302658533;0.6157743570928933;0.6137642781038393;0.6312189766656966;0.6162887478070604;;;;
External Fragmentation Per Link;3;<11-17>; ;0.6127545020770263;0.6135532375763155;0.6019571207926993;0.6306916204937337;0.5854520273993035;0.6159751978414281;0.6285466578905888;0.6155667688864253;0.6278437020693904;0.6077635521766049;;;;
External Fragmentation Per Link;3;<11-18>; ;0.5036265440276182;0.4914569461217719;0.5046426877637714;0.49854668356876086;0.49541110309677067;0.5159500621247646;0.5029116582016552;0.4994977479837232;0.52232942926363;0.4934376222186155;;;;
External Fragmentation Per Link;3;<14-11>; ;0.5990694346096321;0.588115728441246;0.5927397915562735;0.6172184665095511;0.5881886685171963;0.6092457684558314;0.6149932214272887;0.5980554240980853;0.6115481509941706;0.5895552259664002;;;;
External Fragmentation Per Link;3;<20-19>; ;0.5510266566512443;0.5481962827516517;0.5371864566939604;0.5365681232995322;0.5569199517238552;0.5681786919976761;0.5477018683357842;0.5421662044130106;0.5499385799431475;0.521416512621489;;;;
External Fragmentation Per Link;3;<18-19>; ;0.6198417118211994;0.6233224293654269;0.6367851390954707;0.6266353945722656;0.6205314487083908;0.6230286909804101;0.6310460720228037;0.6084977421846719;0.6375044344803699;0.6356273539572411;;;;
External Fragmentation Per Link;3;<4-12>; ;0.5833446704320364;0.5701528702167395;0.5749554093140078;0.5753728169060371;0.5545903967993492;0.5770888029580694;0.5669262524114894;0.5773634296427117;0.6002103988061771;0.5786973259936837;;;;
External Fragmentation Per Link;3;<15-21>; ;0.5587294775377367;0.5517285466230346;0.5811894789385985;0.5487748304773677;0.5558113941386416;0.5374554228590098;0.544439714971731;0.5445882438227204;0.5833024293895411;0.549772453838537;;;;
External Fragmentation Per Link;3;<14-15>; ;0.5883124149410298;0.5915817285087961;0.6100310688088405;0.5974688642795116;0.6029613865418394;0.5867004204580138;0.5986682518135157;0.5914942262094985;0.6040273193162347;0.6107502622448138;;;;
External Fragmentation Per Link;3;<20-15>; ;0.5359649502637369;0.5104588417092635;0.5385055891881397;0.548376010394096;0.5337362719293581;0.5338930329772578;0.5550450738456801;0.5230274316716975;0.5508798762822169;0.5500064474435871;;;;
External Fragmentation Per Link;3;<21-26>; ;0.5622895524743722;0.5581584063548427;0.5896247650585408;0.5719829486916266;0.5742916698829642;0.5512657278097837;0.5563932192892438;0.5430131800933801;0.5675053997139095;0.5579192410312198;;;;
External Fragmentation Per Link;3;<14-13>; ;0.6442271653174935;0.6473597175501985;0.6598270802634796;0.6477967690647399;0.6485435770775686;0.6580672009457847;0.6689531638518997;0.6406443644161671;0.6584594855296771;0.6630925462690904;;;;
External Fragmentation Per Link;3;<15-9>; ;0.5072192477317339;0.48945339430057916;0.5217101621363653;0.5297631532263437;0.5227542233744428;0.5266683477053816;0.5326220782997377;0.5094669423958949;0.5408846498081834;0.5037612734908563;;;;
