Metrics;LoadPoint;Bandwidth;src;dest;;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Energy Efficiency Geral;3;all;all;all; ;1.8337799801761034E8;1.83153152774194E8;1.8335317184928066E8;1.8324927624830475E8;1.8323012156382224E8;1.8330500186776003E8;1.8356928731342307E8;1.830357265451867E8;1.828194103952399E8;1.83287052563576E8
Energy Efficiency Geral;4;all;all;all; ;1.835220988229626E8;1.831925550505495E8;1.8322123841676655E8;1.8327181080699295E8;1.8326606980165222E8;1.83379096573801E8;1.833609335925531E8;1.8334519042007273E8;1.8287495814446676E8;1.8341079738876566E8
Energy Efficiency Geral;5;all;all;all; ;1.829690212078294E8;1.831499064232183E8;1.8286908456785205E8;1.831607339767267E8;1.830294511324223E8;1.8362136742103192E8;1.833363668512561E8;1.8315992485872892E8;1.8303394077247447E8;1.835057826528319E8


Energy Efficiency Established;1;all;all;all; ;1.467226580397277E8;1.467118794433505E8;1.4652965189038002E8;1.4651843676124626E8;1.465448960573213E8;1.4645968225830477E8;1.4676534108198214E8;1.4678009757181394E8;1.4686950779984853E8;1.4670858851647145E8
Energy Efficiency Established;2;all;all;all; ;1.465806408012203E8;1.4695589733484453E8;1.4699626828061503E8;1.4709345837239644E8;1.4642603193599686E8;1.4710110561347568E8;1.4704893488971996E8;1.4699395407083613E8;1.4665253637107217E8;1.469754751812417E8
Energy Efficiency Established;3;all;all;all; ;1.4697103423595527E8;1.4676034393427056E8;1.4710449001329303E8;1.470257639742114E8;1.4707712567638624E8;1.47192554737346E8;1.4744357951302418E8;1.4692834387360966E8;1.4668399178595623E8;1.4685567758134872E8
Energy Efficiency Established;4;all;all;all; ;1.4710000805378097E8;1.4708494559570542E8;1.470915566873375E8;1.4723110715375188E8;1.4710792469254145E8;1.471905630444745E8;1.4733979348565766E8;1.4700996901573405E8;1.467516013524238E8;1.4729762693332094E8
Energy Efficiency Established;5;all;all;all; ;1.471988160612691E8;1.471326229960762E8;1.4688917349491653E8;1.4719609027885276E8;1.4707184705092156E8;1.4757286972929502E8;1.4744703540480784E8;1.470672431091195E8;1.4703813888842717E8;1.4757813256037337E8


Average Power Consumption Established;1;all;all;all; ;3734801.666038027;3712844.89558277;3713191.114595084;3713013.389610263;3731473.4866572097;3742976.593475944;3722982.5111191226;3718968.5593186533;3708541.650607667;3737578.116875935
Average Power Consumption Established;2;all;all;all; ;3711422.77584459;3728874.2203981346;3746108.5899342126;3719190.4098550123;3705573.123405665;3704745.7428377005;3718529.547958707;3729084.4622899303;3708778.269592228;3730471.8848503144
Average Power Consumption Established;3;all;all;all; ;3754865.6556902127;3730809.718327532;3719059.27676217;3701059.781274151;3727014.255989233;3717629.2158920243;3740689.1547285086;3723034.1236459496;3687601.676687883;3723201.8627436445
Average Power Consumption Established;4;all;all;all; ;3739365.0158240963;3714720.075930644;3729125.141188364;3701351.672670994;3715723.621239826;3716194.0534391394;3707832.306229816;3725115.584812728;3704782.6885584067;3725931.1968205296
Average Power Consumption Established;5;all;all;all; ;3684099.9858096186;3698527.165233312;3653486.196133755;3693102.531709976;3700043.934462777;3716761.150903781;3711571.2541729147;3710334.3209055657;3672457.2574460288;3693428.6085877935


Average Data Transmitted Established;1;all;all;all; ;5.4798002769230275E14;5.4471845271259856E14;5.440926014240699E14;5.4402491751927194E14;5.468283942428311E14;5.481951625807587E14;5.4640479808665244E14;5.4587056800330025E14;5.446716868799859E14;5.483348099969197E14
Average Data Transmitted Established;2;all;all;all; ;5.440227287675438E14;5.479800571073766E14;5.50663983294286E14;5.4706857973102425E14;5.4259236850896956E14;5.4497219478824294E14;5.468058093832797E14;5.4815287017611475E14;5.439017400736163E14;5.4828787792613725E14
Average Data Transmitted Established;3;all;all;all; ;5.518564888338589E14;5.475349174150677E14;5.470903182373054E14;5.4415114185605975E14;5.481585441258115E14;5.4720734185334344E14;5.5154059881872006E14;5.470192379722351E14;5.409121340531639E14;5.467733323253576E14
Average Data Transmitted Established;4;all;all;all; ;5.500606239437514E14;5.463794002715335E14;5.485228220992836E14;5.449541047327419E14;5.466123906516458E14;5.4698869510823494E14;5.463112462793508E14;5.476291267033472E14;5.4368279220868406E14;5.488208234084924E14
Average Data Transmitted Established;5;all;all;all; ;5.422951561625141E14;5.441740030430194E14;5.366575677251738E14;5.436102536666413E14;5.4417229561099956E14;5.4849310913722825E14;5.4726017812150075E14;5.456686395887287E14;5.3999128028216156E14;5.4506929680044475E14


