Metrics;LoadPoint;Bandwidth;src;dest;;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10;;;;
bandwidth blocking probabilities per pair;1;all;17;9; ;0.006867357;0;0.005700568;0.003768936;2.83E-04;0;0.024347564;0.002196475;0;0;;;;
bandwidth blocking probabilities per pair;1;all;14;13; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;19;10; ;7.71E-04;0;0;0;0.009755849;0.002485984;0;0;0.015426856;0.022389969;;;;
bandwidth blocking probabilities per pair;1;all;10;11; ;0;0;0;0;0;0;0;0.058866024;0;0;;;;
bandwidth blocking probabilities per pair;1;all;13;1; ;0.067479023;5.41E-04;0.002700964;0.014454202;0.011269922;0.021023059;0.043990732;0.049672768;0.015208293;0;;;;
bandwidth blocking probabilities per pair;1;all;3;18; ;0;6.63E-04;0;0;0;0.008485911;0;0.001837878;0.003689352;0.017303366;;;;
bandwidth blocking probabilities per pair;1;all;8;5; ;0;0;0;0;1.10E-04;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;11;4; ;0.014730682;0.063049116;0.019437798;0.0760952;0.044204531;0.026348785;0.009500041;0.022289451;0.047357274;2.33E-05;;;;
bandwidth blocking probabilities per pair;1;all;8;24; ;0;0.016667073;0.012592505;0;0.001180516;0;0;0;0.008790399;4.03E-05;;;;
bandwidth blocking probabilities per pair;1;all;15;20; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;19;6; ;0.071522942;0.026543219;0.072163639;0.022158027;0.009911544;0.060992823;0.027785411;0.040570216;0.036242964;0.001717872;;;;
bandwidth blocking probabilities per pair;1;all;16;11; ;0.007919153;0.002906538;0.004026401;0.023308224;0.064987023;0.009593131;0.015048856;0.02002406;0.002004205;0.019085255;;;;
bandwidth blocking probabilities per pair;1;all;16;5; ;0.013454076;0;0.015985416;0.053916706;0.005457224;0;0.028335315;0;0.027782881;0.001301987;;;;
bandwidth blocking probabilities per pair;1;all;8;22; ;0.005533702;0;0;0;0.001652624;0;0.002640394;0;0.00283721;0;;;;
bandwidth blocking probabilities per pair;1;all;24;8; ;0.010716303;0;0;0.003836888;0.001987955;0.014771575;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;19;23; ;0.001657878;0.019147065;0;0;0.008218129;0.037040624;0;6.82E-04;0;0;;;;
bandwidth blocking probabilities per pair;1;all;5;9; ;0.016626331;0;0.024177746;0;0;0;0.011467399;0.002436584;0.005766506;2.94E-04;;;;
bandwidth blocking probabilities per pair;1;all;4;5; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;23;21; ;0.002267882;0;0;0.020567647;0;0;0;0;0.002984237;0.001601207;;;;
bandwidth blocking probabilities per pair;1;all;11;12; ;0;0;0;5.94E-04;0;0.008312196;0.005173215;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;1;23; ;0.043098222;0.008352741;0.010730725;0.084910508;0.024461699;0.020785858;0.009235622;0.035890233;0.024014682;0.01052664;;;;
bandwidth blocking probabilities per pair;1;all;18;9; ;0.043232045;0;0.00484392;0.023058012;0.074766138;0.026651979;0.003683741;0.009325144;0.014561004;0.013660033;;;;
bandwidth blocking probabilities per pair;1;all;24;17; ;0.043334621;0;0;0.005064026;0;0.020673886;0;0;0;0.016271564;;;;
bandwidth blocking probabilities per pair;1;all;10;2; ;0.050623861;0.007382641;0.022267638;0;0;0.014497435;0.009637478;0.022620902;0.01447242;0.011059319;;;;
bandwidth blocking probabilities per pair;1;all;16;6; ;0.015068281;0.02714966;0.117287775;0.043422583;0.025775574;0.05783294;0.062865716;0.081581477;0.045979632;0.009221671;;;;
bandwidth blocking probabilities per pair;1;all;14;12; ;0;0;4.10E-04;0;0;1.54E-04;0;0.00159305;1.90E-04;8.16E-04;;;;
bandwidth blocking probabilities per pair;1;all;8;23; ;0.007251817;0.016634094;0.011515466;0;0;4.52E-04;0;0.004930055;0.009096254;0;;;;
bandwidth blocking probabilities per pair;1;all;16;14; ;0.002227975;0;0;0.006224551;0;0;0.021878311;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;14;9; ;0;0;0.004342177;0;0.011550962;0.031554089;0.015073361;0;0.030275279;0;;;;
bandwidth blocking probabilities per pair;1;all;4;23; ;0.009352028;0.019942632;0.005233835;0.012195584;0;0.00318694;0.002080453;0.007251431;0.004047422;0;;;;
bandwidth blocking probabilities per pair;1;all;7;20; ;0.00990328;0.015015406;0.013854377;0.037214058;0.009606806;0.056804616;0;0.006140887;0.016790348;0.034201841;;;;
bandwidth blocking probabilities per pair;1;all;11;9; ;0;0.0057556;0;0;0.006707773;0.005560288;0.003453146;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;12;17; ;0.001358122;0.010371587;0;0;0;0;6.00E-05;0;0;0.004939718;;;;
bandwidth blocking probabilities per pair;1;all;7;1; ;0.001943689;2.87E-04;0;0;0;0.007192203;0.028762004;9.13E-04;0;0.003779154;;;;
bandwidth blocking probabilities per pair;1;all;21;24; ;0;0;0;0;0.003965194;0;0;0.002983604;0;0;;;;
bandwidth blocking probabilities per pair;1;all;3;11; ;0.023973068;0.024509311;0.015165555;0.016749465;0.016431025;0.01921572;0.064159295;0.041431761;0.016876608;0.076203578;;;;
bandwidth blocking probabilities per pair;1;all;11;14; ;0;0.01174792;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;5;19; ;8.43E-04;7.70E-05;5.45E-04;0;0;0;0;2.39E-04;0.003634382;0.006902833;;;;
bandwidth blocking probabilities per pair;1;all;8;9; ;0;0.015242207;0.052215885;0.002187857;0;0.001769958;0;0.002753487;0.056185404;0.039511259;;;;
bandwidth blocking probabilities per pair;1;all;18;17; ;0;0;0;0;0.033071295;0;0;0;0;0.005336602;;;;
bandwidth blocking probabilities per pair;1;all;5;23; ;4.40E-04;0.007795231;2.86E-04;0.016496821;0;0;0.009998437;0.006852177;0;0.008913225;;;;
bandwidth blocking probabilities per pair;1;all;16;23; ;0;0.0098484;0;0;0;0;0;0;0;0.044740322;;;;
bandwidth blocking probabilities per pair;1;all;13;19; ;0;0;0.001785713;0.007328692;0;0.00259297;0;7.41E-05;0.001315902;0;;;;
bandwidth blocking probabilities per pair;1;all;3;16; ;0.05714443;0.001030916;0.014828914;0.008415829;0.02038904;0.002822871;0.019126712;0.004428668;0.04250369;0;;;;
bandwidth blocking probabilities per pair;1;all;23;17; ;0.04192951;0;0;0;0;0;0;0;0.014464503;0;;;;
bandwidth blocking probabilities per pair;1;all;5;16; ;0.024941341;0;0.003384458;9.43E-04;0.038474004;0;0.004309062;0;0;0.005707668;;;;
bandwidth blocking probabilities per pair;1;all;6;17; ;0.010695155;0.026573514;0.026046321;0.009992715;0.018795492;0.010282237;0.026866007;0.005189271;0.002068099;4.76E-04;;;;
bandwidth blocking probabilities per pair;1;all;6;23; ;0.005948375;0.009473787;0.004695375;0.089232517;0.007365202;0.062900923;0.004073082;0.012063857;0.008147446;0.007746052;;;;
bandwidth blocking probabilities per pair;1;all;10;18; ;0.005359959;0;0;0;0;0;0;0.003044045;0.026350482;0;;;;
bandwidth blocking probabilities per pair;1;all;11;16; ;0.008166453;0.036873982;0;0.046236187;0.017529665;0.005740937;0.027958481;0.010896032;0.02848788;0.126433087;;;;
bandwidth blocking probabilities per pair;1;all;7;15; ;0.010092027;0.069213073;0.096479107;0.039439211;0.056174417;0.102861881;0.02224331;0.019675446;0.078086875;0.016997026;;;;
bandwidth blocking probabilities per pair;1;all;16;20; ;0.028684495;0;0.005652408;0.011068316;1.21E-04;0;0.077745279;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;2;20; ;0.034191614;0.002906253;0.117283652;0.127008154;0.067900148;0.076458213;0.048518027;0.014672892;0.141577875;0.089075364;;;;
bandwidth blocking probabilities per pair;1;all;4;10; ;0;0;0;0;0.016170373;0;0;0;0;0.002259662;;;;
bandwidth blocking probabilities per pair;1;all;6;14; ;0.027548361;0;0.026028642;0;0.002222816;0.037026905;0.004200307;4.15E-04;0.007787603;7.39E-04;;;;
bandwidth blocking probabilities per pair;1;all;14;17; ;0;0.010258063;0;0.007279944;0;0;0;0;0;0;;;;
