Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10;;;;
External Fragmentation Per Link;1;<12-11>; ;0.4045997119749654;0.4149464179007085;0.4364778667007899;0.4402017639132585;0.42615346948865646;0.41055153371743663;0.4179539625884047;0.41777922716391747;0.43050213049781705;0.42563669321178454;;;;
External Fragmentation Per Link;1;<16-9>; ;0.4368480689842308;0.43315888543551967;0.414063528124006;0.4199290640170806;0.4370284426641862;0.40834062916215985;0.443665734324227;0.4230194082872665;0.4373923585856822;0.4260445793562401;;;;
External Fragmentation Per Link;1;<12-13>; ;0.4044735405885457;0.41340040579975484;0.3915406245815885;0.4160737857059376;0.41866768194154125;0.39762290245897974;0.41632962457215306;0.4234442521791025;0.4037348502243143;0.41468351471549386;;;;
External Fragmentation Per Link;1;<22-16>; ;0.4459172500991579;0.45731487370734114;0.43818798583518664;0.46048228554189236;0.46653057872409925;0.44375057961994935;0.4737981664320463;0.46320520684525957;0.4625321269311211;0.44520145547166073;;;;
External Fragmentation Per Link;1;<6-10>; ;0.3474957543801693;0.3556407675282935;0.3419815824123378;0.3520593707317889;0.3488636764341119;0.3441890388670431;0.37491532378149595;0.3371467110670321;0.3352549409071017;0.3440459193143669;;;;
External Fragmentation Per Link;1;<12-3>; ;0.4477769949633076;0.45756932504210807;0.42979518442983905;0.46377520686859697;0.45388161204365285;0.442466308044703;0.4404958403064361;0.4306532099493079;0.45414302980954563;0.43142515929190767;;;;
External Fragmentation Per Link;1;<27-22>; ;0.3669052405175364;0.3635581463832882;0.35101610173679254;0.3727612266193885;0.3671037664198559;0.3620798820632152;0.3825596271123056;0.37553866146559495;0.3348360936322973;0.35785736508750465;;;;
External Fragmentation Per Link;1;<22-10>; ;0.23623756303136204;0.24928193582071834;0.20457044486349824;0.21107813718001125;0.2167989055123029;0.21052334974966452;0.2200847915558826;0.22229355061731784;0.21526271710844985;0.2376725768920275;;;;
External Fragmentation Per Link;1;<27-28>; ;0.2605891836338321;0.2468309603168683;0.23225483485748916;0.26978856310087496;0.2627308231270115;0.26852578777430947;0.2755908225920505;0.3000960500429161;0.28045382594338797;0.27548196429104443;;;;
External Fragmentation Per Link;1;<23-24>; ;0.40306850235369335;0.40376350625239615;0.42377776134134126;0.42654218475634215;0.3895148618078685;0.41344966754286966;0.4139221766596502;0.393264880210173;0.4150171428068449;0.4112195605726476;;;;
External Fragmentation Per Link;1;<27-26>; ;0.4033615044638173;0.3744310132110198;0.38829794377054033;0.4102154117210181;0.4047532038519858;0.40276231943433227;0.4011439760332927;0.39475682191677425;0.393143932457958;0.3821079501219006;;;;
External Fragmentation Per Link;1;<1-2>; ;0.2995281727862272;0.28739912617129953;0.3064239613168801;0.3016884006280589;0.31500144005451214;0.2950109259693279;0.3051410666968001;0.32945234756604774;0.2947390596573019;0.33120430684728985;;;;
External Fragmentation Per Link;1;<1-4>; ;0.43408717637912725;0.42624477963664553;0.43025353467454547;0.4297476184398158;0.4519970325937593;0.4325878413177386;0.4285477027470525;0.44028806474295656;0.43336480399736454;0.4369756294197806;;;;
External Fragmentation Per Link;1;<3-2>; ;0.4408202863726139;0.4287226289471795;0.4312663091898458;0.4254397757540582;0.4291825032727705;0.42677427469171664;0.41360502728682325;0.42354162378862487;0.45500204844125236;0.4224042514884237;;;;
External Fragmentation Per Link;1;<3-4>; ;0.36653082732849135;0.382596864128329;0.3663836887018193;0.39207957525853193;0.36644722410469827;0.3661084260583434;0.37774269687305934;0.379877906444847;0.3555054391983178;0.3888227851930813;;;;
External Fragmentation Per Link;1;<10-9>; ;0.42571614587785234;0.4293035888403013;0.4030677710572531;0.41136665585840926;0.4186999475274926;0.4242900868958607;0.41968654016734724;0.4056340758403848;0.4150382141326324;0.42788125031247004;;;;
External Fragmentation Per Link;1;<5-6>; ;0.4883470228853449;0.47418109283539317;0.47422791101652095;0.47775054920613086;0.4843506050455789;0.4678876301741192;0.4888975473695258;0.4905132015721514;0.5078756353299343;0.49496972022909996;;;;
External Fragmentation Per Link;1;<10-6>; ;0.3654587460241187;0.3411514605297983;0.34613273713327725;0.33971586636147993;0.3378793908504723;0.3242577991980801;0.34398078644935076;0.35261548216580624;0.3452181542561375;0.35838126726275604;;;;
External Fragmentation Per Link;1;<12-4>; ;0.45413569784915725;0.4395443652070919;0.43921905767699093;0.4226454507073684;0.44274167842142215;0.4182378601811989;0.45260813393104965;0.4314098575350686;0.45024601624423854;0.4430067362467009;;;;
External Fragmentation Per Link;1;<5-7>; ;0.542747440939339;0.5439065294052001;0.543005520234836;0.553828609333813;0.5386426056246872;0.5495436329490948;0.5548941999902618;0.5421570982850794;0.5497326863288376;0.5228910757098244;;;;
External Fragmentation Per Link;1;<7-5>; ;0.5430124129590316;0.5442022716516094;0.5252331626988381;0.5372253722100403;0.5593290367312328;0.5202577505459014;0.5497548303850942;0.5475055907594523;0.5594003688423473;0.5474642715205932;;;;
External Fragmentation Per Link;1;<15-13>; ;0.4129835812185117;0.3927474944855987;0.39160263739767487;0.3999166492730508;0.41081747520672635;0.40221385069619486;0.41011712799686995;0.3858990591817238;0.4038715027822587;0.39930009837781905;;;;
External Fragmentation Per Link;1;<19-18>; ;0.49519121836050356;0.48490046361586125;0.4822823108499667;0.5049774330234601;0.5158453718380365;0.50851766366107;0.5049747966504746;0.492347438881021;0.5021341951700319;0.4775047285859357;;;;
External Fragmentation Per Link;1;<9-15>; ;0.41912380710770997;0.41114220140929114;0.3887581506202539;0.4160722459141127;0.40806330303080146;0.38837307614846034;0.4137194395502255;0.3979756929003501;0.3970735555731572;0.4053301158449635;;;;
External Fragmentation Per Link;1;<16-22>; ;0.43508935673342347;0.4390755098873116;0.45243098646892477;0.449029348464579;0.43933711896011285;0.44526138805158383;0.44456270257979563;0.44881975528368284;0.4426393547289852;0.4417310643294096;;;;
External Fragmentation Per Link;1;<7-9>; ;0.4606226783031559;0.4558147098483944;0.4646950406257989;0.46662641228387186;0.46160939255724937;0.47134093974787744;0.4753503487476396;0.473343150586714;0.47545615858559476;0.4560616703337349;;;;
External Fragmentation Per Link;1;<9-7>; ;0.46985296576739033;0.46412313615969897;0.44243463419243;0.4674328420608083;0.4863501431739422;0.4512390084264862;0.4674258866512531;0.4614233014209952;0.4686076367114608;0.46111356048543917;;;;
External Fragmentation Per Link;1;<9-16>; ;0.4085516519076898;0.42277695332777604;0.429843733866772;0.42904861470254674;0.41072623273579023;0.41267109820730385;0.42609610970616446;0.41473314258096106;0.42298560091488907;0.41937184707553116;;;;
External Fragmentation Per Link;1;<9-8>; ;0.40936640146653164;0.4103843800791716;0.4097861590018567;0.4083069771685618;0.41423869611319175;0.4011064663459515;0.4064414630575417;0.4026289436343636;0.40609506177981364;0.3947734883641338;;;;
External Fragmentation Per Link;1;<21-16>; ;0.4287533347621601;0.39922573994755106;0.41295908210335885;0.4155073258223023;0.4360638770032533;0.408261805767341;0.4182930803280017;0.41152950444590686;0.4195112021968702;0.4259295344885304;;;;
External Fragmentation Per Link;1;<19-14>; ;0.4927078331684252;0.48035790589303234;0.49311921346221416;0.49504322765031883;0.5044544469639312;0.4827366642457154;0.49962995770952695;0.4818289134888166;0.5068092796931348;0.4968367456822002;;;;
External Fragmentation Per Link;1;<21-15>; ;0.41544633202705494;0.39793969047927713;0.3982375771606596;0.4174975851359353;0.4223658279348339;0.420002492181774;0.40667135577048225;0.3940820092411994;0.4284019264586116;0.4128999747441297;;;;
External Fragmentation Per Link;1;<11-12>; ;0.4366517760527709;0.42914465407148533;0.4244025469689677;0.4273466024738939;0.4099125676280146;0.3900319913190665;0.431159928058697;0.39848616086838273;0.43088863075174394;0.4135585420807473;;;;
External Fragmentation Per Link;1;<15-14>; ;0.46011879207398765;0.44346907105737565;0.431852561787034;0.4582987822219495;0.45365627589802965;0.45064194059943996;0.4441362599519669;0.4277773670681955;0.46572592209673985;0.4517058256150274;;;;
External Fragmentation Per Link;1;<9-10>; ;0.43118067681252975;0.4143311569731292;0.42247155067786435;0.41481771903513853;0.39626440468964197;0.4097627132271192;0.42397101581665414;0.41317118366990796;0.4271526722131162;0.43976422281087585;;;;
External Fragmentation Per Link;1;<22-27>; ;0.32858096403136444;0.3312813167430066;0.32239293832365784;0.35626495061945707;0.3214761831595732;0.3491994866908819;0.3546367328209168;0.3641236582168649;0.3422237898228353;0.34681050368362254;;;;
External Fragmentation Per Link;1;<16-21>; ;0.40076934723932556;0.4180930712604945;0.4056882674181883;0.44021286221463984;0.42179483359792;0.4042171415229188;0.4145265946031506;0.434443320701086;0.4383272575652167;0.43899821724120575;;;;
External Fragmentation Per Link;1;<9-13>; ;0.5152900785724001;0.5006588029049819;0.4920252878303345;0.5118051434002524;0.5090207204315522;0.5103471025720832;0.5317763490703133;0.5147078820270803;0.5095606737409716;0.49487532153243463;;;;
External Fragmentation Per Link;1;<26-21>; ;0.4527831342363521;0.42920436044873844;0.43860520361938427;0.44540613882660196;0.4596345945714994;0.43268450790077884;0.44296462969795675;0.4236841604120743;0.44492869731533413;0.4317127593476397;;;;
External Fragmentation Per Link;1;<26-25>; ;0.286178364296524;0.32002621890196464;0.3041113033469278;0.2965093795928148;0.28436869769298134;0.2812346523169957;0.3087491693241605;0.3157551397108617;0.31430293588664504;0.2922891809454071;;;;
External Fragmentation Per Link;1;<26-27>; ;0.40052180441512275;0.4053380718372718;0.37961176077587544;0.40933271999359194;0.41315500581565556;0.38490541463972683;0.40609107503814335;0.4008947433093461;0.38064472545204253;0.3991637154525533;;;;
External Fragmentation Per Link;1;<11-14>; ;0.46345695684840776;0.4699666311258934;0.4828005652014427;0.4624765067673144;0.4811990382794633;0.4631284108550756;0.4793974759695789;0.47718293953288116;0.45529134163853757;0.48565265549635916;;;;
External Fragmentation Per Link;1;<11-17>; ;0.45683501002895527;0.46195518725779205;0.4641794367986509;0.4730877376464954;0.47244448651085924;0.47395696158226036;0.4815665577834174;0.4616480842126036;0.4678732493785806;0.4517621672134696;;;;
External Fragmentation Per Link;1;<11-18>; ;0.37987349120942315;0.39514419847001186;0.38372016949430615;0.38856872337907983;0.39842384726010704;0.36242589367710243;0.3936623165593913;0.38732711454949315;0.37426903019568364;0.3932929960336859;;;;
External Fragmentation Per Link;1;<14-11>; ;0.4504936441059057;0.44909798857983857;0.43282313200263445;0.4486672394784307;0.4645092014067263;0.4460204121076725;0.47283932585872956;0.45240108220658937;0.4483307117132407;0.45207712748830425;;;;
External Fragmentation Per Link;1;<20-19>; ;0.4237367255743637;0.4075053605909326;0.4112606778579954;0.4122392457176024;0.4386939684469228;0.40571557692692023;0.40925633075627776;0.42050097701922895;0.43191349110819155;0.42623913493154014;;;;
External Fragmentation Per Link;1;<18-19>; ;0.4693394154676494;0.4627163582654423;0.48120013549470664;0.4910720655980196;0.48803208726815905;0.46840834885753446;0.4919163328347064;0.4713083280872105;0.488209338961624;0.4874654964517114;;;;
External Fragmentation Per Link;1;<4-12>; ;0.43415869965874415;0.43550038226538756;0.46495599371668783;0.4458083467769266;0.45288050645757805;0.43477940753684596;0.4436320076068345;0.45224825361232623;0.44839850887832994;0.4379404760098856;;;;
External Fragmentation Per Link;1;<15-21>; ;0.39662463174748297;0.3999129954871148;0.41024005706427763;0.39788250061074903;0.4135757976436716;0.3962740125377337;0.417421002809886;0.4098169803229035;0.38847234272169195;0.41635653484737256;;;;
External Fragmentation Per Link;1;<14-15>; ;0.44373655456074806;0.4316296098775019;0.45141123282427514;0.4473786851976665;0.45386694190542487;0.4442074189677089;0.4659817246158181;0.44178980743755814;0.44057906211702236;0.4521163115564897;;;;
External Fragmentation Per Link;1;<20-15>; ;0.4241257033877641;0.4017937572361102;0.39396587480634293;0.40200656050618677;0.4256786114250968;0.3918932338813831;0.397231347310183;0.401610507241678;0.40257290927051465;0.412761334643276;;;;
External Fragmentation Per Link;1;<21-26>; ;0.4389203562039925;0.4423606417706834;0.4355904296622115;0.4362675361626164;0.4383894398332609;0.42527086946063775;0.4494479339417455;0.4555144833000512;0.42817243507764047;0.44285770953893155;;;;
External Fragmentation Per Link;1;<14-13>; ;0.5003044977634091;0.507718071426995;0.5153963414598863;0.513797230842902;0.5193555064198434;0.5047242328026098;0.5238507338585019;0.5055989137555444;0.5106594444142515;0.5192828985548308;;;;
External Fragmentation Per Link;1;<15-9>; ;0.4174064573376408;0.4054419506490198;0.4029957491043729;0.4035463556607004;0.40152581070263016;0.4032253962099032;0.41177002778842847;0.4121539106547966;0.4127197186774019;0.4129548992521562;;;;
External Fragmentation Per Link;1;<25-28>; ;0.42899852903575864;0.4468308747683044;0.43538324011461005;0.41846589657136996;0.4379662610645096;0.42621212831130567;0.4455542118184047;0.4497834318613098;0.4355745428321027;0.42835228933377445;;;;
External Fragmentation Per Link;1;<24-18>; ;0.4864833659364003;0.4899111089851771;0.49942835882719866;0.4989172241153582;0.49985534919623725;0.48318602269560623;0.5154828350903256;0.4716075758936628;0.5133949959349235;0.5024931122153553;;;;
External Fragmentation Per Link;1;<18-11>; ;0.36789024783240176;0.36937605942156515;0.38637143867020973;0.3662039619847247;0.371163133211744;0.34488205314522863;0.37787743544258035;0.3587949875216381;0.38227359997294863;0.36346444450139304;;;;
External Fragmentation Per Link;1;<15-20>; ;0.3962216184584314;0.42582573628479214;0.38413574689707525;0.40316700479417616;0.42330750542531337;0.39079066048357414;0.40508953584537616;0.397074515493508;0.4093832764162939;0.3964884822405174;;;;
External Fragmentation Per Link;1;<8-13>; ;0.3351802945885345;0.332650615066239;0.34065371714075093;0.33800836705364096;0.3375258895156598;0.3281596915530116;0.32912212850774225;0.33983650825727946;0.35883029080195433;0.34317297289111826;;;;
External Fragmentation Per Link;1;<19-20>; ;0.40798692906348377;0.41048886407501034;0.4424573374503794;0.42537677567608045;0.4356417065538303;0.4144682361694382;0.4267253092861003;0.4252031507467337;0.4095851754300708;0.42815879983299493;;;;
External Fragmentation Per Link;1;<25-20>; ;0.4318575249467081;0.39508124766234054;0.4024248051211255;0.39349146510269656;0.4436079937022694;0.40248325552821446;0.4016912337521773;0.4136467045414567;0.41479341109867135;0.4156005044701604;;;;
External Fragmentation Per Link;1;<11-3>; ;0.34275762030935475;0.3348810542875411;0.3527866358762778;0.3434087692920056;0.34978113006087996;0.3317490090875862;0.3410816576807308;0.3362615968976965;0.35113798977420263;0.35150876954706584;;;;
External Fragmentation Per Link;1;<2-1>; ;0.3216204164335684;0.3016598327359364;0.31222538225167573;0.30998068251101835;0.3052545743134371;0.30843263843568847;0.3142046280934948;0.29435863417991787;0.32102603049726736;0.31944299152858097;;;;
External Fragmentation Per Link;1;<25-26>; ;0.3010575760652372;0.2612177188640434;0.29412087673351556;0.2969202029810556;0.29583988680253837;0.28132033015534397;0.2867846998504169;0.30454954294336334;0.28903318611741546;0.3042102907607717;;;;
External Fragmentation Per Link;1;<14-19>; ;0.49721858416958964;0.49119924308877494;0.5142543860263107;0.5044559944348419;0.5159299491896607;0.5177826473389991;0.5257739659124414;0.5037920257710208;0.5135820179069747;0.4861950142720991;;;;
External Fragmentation Per Link;1;<2-3>; ;0.4397937706331674;0.4273556332170504;0.4198121104200258;0.43499780157758505;0.4450560575276245;0.42427424965992727;0.44174946998455666;0.4506647124283041;0.42553897768330373;0.4373113803429209;;;;
External Fragmentation Per Link;1;<4-1>; ;0.44120681138160867;0.42954912966154046;0.40859123115254425;0.41351841088679386;0.4303378207740801;0.4239934421067977;0.43114528094978183;0.41473900970701366;0.4237099725021433;0.42868895321974215;;;;
External Fragmentation Per Link;1;<13-9>; ;0.5062834530743066;0.49633544317523554;0.512042128966681;0.513157617865587;0.5187081539416225;0.5030980647372946;0.516217801164966;0.5088402849413896;0.49625147969558114;0.5164125504363889;;;;
External Fragmentation Per Link;1;<13-8>; ;0.3509817043584426;0.3229971283241933;0.32611188521874696;0.3572281782951036;0.35315394213095136;0.31744056424317163;0.34794021864016494;0.3220650007663819;0.32979866625334947;0.33557500209840835;;;;
External Fragmentation Per Link;1;<4-3>; ;0.39330240713327436;0.3902437422055551;0.39025963043962175;0.38760695153527575;0.3948755535693438;0.39180716462845455;0.3847330784360581;0.3762488283480196;0.39459546049705624;0.37821141765586247;;;;
External Fragmentation Per Link;1;<6-5>; ;0.4887852353185548;0.48229156552817465;0.4931700753736371;0.4964535042285891;0.49041269021764594;0.48828491929629764;0.46951776812575874;0.4764274680932372;0.490461120907191;0.4514941675763627;;;;
External Fragmentation Per Link;1;<4-8>; ;0.4247837968528459;0.42265295753751864;0.4129288175367184;0.41131210349994646;0.41974817832709554;0.40978268973309384;0.42756884391409244;0.421738002730049;0.42594160775371237;0.4160320971892716;;;;
External Fragmentation Per Link;1;<8-4>; ;0.4220707431438969;0.42530645484703267;0.4228725162413668;0.42018348155682106;0.4250412746692216;0.4088273980056723;0.42194357154025536;0.40893369528824897;0.4199593159320449;0.40001287000914726;;;;
External Fragmentation Per Link;1;<13-14>; ;0.5115592595640823;0.5046708781160021;0.5044582706528097;0.5119871007828828;0.5188226096372687;0.5148792306070346;0.545684480795084;0.5239830873107949;0.5119982786571977;0.49541797725573616;;;;
External Fragmentation Per Link;1;<18-24>; ;0.5247192494553248;0.5136732360996729;0.5115465638295563;0.5249358492969937;0.536592374142293;0.5110225803405515;0.5322962395467599;0.5309132511929562;0.5332415572824983;0.5017922075543254;;;;
External Fragmentation Per Link;1;<8-9>; ;0.4114872295822519;0.3996669092440328;0.3974447991113559;0.40495684505191665;0.4028874195008066;0.3913250746878245;0.41386758544609736;0.40504470690510047;0.40896733962244053;0.4016470431398981;;;;
External Fragmentation Per Link;1;<13-15>; ;0.4006764722390946;0.4044661143625072;0.3812695924637782;0.39729975876862555;0.4023725305793551;0.3889496911767461;0.3917837365425387;0.42775971641616967;0.4019707365497123;0.39994943637164704;;;;
External Fragmentation Per Link;1;<20-25>; ;0.4121149432935311;0.41166222503144584;0.4286119251479045;0.4258427401626252;0.4316003193200491;0.39059572756574434;0.4201654662518034;0.41368237103988303;0.4175331081482485;0.4125036829745874;;;;
External Fragmentation Per Link;1;<13-12>; ;0.43107492902884775;0.4025694243371834;0.3925356953134781;0.4036184436258756;0.4178090745064252;0.4105690377756363;0.40501741287704845;0.39478429767314405;0.41947641731344504;0.4023414362553046;;;;
External Fragmentation Per Link;1;<10-22>; ;0.21892245683346204;0.2138683274574135;0.20026169740107072;0.21150551400621057;0.21728867444742095;0.22134576962508026;0.218471534844159;0.23631455550322578;0.24229846962186516;0.2374228614930525;;;;
External Fragmentation Per Link;1;<23-17>; ;0.5009660105259075;0.49714488027201226;0.5016883627415293;0.5090869740498078;0.4727047975778595;0.4761928195778068;0.5076365433980953;0.48864919856251315;0.48867605565251754;0.5121460708502635;;;;
External Fragmentation Per Link;1;<17-11>; ;0.48826537951685306;0.4919840263692166;0.51265463532656;0.48741443263598516;0.48739758686808293;0.48078541311665174;0.5151444250243772;0.49001584460199216;0.4789944761057093;0.5009936312020012;;;;
External Fragmentation Per Link;1;<3-12>; ;0.4298721892944227;0.41596403117520814;0.4180887229910396;0.4195315358576815;0.43360721817878783;0.408656331099096;0.4313120184484315;0.4578696831264462;0.42605588597614363;0.4285227460092785;;;;
External Fragmentation Per Link;1;<3-11>; ;0.3704318291693165;0.3714321641175149;0.35832622449276086;0.38040490956907497;0.373081012986552;0.36708839866827697;0.37696660660748676;0.3626067126529517;0.35932216364922276;0.3698162917664647;;;;
External Fragmentation Per Link;1;<28-25>; ;0.4309118889305168;0.41990297302362417;0.4325998347569895;0.4081824162497464;0.4490417348322551;0.42751033268589633;0.4352793433004601;0.41971599519588065;0.4318757110206356;0.42123787821436104;;;;
External Fragmentation Per Link;1;<24-23>; ;0.4731605886490636;0.4588059807055747;0.4633825081051383;0.46366318917142835;0.46884768471808447;0.46559164684989235;0.4652342350646319;0.48567037803400975;0.49311072813070334;0.44165005049496353;;;;
External Fragmentation Per Link;1;<28-27>; ;0.30169178653613665;0.29522242263571297;0.27208188959762053;0.3032715345713237;0.2736117130940136;0.2847454501631551;0.30257157564223985;0.3049193638223961;0.2672058276652595;0.27354756894319615;;;;
External Fragmentation Per Link;2;<17-23>; ;0.5186909409868262;0.5133148131240566;0.4977059986835148;0.5192126786234291;0.5103252223360325;0.5129387945746394;0.5235885979841963;0.5205309222093781;0.49088440967894925;0.5109480815240375;;;;
External Fragmentation Per Link;2;<12-11>; ;0.5010364765756967;0.4908078536188116;0.49832612238673185;0.49956360118680226;0.4880372522313025;0.4918225108678023;0.4931688171687675;0.4794519478999228;0.48514955817957567;0.49004527997393293;;;;
External Fragmentation Per Link;2;<16-9>; ;0.5059028458282219;0.48933953278775943;0.5174353126832659;0.47763832719189714;0.5162154292470462;0.5049474757241237;0.5106713920817211;0.49083630297961817;0.484863710209076;0.5134221557885154;;;;
External Fragmentation Per Link;2;<12-13>; ;0.46839731942223567;0.47362374690006376;0.46921975267868177;0.46796658178737843;0.4612892111917501;0.48390526398529343;0.4972378737866001;0.49547902499407753;0.4871400141682268;0.4812426770745267;;;;
External Fragmentation Per Link;2;<22-16>; ;0.5330847159706603;0.5274743793156411;0.5323065737423939;0.5018493173070662;0.5427852900519123;0.5184485433215867;0.5380229784517132;0.5258773721075037;0.5167426869363616;0.5384908267525912;;;;
External Fragmentation Per Link;2;<6-10>; ;0.4284452107605869;0.400243034973699;0.40388730649786975;0.41997641424519844;0.4058382556191512;0.40570116638310316;0.4036344999534557;0.4176470873470592;0.40079708758078453;0.4211564444120595;;;;
External Fragmentation Per Link;2;<12-3>; ;0.5123505512114847;0.4860509455149338;0.5038065022484259;0.48620822367840766;0.5097366623613223;0.49619723616466443;0.5007853984959042;0.505102312252198;0.4972341136263873;0.5067963307911963;;;;
External Fragmentation Per Link;2;<27-22>; ;0.40805536270230186;0.4140149235234683;0.4179348892109241;0.39635459326121797;0.40871105578923317;0.4220406790353215;0.4406384802466222;0.3914747546199577;0.41724585878021847;0.42256802739380767;;;;
External Fragmentation Per Link;2;<22-10>; ;0.2731185693665693;0.29194974376145677;0.2456026974070286;0.2565522292152273;0.25735435186728955;0.27045408052650494;0.26560608821229764;0.275176174436226;0.25772836762430595;0.265341617487862;;;;
External Fragmentation Per Link;2;<27-28>; ;0.31883317301896624;0.3289456260851818;0.3316430382928976;0.3166788551759445;0.32628083565959315;0.32466191247211046;0.2905376021564372;0.33660782948669105;0.3236441851541745;0.2846857615416923;;;;
External Fragmentation Per Link;2;<23-24>; ;0.4556833591251201;0.46453388258092376;0.4718250370031515;0.47044227567316316;0.456185447233356;0.4582325585414863;0.46855032429585963;0.4628864096573212;0.4440740402986193;0.4754808008493887;;;;
External Fragmentation Per Link;2;<27-26>; ;0.4509933259861848;0.4587982617455462;0.46395688658811574;0.45085333153116774;0.44812487106373;0.45191179979711776;0.43756994928129855;0.46217866906653343;0.4720912211655021;0.4549381164844043;;;;
External Fragmentation Per Link;2;<1-2>; ;0.3741363808402826;0.3486875350550418;0.3408073520638754;0.3501020439586815;0.3604912258789599;0.36353665638663774;0.37018293527859786;0.360690703138955;0.37175615450308586;0.35762856383022096;;;;
External Fragmentation Per Link;2;<1-4>; ;0.4758565028880793;0.4953815473842966;0.49146031320016226;0.48044280865365635;0.4799225609338198;0.5031945435529744;0.4945668602098279;0.48889133683912794;0.48660832344824456;0.49427835956609534;;;;
External Fragmentation Per Link;2;<3-2>; ;0.5083770535190762;0.49346519252246335;0.5008946908762015;0.48399333847615095;0.5060903874260015;0.4966753871233983;0.5169848756485357;0.5018194859333823;0.49330951555878766;0.49331917010370285;;;;
External Fragmentation Per Link;2;<3-4>; ;0.42396164349225146;0.42902341497156155;0.42256613770987134;0.426456912007914;0.42231357020226407;0.4456915606688037;0.434840980709928;0.43987352370034716;0.41395259437492127;0.43178361104690116;;;;
External Fragmentation Per Link;2;<10-9>; ;0.504347301003989;0.48970579764211847;0.47620195380467106;0.48860422510306856;0.4916848003377467;0.49961911385929736;0.49501306720075056;0.4960448533566786;0.48857586747045034;0.49094655090067607;;;;
External Fragmentation Per Link;2;<5-6>; ;0.5436817042281072;0.5373285969493166;0.5345472592414393;0.5116106779616597;0.5264719829170319;0.5294438962753625;0.5369529039316691;0.5424893523083413;0.5339522921719181;0.5332674340636301;;;;
External Fragmentation Per Link;2;<10-6>; ;0.4210652411845738;0.40582734868686626;0.4012918340051213;0.4100023726229393;0.39894458145667006;0.40795340593847823;0.4039570599297984;0.42906949863009686;0.390690371940822;0.42444136820716166;;;;
External Fragmentation Per Link;2;<12-4>; ;0.5082578538904624;0.5129568198031195;0.5051470835334143;0.49314564596996946;0.48812363831646843;0.5003292917095367;0.5147209884253868;0.5173048413691317;0.4858929854406773;0.50788563337691;;;;
External Fragmentation Per Link;2;<5-7>; ;0.6286369721191113;0.6255164110754778;0.6115648303061396;0.6124727154790348;0.6331170458537491;0.6131400940403161;0.6336358851484519;0.6144261081516116;0.638890802160401;0.6250488370312157;;;;
External Fragmentation Per Link;2;<7-5>; ;0.6222074481384079;0.6216003917060244;0.6165743563353832;0.5963276210222115;0.6119024087281629;0.6308704289813521;0.6230788112042268;0.6165041272010956;0.6152797143183298;0.6021781772030065;;;;
