Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
External Fragmentation (Vertical);1;all; ;0.2895379036440359;0.2904088415507768;0.2870764378267604;0.29289435899050026;0.2919386079513836;0.29236715165163274;0.2912103201951477;0.2893054150135735;0.29501968085607366;0.29417544486565605
External Fragmentation (Vertical);2;all; ;0.33858351826281274;0.34015216962855543;0.3411244520909275;0.3323154498234621;0.34021001628938247;0.34027088339444606;0.3366190164622064;0.3399740895508099;0.33382619389398527;0.33870034888746
External Fragmentation (Vertical);3;all; ;0.376117589360812;0.3842384635085988;0.37660973653454966;0.38096229470693516;0.3781553655770611;0.3822722390749486;0.377828146144743;0.38181695347970995;0.37711333434128;0.38058969141549576
External Fragmentation (Vertical);4;all; ;0.42676461374150737;0.4245782046166041;0.43508798118946473;0.4286921778026848;0.43260154322870414;0.4279424300029773;0.43191047897322193;0.427003541458411;0.4260421252496021;0.42611901175589284
External Fragmentation (Vertical);5;all; ;0.47200388953545314;0.47163559566418284;0.47409132625775807;0.4760679716254656;0.4745888470504332;0.4715997594956805;0.4700156957406411;0.47938688853889366;0.4700653620613943;0.4727038715368626


External Fragmentation (Horizontal);1;all; ;0.25990405770655556;0.2585331892363536;0.25296248198480026;0.2597907487125463;0.2592982120652442;0.2678865652098131;0.2610263938198942;0.2554324543453849;0.2655528851852376;0.2621451717794007
External Fragmentation (Horizontal);2;all; ;0.3111401696501739;0.31483188809898377;0.31410117532510595;0.30713564157738554;0.31130815572614184;0.3164950863027807;0.30932065681891546;0.3125123477397743;0.30244180304636276;0.31247389727123426
External Fragmentation (Horizontal);3;all; ;0.35235982676040917;0.3680373879918364;0.35415991922094875;0.3560147950502892;0.35486404376262753;0.3662288046646472;0.35435577383790423;0.3578438871313624;0.3543065206470446;0.35814744467362564
External Fragmentation (Horizontal);4;all; ;0.41509091964275324;0.4199783616784381;0.4262093512745385;0.41810994650448813;0.4243119315666751;0.41568130625396055;0.42680607514911983;0.4188041957110828;0.41374853220626095;0.409929984264227
External Fragmentation (Horizontal);5;all; ;0.4690369714294328;0.47162840761173475;0.4718479300857498;0.47734269802278245;0.474545268253146;0.4722792407115018;0.46826031992456635;0.48085211438838626;0.465195379855317;0.47001591320948477


External Fragmentation Per Link;1;<16-12>; ;0.36520385778593234;0.3559740199422568;0.33551083962712946;0.350518400437462;0.3571721789563931;0.3743766908718152;0.36148631323578734;0.3460013060985494;0.3706080759874096;0.37378045270280513
External Fragmentation Per Link;1;<17-23>; ;0.2514867748405542;0.27305035092046787;0.2632909711970413;0.2995891814427548;0.266527714671112;0.26268253928119;0.269632120407929;0.2755862560204987;0.2735925297130042;0.2734829651708293
External Fragmentation Per Link;1;<12-11>; ;0.2466221437349431;0.2516472398549618;0.2387458255404831;0.24814498715788672;0.24341845378072088;0.25453599176112396;0.25940597087074646;0.23965378697853787;0.26124342106795734;0.24945522279198343
External Fragmentation Per Link;1;<16-17>; ;0.24654916574843294;0.2549247312931569;0.2453444838968992;0.250532645836088;0.24939473851195404;0.233288655856158;0.2401868059808165;0.24995693497051522;0.24680522261921395;0.2466444177696113
External Fragmentation Per Link;1;<12-13>; ;0.29978251275198753;0.30121468680776337;0.2939550758154407;0.2918748091130657;0.29210811589102154;0.2941688068434129;0.31022076982788527;0.3052315718352341;0.3189501306847829;0.30002896194119644
External Fragmentation Per Link;1;<16-15>; ;0.290693188285339;0.28759953148216955;0.2848940094824005;0.2920033223048259;0.27641344229606857;0.2878926820065858;0.2890062059345407;0.29183818786830196;0.27708500722801815;0.3155880862223202
External Fragmentation Per Link;1;<22-16>; ;0.43330500072536243;0.4129890980746279;0.39643501506034995;0.4096324817308078;0.4073870668447119;0.4332898784848316;0.41328609852970927;0.4073303202698473;0.4312980793600629;0.4234399527417723
External Fragmentation Per Link;1;<22-17>; ;0.31119485178569206;0.3052708032299515;0.30169290021886463;0.3005003463135719;0.3096561207060987;0.3105779714545016;0.3093968404430781;0.2985465349321129;0.3073777642899918;0.30552025120288717
External Fragmentation Per Link;1;<17-22>; ;0.286167625638886;0.3083259453101756;0.3075565328497596;0.31767804168568237;0.30833738864829013;0.3055056737294724;0.32308759910858015;0.31529151966782915;0.3023828847700276;0.3201113503699028
External Fragmentation Per Link;1;<6-11>; ;0.269101014721154;0.26632278052465264;0.2728747041987342;0.2743822677770576;0.288873052473839;0.24951627951627947;0.27196024157750787;0.27250723130531107;0.2729042222589657;0.2689945452539765
External Fragmentation Per Link;1;<23-22>; ;0.40210206542306637;0.38647370353207244;0.3617643261545065;0.38746167415366506;0.37356350207334216;0.4111293027705243;0.3769289944884904;0.3596907292467421;0.39080196938859596;0.38813093361048506
External Fragmentation Per Link;1;<23-24>; ;0.21178222482054243;0.2122389008866925;0.1988045710107901;0.21741961055846212;0.20265271051724948;0.2072950647986229;0.20741633914711233;0.2177933558556904;0.2189415333883653;0.21955049138978855
External Fragmentation Per Link;1;<1-2>; ;0.19745997830620976;0.20425645199345663;0.21014768880287765;0.21566957146946344;0.2193832522082074;0.19377250733017357;0.2217678687933447;0.21504973152352913;0.21679028837664852;0.22994019796510956
External Fragmentation Per Link;1;<12-16>; ;0.3668814279517727;0.35993164167146596;0.36310296316223517;0.3587482180889325;0.35699925450864617;0.364679846697382;0.35357233593966547;0.34291619810390955;0.3606051387264521;0.3648121354358322
External Fragmentation Per Link;1;<3-2>; ;0.14939911226490243;0.1311006019498198;0.16315789110075837;0.16678345970989208;0.1866029433799026;0.16490357442233453;0.1509897836218819;0.1564185119237554;0.15996988196840406;0.15530505404115355
External Fragmentation Per Link;1;<12-9>; ;0.38413211433499733;0.3671640893541646;0.36175076280723395;0.3744255921444741;0.3766068961684658;0.4012585749080456;0.3837387302244517;0.3621678459438273;0.385943852226606;0.384459049204935
External Fragmentation Per Link;1;<1-6>; ;0.34954742246823706;0.3303779181834716;0.34302218156244585;0.3488579159169753;0.3472880416488931;0.32802710338268953;0.33075154815945274;0.33257453693295624;0.3417227548921827;0.33367930863129597
External Fragmentation Per Link;1;<3-4>; ;0.19380283214802707;0.18285047990359793;0.20221136902669823;0.1988044917138607;0.19905089442692378;0.20835149735235803;0.20941613678814688;0.1946181905932196;0.20095993973758064;0.23037000481687356
External Fragmentation Per Link;1;<3-5>; ;0.053974161329824924;0.04315284537288376;0.05161242173608735;0.04361260619976946;0.049728949031696085;0.04750261458309295;0.05045368057875328;0.049601953073829835;0.054801047537390304;0.047036693422475594
External Fragmentation Per Link;1;<5-3>; ;0.05054833929165062;0.0433097079628312;0.05094216097411619;0.04541661395562903;0.052213411086449335;0.05377526109595704;0.05531508478665906;0.049285946395892344;0.046351835317735804;0.04857687492180423
External Fragmentation Per Link;1;<5-4>; ;0.31274579511283285;0.321210794216294;0.32523451030042805;0.311659652977573;0.3237738280285738;0.31487847233726557;0.32876996418311927;0.3197378063492258;0.3234148566315733;0.3333523930209621
External Fragmentation Per Link;1;<10-9>; ;0.32401720540924034;0.32818603803874963;0.30868114640391864;0.31649148681946815;0.3222866483761091;0.34848839981348934;0.32347261341504435;0.32456101551841954;0.33028167874243514;0.3192939047693363
External Fragmentation Per Link;1;<3-7>; ;0.4164491264524648;0.41630571107925163;0.40203583589614766;0.4378001733813663;0.4149510681229126;0.42186129276625556;0.41796793997123177;0.40218833992904834;0.43572000968663827;0.43694765483886633
External Fragmentation Per Link;1;<7-3>; ;0.42159775495637114;0.4350839108118168;0.40398351016154915;0.40615403932001215;0.4136087523288919;0.4561471224594966;0.4212032496238082;0.4036222175635284;0.4418697693700751;0.4357522682365154
External Fragmentation Per Link;1;<10-8>; ;0.27540722146313257;0.2855144120182905;0.29361724229096625;0.2906136854762434;0.2909021480351365;0.28810957300337764;0.27357007925646315;0.2871452624636144;0.29654987264928906;0.29087355481680843
