Metrics;LoadPoint;Bandwidth;src;dest;;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Average Power Consumption Established;1;all;all;all; ;3442862.715878486;3455779.5513203363;3438453.0176321156;3435822.6527956;3435550.071912629;3439179.323071152;3443246.439041314;3443404.0690788254;3459488.9041317394;3454469.3682579882
Average Power Consumption Established;2;all;all;all; ;3452481.427609622;3476376.4946754365;3456469.2441392546;3411596.4490322187;3451128.8532046312;3443376.844787611;3454068.7083331817;3456856.5194590557;3418486.0283888774;3428005.384266682
Average Power Consumption Established;3;all;all;all; ;3465828.34124207;3440831.0338956644;3431238.108884134;3471718.750740186;3445961.315915241;3457234.361253095;3469829.3756566495;3452692.6724776225;3407805.006155544;3452819.5156177813
Average Power Consumption Established;4;all;all;all; ;3440544.460400164;3456174.3604332614;3474905.6763083;3455143.746549637;3438330.693632313;3454023.0545753897;3451237.152133729;3458697.405360276;3451610.4789887806;3450283.157104183
Average Power Consumption Established;5;all;all;all; ;3440163.5023913314;3457670.420245363;3443228.8637301084;3451821.9129972532;3455016.3239688673;3452153.747273475;3447792.073583841;3440550.0210710326;3442639.30009958;3450897.4008502956


Average Data Transmitted Established;1;all;all;all; ;5.4515454089873525E14;5.484301095731631E14;5.446398226983602E14;5.435830394845148E14;5.439990138189019E14;5.449352581772036E14;5.4539280116438675E14;5.452782994178318E14;5.480864449474279E14;5.4726528237251E14
Average Data Transmitted Established;2;all;all;all; ;5.469077974923394E14;5.503809145583686E14;5.48772985608015E14;5.4042902585876156E14;5.4724183081179956E14;5.4486684759259594E14;5.4709101489047925E14;5.4824433910976525E14;5.410428813191875E14;5.437918118735719E14
Average Data Transmitted Established;3;all;all;all; ;5.506019251516853E14;5.4498045405551744E14;5.440387556321078E14;5.505884363154375E14;5.455883983042745E14;5.4755877126170525E14;5.5105978492294225E14;5.4777749173079175E14;5.383831877381205E14;5.4814203224505075E14
Average Data Transmitted Established;4;all;all;all; ;5.4462983698263194E14;5.480938124826428E14;5.505567247940429E14;5.469565709499851E14;5.435959773177339E14;5.472795537795788E14;5.45508639566246E14;5.489784863080027E14;5.466099715679325E14;5.461585044609362E14
Average Data Transmitted Established;5;all;all;all; ;5.450593566973258E14;5.4746630589843025E14;5.4524114980080444E14;5.464794457964294E14;5.480528252152307E14;5.4715409972749944E14;5.468778202115653E14;5.4326448275818706E14;5.450545809660063E14;5.4708008687423625E14


