Metrics;LoadPoint;Modulation;Bandwidth; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Average of slots by modulation;5;QPSK;all; ;3.0220786473578802;3.0057770631336718;2.996851470276724;3.0096670453888965;3.015791551519937;2.9927398777141208;3.0242444082843085;2.9866441983630234;3.0133353874002253;2.9929519151148685
Average of slots by modulation;5;16QAM;all; ;0.5033219072562009;0.49532539308100404;0.5056519478518747;0.4995089449055441;0.49887822210239474;0.5056376679023639;0.5002744104988494;0.5022147327876745;0.5040006162200676;0.5179379537445358
Average of slots by modulation;5;32QAM;all; ;0.037147588969342164;0.03755091036886548;0.03681950355292803;0.03890889483718154;0.039161121970477504;0.03819748688074719;0.03861966704859473;0.03843042850264805;0.03622218584812101;0.038167497929865776
Average of slots by modulation;5;BPSK;all; ;1.5826143891542135;1.595759635659885;1.6040266517745383;1.5985672745479405;1.5936467892116741;1.6102546820085697;1.595990718185232;1.6049205584978334;1.5805659596183288;1.58490438868455
Average of slots by modulation;5;64QAM;all; ;0.010476043752888615;0.010812736498522034;0.010601012921488956;0.011034296828361802;0.010197105524154334;0.01096721390400077;0.010793479621409797;0.010178141550312951;0.010350571447828305;0.010870611796876505
Average of slots by modulation;5;8QAM;all; ;1.1303439377599753;1.1363098046389817;1.1399795875137206;1.1390745055749196;1.1396396830134903;1.1471089499783351;1.133835295930059;1.1323350987000482;1.1461211835276672;1.1436288008627165


Percentage of cicuits by modulation and bandwidth;1;QPSK;10.0; ;0.07105513994396465;0.07202896178546327;0.071777245024696;0.07291335701837998;0.07212385546344705;0.07217269068571759;0.07224902034410714;0.07216306252527392;0.07056410848906733;0.07070921029828041
Percentage of cicuits by modulation and bandwidth;1;QPSK;40.0; ;0.07157505560209122;0.07123944502748866;0.07144989072143111;0.07074704177618593;0.07117067675688166;0.07338583890161945;0.07193129410858534;0.07288517455854884;0.07269191146028904;0.07083437638404806
Percentage of cicuits by modulation and bandwidth;1;QPSK;80.0; ;0.07266302725705978;0.07194230750714897;0.07288447281515073;0.07350066915070814;0.07222013614087788;0.07403092565134506;0.07200831865053002;0.07289480271899251;0.07294224122160924;0.07220157516704859
Percentage of cicuits by modulation and bandwidth;1;QPSK;160.0; ;0.06923543514052165;0.071037251711422;0.07013084544062852;0.06978423500187747;0.07024638225354554;0.07030482755964645;0.07023675418580246;0.06972713793302651;0.07031377872774713;0.07161425737998497
Percentage of cicuits by modulation and bandwidth;1;QPSK;100.0; ;0.07081443825038752;0.0698529765744601;0.07015010157611469;0.06822448802749777;0.07072778564069977;0.07018928963432247;0.06930283161472324;0.06993895746278717;0.06941836842764025;0.06976565057480118
Percentage of cicuits by modulation and bandwidth;1;QPSK;200.0; ;0.07064113303101201;0.0705847238135585;0.07041005940517797;0.07142100651820187;0.07028489452451787;0.06970788161213919;0.07144989072143111;0.07021817411565347;0.07134398197625719;0.07197049931640061
Percentage of cicuits by modulation and bandwidth;1;QPSK;400.0; ;0.06997679635673916;0.07084468664850137;0.07037154713420564;0.07131509777302793;0.07043894360840723;0.07183570507018928;0.07037154713420564;0.07102693959292138;0.07079518211490136;0.0716912826635343
Percentage of cicuits by modulation and bandwidth;1;16QAM;10.0; ;0.01406660697264666;0.013489182657590434;0.013874045617784967;0.013325245756429143;0.013325245756429143;0.013257976930927578;0.013874045617784967;0.013768269434441855;0.014114747311362082;0.01353719358379388
Percentage of cicuits by modulation and bandwidth;1;16QAM;40.0; ;0.01637734323098697;0.015607398349717411;0.015886311776089658;0.015443420659907763;0.016107757334180604;0.014836995243688741;0.01582854336963115;0.015616876239625658;0.015433792592164678;0.015530222795632667
Percentage of cicuits by modulation and bandwidth;1;16QAM;80.0; ;0.014990901475982785;0.014519405744215827;0.015308627711504577;0.015298999643761493;0.015414536456678509;0.015106583736111378;0.014971645340496616;0.01536654406809035;0.014596150698516315;0.01512584005699871
Percentage of cicuits by modulation and bandwidth;1;16QAM;160.0; ;0.01577077496317264;0.015174126958145984;0.015356768050220002;0.016127013469666773;0.01483685239209343;0.014798482601914078;0.016098129266437517;0.016502667000442894;0.015578213608310947;0.016127168743139936
Percentage of cicuits by modulation and bandwidth;1;16QAM;100.0; ;0.014326564801709945;0.014240186402980907;0.014904248866295024;0.01408586310813283;0.014913876934038109;0.014933276848125397;0.01512569442438597;0.01514509637788604;0.014470985817856214;0.015636132560512987
Percentage of cicuits by modulation and bandwidth;1;16QAM;200.0; ;0.015587841676054032;0.016098439260165028;0.015510817134109355;0.015327883846990747;0.01566486621799871;0.016310103791569584;0.015183462830844478;0.015693901523174982;0.015857427572860402;0.015578363597850994
Percentage of cicuits by modulation and bandwidth;1;16QAM;400.0; ;0.01587668370834657;0.01549185931196503;0.015703378488971048;0.01525085930504607;0.015067926017927462;0.015029558452562054;0.015481932930880103;0.015799811288055306;0.015395280321192339;0.014702200997477422
Percentage of cicuits by modulation and bandwidth;1;32QAM;10.0; ;0.001126483925940903;0.0012420446558380914;9.91690977537718E-4;0.0010879716549685643;0.0011168558581978183;0.001126494771908879;0.0010879716549685643;0.0011168666114652135;0.0012612768743440878;0.001078353969690551
Percentage of cicuits by modulation and bandwidth;1;32QAM;40.0; ;0.0013479294840318496;0.001222788149546028;0.0013960698227472729;0.0013575575517749342;0.0012227646033717494;0.001232404536789201;0.0013479294840318496;0.0013190579807821918;0.0012516488066010032;0.0011457510927962104
Percentage of cicuits by modulation and bandwidth;1;32QAM;80.0; ;0.0011938804001424953;0.0011650186306698376;0.0012131365356286648;0.0012516488066010032;0.0013768136872611037;0.001415339585218848;0.001126483925940903;0.0011168666114652135;0.0012227646033717494;0.001184263734570873
Percentage of cicuits by modulation and bandwidth;1;32QAM;160.0; ;0.0014249540259765267;0.0011746468838158693;0.00120350846788558;0.0012516488066010032;0.0011938804001424953;0.001126494771908879;0.001338301416288765;0.001338314301669523;0.0012997891453164264;0.001155379253239876
Percentage of cicuits by modulation and bandwidth;1;32QAM;100.0; ;0.0012805330098302572;0.0012901859215682498;0.0013960698227472729;0.0012516488066010032;0.001126483925940903;0.001415339585218848;0.0011842523323994107;0.0011746355741272072;0.0013190452808025958;0.0011746355741272072
Percentage of cicuits by modulation and bandwidth;1;32QAM;200.0; ;0.0013190452808025958;0.001319070681006345;0.0012805330098302572;0.001415325958233442;0.0011361119936839875;0.001261289018120198;0.001068715519482395;0.001184263734570873;0.0011938804001424953;0.0011168666114652135
Percentage of cicuits by modulation and bandwidth;1;32QAM;400.0; ;0.0012612768743440878;0.001222788149546028;0.0013575575517749342;0.0015597469743797118;0.0012805330098302572;0.0012998016598948605;0.001338301416288765;0.001579018312761164;0.001309417213059511;0.0011457510927962104
Percentage of cicuits by modulation and bandwidth;1;BPSK;10.0; ;0.027873256116230035;0.0273827519473142;0.027228175577443364;0.02746887727102048;0.02622685653216256;0.026891452119158114;0.027257059780672617;0.02722843773468641;0.028036933267862472;0.026361903294756503
Percentage of cicuits by modulation and bandwidth;1;BPSK;40.0; ;0.024763390235213695;0.025717064153050712;0.025774337348237582;0.026178716193447138;0.02564917246757748;0.024850282105101;0.025466239180458875;0.02502358899308698;0.025071488402992403;0.025562765977932257
Percentage of cicuits by modulation and bandwidth;1;BPSK;80.0; ;0.02495595159007539;0.025774833671926903;0.02570694087403599;0.024850042844901457;0.02462859728681051;0.025408715410833605;0.02428198684805946;0.024908051067762994;0.02543735497722962;0.024484412008241706
Percentage of cicuits by modulation and bandwidth;1;BPSK;160.0; ;0.024907811251359966;0.024821636610469763;0.023396204615695675;0.02491743931910305;0.025090744538478572;0.024590321773122027;0.02484041477715837;0.02493693554909399;0.02450343240615041;0.02496582003042499
Percentage of cicuits by modulation and bandwidth;1;BPSK;100.0; ;0.024580456948095086;0.025399331799231664;0.026534954699941268;0.025235165554624843;0.02556251985788972;0.026121199283664864;0.02484041477715837;0.024773256821551674;0.025032976132020063;0.025716816545030906
Percentage of cicuits by modulation and bandwidth;1;BPSK;200.0; ;0.02541809884174345;0.02486977787619992;0.025215909419138673;0.024387895593233393;0.024782646370699865;0.02456143729179103;0.02425310264483021;0.024725116019333346;0.024744134099727526;0.025273921164622286
Percentage of cicuits by modulation and bandwidth;1;BPSK;400.0; ;0.024888555115873796;0.023945465574180876;0.024561200812608916;0.025052232267506233;0.025629916332091312;0.025187267720629295;0.025341074299798774;0.024821397623770003;0.025321818164312605;0.025533881496601258
Percentage of cicuits by modulation and bandwidth;1;64QAM;10.0; ;2.599578290632853E-4;3.3698886011111E-4;3.851227097233856E-4;3.5623850649413167E-4;2.599578290632853E-4;2.792166528663034E-4;3.080981677787085E-4;3.94754578190291E-4;3.5623850649413167E-4;3.5624193641562845E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;40.0; ;4.043788452095549E-4;4.332713915714272E-4;4.043788452095549E-4;2.792139645494546E-4;4.717753194111474E-4;2.984729737536346E-4;4.428911161818935E-4;3.754982573029597E-4;3.1772623552179315E-4;3.5624193641562845E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;80.0; ;3.4661043875104707E-4;3.8513012584126863E-4;4.81403387154232E-4;3.369823710079624E-4;3.4661043875104707E-4;3.273574550846315E-4;3.75494641980301E-4;4.140108990776222E-4;3.5623850649413167E-4;4.428953804086191E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;160.0; ;4.332630484388088E-4;3.5624536640317347E-4;3.080981677787085E-4;3.6586657423721633E-4;3.2735430326487775E-4;3.273574550846315E-4;4.1400691295263956E-4;4.7177986173961605E-4;4.717753194111474E-4;4.428953804086191E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;100.0; ;3.5623850649413167E-4;2.407063286507929E-4;3.4661043875104707E-4;5.102875903834859E-4;4.717753194111474E-4;3.466137759719628E-4;4.6214725166806274E-4;2.984729737536346E-4;2.9847010003562383E-4;4.428953804086191E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;200.0; ;3.2735430326487775E-4;2.984758475269832E-4;3.75494641980301E-4;3.5623850649413167E-4;2.792139645494546E-4;4.140108990776222E-4;4.6214725166806274E-4;3.0810113419730027E-4;3.1772623552179315E-4;3.466137759719628E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;400.0; ;3.4661043875104707E-4;4.043866321333321E-4;3.6586657423721633E-4;3.75494641980301E-4;4.81403387154232E-4;3.3698561552829716E-4;3.75494641980301E-4;4.2363905952128787E-4;3.5623850649413167E-4;4.428953804086191E-4
Percentage of cicuits by modulation and bandwidth;1;8QAM;10.0; ;0.02850870858727362;0.02851888581854594;0.029076764584115615;0.028354659503384266;0.028431684045328944;0.028807456047447576;0.02875903834859382;0.028672661801236256;0.029683332851929946;0.028768943405672914
Percentage of cicuits by modulation and bandwidth;1;8QAM;40.0; ;0.027882884183973118;0.02840334678079356;0.027796231574285356;0.028499080519530536;0.028441312113072027;0.027469141745778053;0.028335403367898096;0.027777242879975354;0.02869164187439223;0.028297163543933294
Percentage of cicuits by modulation and bandwidth;1;8QAM;80.0; ;0.028354659503384266;0.028335949008771337;0.028643501535676803;0.02798879292914705;0.02873015414536457;0.027777242879975354;0.029182673329289546;0.028768943405672914;0.027959908725917797;0.02799869057017966
Percentage of cicuits by modulation and bandwidth;1;8QAM;160.0; ;0.02989515034227781;0.03125330971201895;0.030405437932661296;0.030713536100440003;0.03027064498425811;0.03069457549440604;0.03035729759394587;0.029866553696250794;0.03037655372943204;0.03025168011399742
Percentage of cicuits by modulation and bandwidth;1;8QAM;100.0; ;0.03258138124259842;0.03207171122943164;0.03175336741669314;0.03245621636193832;0.03245621636193832;0.031012304789047006;0.03283171100391862;0.030877510542835686;0.03134898857148359;0.0313492904045753
Percentage of cicuits by modulation and bandwidth;1;8QAM;200.0; ;0.030838700981100104;0.030897064345615774;0.030049199426167163;0.03027064498425811;0.030405437932661296;0.029943578979800118;0.029500399564811337;0.030020604263349446;0.02976035739387462;0.02974138761048314
Percentage of cicuits by modulation and bandwidth;1;8QAM;400.0; ;0.030164736239084177;0.02936617209539673;0.02863387346793372;0.029105648787344868;0.030058827493910246;0.029577708882940826;0.029307838209949644;0.029337004871849183;0.029182673329289546;0.029837669214919798
Percentage of cicuits by modulation and bandwidth;2;QPSK;10.0; ;0.07163282400854973;0.07110328028268006;0.07138249424722952;0.07135361004400027;0.07172979530530897;0.07131647105265691;0.07129584163754177;0.07051596815035191;0.07148909129421732;0.07204683092150237
Percentage of cicuits by modulation and bandwidth;2;QPSK;40.0; ;0.07002493669545459;0.07124770129882634;0.07048708394712265;0.07227790454733639;0.07018928963432247;0.07162457515332993;0.07222976420862097;0.07206608705698854;0.0719993837977316;0.07041968747292106
Percentage of cicuits by modulation and bandwidth;2;QPSK;80.0; ;0.07164245207629281;0.07146914685691728;0.0715846836698343;0.07201794671827311;0.07296219984209817;0.07326137818815533;0.07274967986674755;0.07374137084428527;0.07238451021547823;0.07160393980532047
Percentage of cicuits by modulation and bandwidth;2;QPSK;160.0; ;0.06875403175336742;0.0689562211759722;0.06941836842764025;0.06929320354698015;0.0705166470894071;0.06972780928356169;0.06975535079864822;0.07046782781163648;0.07009300802988581;0.07021749805031628
Percentage of cicuits by modulation and bandwidth;2;QPSK;100.0; ;0.06926431934375091;0.06833039677267169;0.07010196123739927;0.06930283161472324;0.0693420115152799;0.06878424047525057;0.06906212992114613;0.06861923880496423;0.06984267585835051;0.06874440368562433
Percentage of cicuits by modulation and bandwidth;2;QPSK;200.0; ;0.07075666984392902;0.07094923119879072;0.07080481018264445;0.07046782781163648;0.06918796094818123;0.06885163824727279;0.07012121737288543;0.07002493669545459;0.0701796614738788;0.07081443825038752
Percentage of cicuits by modulation and bandwidth;2;QPSK;400.0; ;0.07049671201486574;0.07130546970528484;0.071777245024696;0.07027526645677479;0.07052627524985076;0.06960264199266328;0.07102625574073539;0.07121881709559709;0.06892800061620227;0.07241269749573959
Percentage of cicuits by modulation and bandwidth;2;16QAM;10.0; ;0.014384333208168452;0.014220656056536014;0.013768136872611036;0.013585203585492428;0.01329648957270224;0.013845428023993607;0.01379702107584029;0.01313268440156745;0.014028229766420828;0.012978635317678094
Percentage of cicuits by modulation and bandwidth;2;16QAM;40.0; ;0.016521764247133242;0.01593445211480508;0.01564561008251254;0.015655238150255626;0.015607248079181991;0.015925130703536457;0.015481932930880103;0.015703378488971048;0.015780554967167973;0.01634845902775772
Percentage of cicuits by modulation and bandwidth;2;16QAM;80.0; ;0.015510817134109355;0.015453048727650848;0.01471168751143333;0.01528937157601841;0.015135468217442376;0.015135613945561857;0.015077554085670547;0.01553970133733861;0.014394099863280121;0.014702059443690246
Percentage of cicuits by modulation and bandwidth;2;16QAM;160.0; ;0.015693750421227965;0.015905567911575824;0.016223294147097618;0.01639659936647314;0.015665017041843986;0.01537632027421265;0.01593445211480508;0.015212347034073731;0.01605014345959061;0.015077554085670547
Percentage of cicuits by modulation and bandwidth;2;16QAM;100.0; ;0.015019785679212038;0.014990901475982785;0.014913876934038109;0.014807968188864177;0.014875507885463404;0.015337807261628523;0.015019785679212038;0.014779083985634923;0.015328031426315688;0.015279743508275325
Percentage of cicuits by modulation and bandwidth;2;16QAM;200.0; ;0.015587841676054032;0.01607887313095135;0.015395280321192339;0.01512569442438597;0.015520594635189;0.015241524730168205;0.015530073269595525;0.015472304863137018;0.015857580250717297;0.0157322626922003
