Metrics;LoadPoint;Bandwidth;src;dest; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
average SNR geral;1;all;all;all; ;10.161070372467602;10.167028391669417;10.161395020774428;10.16778637862969;10.171911219671356;10.151666381992715;10.159349167982654;10.182213986173547;10.184170041900794;10.16231324342248
average SNR geral;2;all;all;all; ;10.176974428506108;10.188761567057329;10.161471263723998;10.157228212758941;10.17345458347267;10.172774439569508;10.185042785409426;10.194365399733998;10.19170887328487;10.189255879885277
average SNR geral;3;all;all;all; ;10.218451867926802;10.184389507612252;10.189472104619139;10.202866004707712;10.182262395421708;10.18943146304072;10.18671048630722;10.197707908728256;10.201580567200512;10.191240362886242
average SNR geral;4;all;all;all; ;10.201041319022913;10.224848300663771;10.188550388040795;10.213877342190145;10.194455790493373;10.204547551326955;10.202561525061729;10.1980410950406;10.227165388864345;10.2168924412264
average SNR geral;5;all;all;all; ;10.202102441816809;10.244329225668192;10.222023428726713;10.238732911676884;10.212447923857221;10.239947219737928;10.221188840153916;10.212964297043385;10.251622745741681;10.244851041645388


average SNR established;1;all;all;all; ;10.163369461400558;10.173320790775765;10.167588092129096;10.162778268288067;10.167521440528372;10.162634782102568;10.173180735700225;10.179917550316041;10.184948725298634;10.153937518007035
average SNR established;2;all;all;all; ;10.182361319485706;10.186685596446521;10.183694009417252;10.171273102125236;10.169782740521935;10.17569811057331;10.195535841551626;10.197949290703797;10.188168706548467;10.177519904136743
average SNR established;3;all;all;all; ;10.215985379703012;10.1929089904994;10.198267158952277;10.203300428094309;10.206112648545378;10.186670330621967;10.18047622507967;10.211793015858662;10.203479777981459;10.195979348363654
average SNR established;4;all;all;all; ;10.208052623037911;10.207999399760503;10.205772244854332;10.21291259083482;10.201006463164203;10.205793019447434;10.200167813417675;10.205980938956731;10.214691606884704;10.217109384020379
average SNR established;5;all;all;all; ;10.212407200233304;10.242957759222937;10.222317246406098;10.220201837013441;10.244863374686453;10.238001339844056;10.238447427334256;10.21543692690922;10.243590626628658;10.24037168558955


average SNR per pair;1;all;8;14; ;11.815199554394042;11.816629633661934;11.788955127175551;11.755556011287327;11.798970217923689;11.759163470465456;11.7985424849497;11.752259739191459;11.798694527003804;11.774999594881953
average SNR per pair;1;all;13;12; ;14.730035614741006;14.894636080649635;14.684142978947529;14.601397695776955;14.697849002028045;14.768271829874124;14.6740411890607;14.728174902619722;14.69591867197835;14.776984508202315
average SNR per pair;1;all;2;13; ;7.414763781687976;7.4085012755833235;7.41853887537985;7.409709066758365;7.417503828449189;7.418603643058084;7.4199924159643516;7.4142698007287295;7.407788427696835;7.416920806163202
average SNR per pair;1;all;13;4; ;8.45464289535068;8.457929070978631;8.431482856076288;8.445240252153505;8.457143342226745;8.446072967421344;8.45406129317163;8.450017809843064;8.443324599492914;8.457217338157973
average SNR per pair;1;all;6;7; ;9.610782441398127;9.559381488282952;9.584278459178549;9.638004321794293;9.558146542359806;9.560387785461522;9.582123267077764;9.5940334103144;9.569910393924825;9.613306886118005
average SNR per pair;1;all;11;7; ;8.679326990014411;8.657539543964575;8.679455866323941;8.67690597801764;8.686933481902136;8.678077394278306;8.676233999294062;8.710934981868466;8.668087856988004;8.667537747189625
average SNR per pair;1;all;6;14; ;10.247528679181345;10.26211297086574;10.255403721743495;10.266154057598913;10.275275181562204;10.235002736276462;10.268341460821382;10.243589698945023;10.266574669460235;10.271969981254607
average SNR per pair;1;all;8;1; ;9.054064117648172;9.051327084230214;9.04536196109559;9.07931650233446;9.047090075794618;9.052573301497175;9.051891909916987;9.069255473655181;9.064245335672808;9.054686281783201
average SNR per pair;1;all;11;2; ;8.457090319923687;8.432524193315666;8.42668989409767;8.454680065396651;8.470378006850646;8.4044170163748;8.422826229905647;8.424935969231553;8.423763415785336;8.428855866308146
average SNR per pair;1;all;10;14; ;11.749717808728489;11.783802604869736;11.770830487131233;11.734050032667168;11.760650110842874;11.793594319146246;11.818001629439967;11.764524083895598;11.733603090294539;11.716596139507738
average SNR per pair;1;all;7;9; ;10.200176559445522;10.127709987275187;10.141376046593352;10.204973944518127;10.123316189450104;10.246090953567064;10.131156288440778;10.220171832711216;10.246341111011592;10.24815611042941
average SNR per pair;1;all;4;7; ;11.43118280535828;11.54895064684886;11.525046018088029;11.472714220883487;11.533359022290972;11.537335465397915;11.641418839651603;11.560746722819657;11.535817611981829;11.46464369780447
average SNR per pair;1;all;8;11; ;10.47376044157222;10.468004074747503;10.45325393508236;10.471463441998065;10.465270549137012;10.497190514149485;10.458080268439065;10.464194260186988;10.46551992596377;10.480269070556014
average SNR per pair;1;all;12;9; ;17.41502046999379;17.529713403536295;17.21962254419604;17.367515382209223;17.322474612044125;17.34360324849171;17.42010026828767;17.36036295360441;17.37099943093554;17.380226543845904
average SNR per pair;1;all;12;5; ;8.381755413137087;8.379013640921054;8.330458937506252;8.355173208027255;8.377987877520802;8.385868065884928;8.385249918113768;8.3537023714587;8.341803679892443;8.335188838129707
average SNR per pair;1;all;5;9; ;8.826524269009335;8.814623764319798;8.774052998565319;8.847576334745145;8.789708474897992;8.80570713696583;8.77072220850589;8.85292803511991;8.83774031545409;8.819697160163145
average SNR per pair;1;all;13;9; ;17.4868206818337;17.383665607185993;17.337130537466567;17.37987241220153;17.45075493039105;17.494135210447205;17.458690535189202;17.3752862718016;17.42055610596769;17.423089575670765
